2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
17.4;73.7;35.7;5.8;8.6;21.6;6.9;2.8;4.6;10.5;11.5
17.4;73.9;36.6;5.8;8.8;21.7;6.8;2.8;4.7;10.7;11.6
17.6;75.7;36.1;5.9;8.9;21.8;7.0;2.7;4.8;10.8;11.8
18.1;76.7;36.5;6.0;8.9;22.2;7.0;2.8;4.8;10.8;12.0
18.0;77.0;37.2;6.0;9.1;22.3;7.2;2.8;4.9;11.1;12.2
18.1;77.1;37.2;6.1;9.0;22.5;7.1;2.9;4.9;11.1;12.3
17.9;78.1;37.5;6.2;9.1;23.3;7.3;2.9;5.0;11.2;12.4
18.7;79.8;38.0;6.2;9.2;23.3;7.4;2.9;5.0;11.2;12.3
18.4;79.3;38.2;6.3;9.2;23.5;7.4;2.9;5.0;11.2;12.5
18.8;81.5;38.2;6.3;9.4;23.0;7.4;3.0;5.0;11.5;12.6
19.2;81.9;39.9;6.3;9.4;23.3;7.5;3.0;5.1;11.5;12.6
18.9;80.7;38.8;6.3;9.7;23.7;7.6;3.0;5.2;11.6;12.8
19.1;82.9;38.8;6.3;9.5;23.7;7.6;3.0;5.2;11.6;13.0
19.8;82.8;39.2;6.4;9.6;24.3;7.7;3.1;5.2;11.9;13.0
19.6;81.6;40.3;6.5;9.7;24.6;7.7;3.1;5.3;12.1;13.2
19.1;84.9;40.5;6.6;9.7;24.4;7.9;3.1;5.3;12.3;13.4
19.7;85.0;40.8;6.7;9.9;24.9;7.7;3.1;5.4;12.2;13.3
19.9;84.3;41.6;6.6;10.0;25.0;7.7;3.1;5.4;12.2;13.3
20.0;85.3;41.1;6.6;10.0;24.8;7.8;3.2;5.4;12.2;13.4
20.3;85.7;41.4;6.6;10.0;25.7;8.0;3.2;5.4;12.2;13.5
20.1;86.0;42.3;6.7;10.1;25.8;8.1;3.2;5.5;12.5;13.8
20.5;85.7;41.8;6.9;10.4;25.4;7.9;3.2;5.6;12.6;13.8
20.3;87.1;42.6;6.7;10.1;25.5;8.0;3.2;5.5;12.7;14.0
20.6;87.3;42.3;6.7;10.3;25.6;8.1;3.2;5.6;12.6;13.9
20.5;88.9;41.7;6.8;10.1;25.7;7.9;3.2;5.6;12.4;13.7
20.4;88.9;42.9;6.9;10.3;25.8;8.2;3.2;5.7;12.7;13.8
20.6;87.1;43.0;6.9;10.5;25.6;8.1;3.2;5.6;12.6;13.9
20.4;86.9;42.2;6.9;10.3;25.8;8.2;3.3;5.6;12.7;13.8
20.7;88.7;42.6;7.0;10.5;25.8;8.4;3.2;5.6;12.8;14.0
20.4;90.0;43.7;7.1;10.3;25.7;8.3;3.2;5.6;12.9;14.1
20.7;88.7;43.2;7.0;10.5;26.1;8.3;3.3;5.6;12.9;13.8
21.0;89.5;43.4;7.0;10.5;26.5;8.3;3.3;5.7;12.7;14.4
21.0;87.7;42.8;7.0;10.6;26.2;8.3;3.3;5.6;12.7;13.8
21.2;88.6;43.5;7.1;10.6;26.2;8.3;3.2;5.7;13.0;14.2
21.3;88.8;43.3;7.0;10.3;26.2;8.2;3.3;5.7;13.0;14.2
20.7;90.7;42.8;7.0;10.5;25.9;8.3;3.3;5.8;13.1;14.1
20.9;89.6;43.1;7.0;10.3;25.8;8.3;3.3;5.8;12.9;14.1
21.1;88.0;43.7;7.1;10.5;26.8;8.3;3.3;5.7;12.8;14.1
21.1;89.2;43.5;7.1;10.4;26.3;8.4;3.3;5.7;13.2;14.2
21.4;90.8;43.8;7.1;10.6;26.5;8.4;3.4;5.8;12.9;14.1
21.1;92.5;44.1;7.1;10.7;27.1;8.5;3.5;5.8;12.9;14.3
21.3;89.2;44.1;7.2;10.5;26.5;8.4;3.4;5.8;12.9;14.2
20.9;91.0;44.0;7.2;10.8;26.5;8.4;3.3;5.8;13.2;14.4
21.4;91.5;44.2;7.2;10.7;26.4;8.4;3.4;5.7;13.1;14.4
21.3;90.5;43.7;7.2;10.8;26.5;8.5;3.4;5.8;13.0;14.4
21.4;90.2;44.5;7.1;10.7;26.9;8.4;3.3;5.8;13.1;14.3
21.4;89.0;43.1;7.2;10.6;27.0;8.3;3.4;5.8;13.1;14.4
21.4;89.9;43.9;7.2;10.7;26.9;8.3;3.4;5.7;13.2;14.2
21.4;89.6;44.4;7.1;10.6;27.3;8.5;3.3;5.8;13.0;14.2
21.3;92.3;44.0;7.0;10.5;26.8;8.4;3.4;5.7;12.9;14.4
21.2;90.9;44.4;7.1;10.5;26.7;8.5;3.4;5.9;13.1;14.3
21.5;90.9;44.7;7.2;10.6;26.7;8.4;3.4;5.8;13.1;14.6
21.2;90.6;43.9;7.1;10.6;26.8;8.4;3.4;5.7;13.0;14.2
21.1;91.3;44.4;7.1;10.7;26.3;8.5;3.4;5.8;13.3;14.5
21.1;91.1;43.8;7.3;10.7;26.8;8.3;3.3;5.7;13.1;14.6
21.1;92.4;43.6;7.1;10.7;26.6;8.4;3.3;5.9;13.0;14.5
21.1;90.9;44.2;7.3;10.7;26.5;8.5;3.4;5.8;12.9;14.2
21.5;91.1;44.2;7.1;10.6;27.2;8.5;3.3;5.8;13.3;14.3
21.2;92.0;43.7;7.2;10.6;26.8;8.4;3.4;5.7;13.0;14.4
21.4;91.2;44.5;7.0;10.9;26.3;8.5;3.4;5.8;13.0;14.4
21.4;89.9;44.2;7.1;10.7;26.6;8.4;3.4;5.8;13.0;14.4
21.4;91.5;45.1;7.2;10.7;26.5;8.6;3.3;5.8;13.2;14.4
21.5;91.4;44.4;7.1;10.6;26.5;8.5;3.4;5.7;12.9;14.2
21.2;92.4;44.0;7.0;10.8;26.7;8.5;3.4;5.8;13.2;14.4
22.1;90.8;44.1;7.3;10.9;26.8;8.6;3.3;5.8;13.3;14.3
22.0;91.3;44.3;7.2;10.7;26.7;8.6;3.3;5.9;13.1;14.5
21.3;93.0;44.0;7.2;10.8;26.4;8.5;3.4;5.7;12.9;14.5
21.1;91.3;44.6;7.3;10.7;26.4;8.5;3.4;5.8;13.0;14.2
21.0;92.8;44.7;7.1;10.7;26.7;8.6;3.4;5.9;13.1;14.4
21.6;91.5;44.5;7.3;11.0;26.9;8.7;3.4;5.8;13.3;14.3
21.5;92.1;43.8;7.2;10.7;27.0;8.5;3.4;5.9;13.1;14.5
21.7;91.6;44.0;7.2;10.8;26.8;8.5;3.3;5.9;13.1;14.6
21.3;92.1;44.8;7.2;10.7;26.9;8.4;3.4;5.9;13.1;14.6
21.4;91.8;45.1;7.4;10.9;26.7;8.6;3.4;5.8;13.0;14.3
21.8;92.2;44.7;7.2;10.7;26.7;8.3;3.4;5.8;13.1;14.4
21.3;91.3;44.8;7.2;10.7;26.7;8.5;3.4;5.8;13.0;14.3
21.8;90.0;44.1;7.1;10.7;27.1;8.6;3.3;5.8;13.1;14.2
21.3;91.7;44.3;7.0;10.8;26.7;8.6;3.4;5.9;13.2;14.3
21.4;90.7;44.5;7.2;10.8;26.7;8.4;3.3;5.8;13.0;14.4
21.4;90.7;44.6;7.1;10.6;26.3;8.5;3.4;5.7;13.2;14.5
20.9;90.6;44.7;7.4;10.8;26.5;8.4;3.4;5.9;13.3;14.4
21.4;92.4;43.4;7.2;10.9;26.7;8.5;3.4;5.7;13.2;14.3
21.2;91.0;44.1;7.1;10.6;27.1;8.5;3.4;5.8;13.2;14.5
21.3;91.0;44.2;7.3;10.7;27.2;8.4;3.3;5.8;13.1;14.4
21.6;90.7;44.5;7.1;10.7;26.8;8.6;3.4;5.8;13.0;14.3
21.3;91.5;44.1;7.1;10.5;26.8;8.4;3.4;5.8;13.1;14.1
20.9;90.5;43.6;7.1;10.6;26.3;8.5;3.4;5.8;12.9;14.3
21.3;89.7;43.6;7.2;10.5;26.1;8.4;3.3;5.8;12.8;14.1
20.8;89.1;44.3;7.1;10.6;26.2;8.3;3.3;5.7;12.9;14.1
20.7;89.8;43.3;7.1;10.6;26.0;8.2;3.2;5.7;12.7;14.1
21.1;90.7;43.6;7.1;10.5;26.7;8.3;3.3;5.7;12.9;13.8
21.1;89.1;43.4;6.9;10.3;26.2;8.3;3.3;5.8;13.1;14.2
21.0;89.1;42.8;7.1;10.4;26.2;8.3;3.3;5.7;12.7;13.9
20.8;91.6;44.0;7.0;10.5;26.2;8.3;3.3;5.7;12.9;14.1
20.8;87.8;43.4;6.9;10.5;26.1;8.2;3.3;5.6;12.6;13.9
21.0;89.5;42.8;6.9;10.6;26.1;8.1;3.3;5.7;12.9;14.0
20.6;88.8;42.7;7.0;10.5;25.6;8.1;3.3;5.6;12.6;14.0
20.9;87.1;43.4;7.0;10.4;26.1;8.2;3.3;5.6;12.8;13.8
20.6;87.2;42.9;7.0;10.3;26.4;8.3;3.3;5.6;12.9;14.1
20.8;87.9;43.0;7.0;10.4;26.6;8.4;3.3;5.7;12.8;13.8
20.7;88.0;44.0;7.0;10.4;26.3;8.2;3.2;5.6;12.7;13.9
20.7;88.9;43.8;7.1;10.4;26.4;8.4;3.3;5.8;12.9;14.0
20.7;86.6;43.6;6.9;10.2;26.3;8.2;3.3;5.6;12.7;13.8
20.5;88.7;42.1;6.8;10.4;25.8;8.3;3.3;5.6;12.8;13.8
20.6;87.7;42.9;7.0;10.4;25.9;8.2;3.2;5.6;12.7;13.7
20.5;87.5;42.6;6.9;10.2;25.5;8.1;3.3;5.5;12.8;13.9
20.2;86.8;43.4;6.8;10.3;25.6;8.1;3.2;5.5;12.6;14.0
20.2;87.3;42.4;6.9;10.3;25.3;8.1;3.2;5.6;12.5;13.6
20.3;85.8;42.2;6.9;10.2;25.2;8.1;3.3;5.6;12.5;13.8
20.4;86.0;41.6;6.8;10.1;25.5;8.1;3.2;5.4;12.3;13.3
20.2;85.5;42.2;6.8;10.2;24.9;8.0;3.2;5.4;12.6;13.6
20.4;86.7;41.4;6.8;10.0;25.1;8.0;3.2;5.4;12.2;13.6
19.9;86.4;41.4;6.9;10.1;24.8;8.0;3.2;5.5;12.4;13.8
20.0;85.3;42.1;6.8;10.1;25.1;8.0;3.2;5.4;12.2;13.7
19.9;85.5;41.7;6.8;10.1;24.9;7.8;3.2;5.5;12.5;13.7
20.2;83.4;41.1;6.5;10.0;25.7;7.9;3.2;5.5;12.4;13.5
19.9;85.1;41.5;6.6;9.9;24.3;8.0;3.2;5.5;12.3;13.5
19.9;86.0;41.6;6.7;10.0;24.9;7.9;3.2;5.4;12.3;13.5
19.4;85.8;42.0;6.7;9.8;24.7;8.0;3.2;5.5;12.4;13.3
19.9;85.1;40.8;6.8;10.0;25.2;7.9;3.2;5.4;12.1;13.4
19.9;83.4;41.0;6.7;10.1;24.5;7.9;3.2;5.4;12.2;13.4
19.8;84.4;41.0;6.6;10.0;25.2;7.8;3.1;5.4;12.0;13.6
19.7;83.9;41.5;6.6;9.8;24.7;7.9;3.2;5.4;12.3;13.2
19.8;85.2;40.5;6.6;9.9;25.2;7.8;3.1;5.3;12.0;13.3
20.0;83.0;40.3;6.7;9.9;24.6;7.8;3.1;5.4;12.2;13.3
19.5;83.2;41.0;6.8;9.8;24.7;7.8;3.1;5.4;12.3;13.4
19.5;85.1;40.6;6.5;10.0;25.0;7.7;3.1;5.4;12.3;13.0
20.0;83.7;40.6;6.6;9.8;25.0;7.7;3.1;5.4;12.0;13.3
19.8;84.9;40.9;6.6;9.8;24.3;7.8;3.2;5.3;12.1;13.2
19.6;84.8;40.6;6.5;9.6;25.0;7.9;3.1;5.4;12.2;13.3
20.1;84.4;41.1;6.6;10.0;24.2;7.8;3.1;5.3;12.1;13.0
19.8;82.2;41.5;6.6;9.8;25.0;7.8;3.0;5.4;11.9;13.3
20.0;82.8;41.2;6.5;9.9;24.9;7.7;3.1;5.4;12.0;13.0
20.3;83.9;40.5;6.6;10.0;24.6;7.8;3.1;5.3;12.2;13.4
20.0;83.4;40.7;6.5;9.7;24.8;7.8;3.1;5.3;12.0;13.2
19.9;83.3;41.8;6.6;9.9;24.7;7.8;3.1;5.4;12.0;13.1
19.5;83.6;40.7;6.6;9.7;24.7;7.8;3.1;5.4;12.0;13.4
19.8;84.1;41.3;6.6;9.7;24.6;7.9;3.1;5.3;12.1;13.3
19.8;83.8;41.0;6.7;9.9;25.0;7.9;3.2;5.4;12.3;13.3
19.8;83.4;40.9;6.7;9.8;24.8;7.8;3.1;5.4;12.4;13.4
20.0;84.9;41.3;6.5;9.9;24.9;7.8;3.2;5.5;12.4;13.4
19.8;85.8;40.9;6.7;10.0;25.3;7.8;3.2;5.4;12.2;13.4
20.1;84.4;42.1;6.7;10.1;24.7;8.0;3.1;5.4;12.3;13.4
20.4;86.3;41.4;6.8;10.1;25.0;8.1;3.2;5.4;12.3;13.4
20.1;86.1;42.2;6.9;10.0;25.4;8.0;3.1;5.5;12.3;13.5
20.1;85.7;42.8;6.8;10.1;25.6;8.0;3.2;5.6;12.5;13.8
20.3;84.3;42.5;6.8;10.2;25.3;8.1;3.2;5.6;12.5;13.6
20.4;86.3;41.7;6.8;10.2;25.4;8.0;3.2;5.5;12.6;13.8
20.7;86.6;41.4;6.9;10.3;25.6;8.1;3.2;5.5;12.6;13.6
20.6;88.3;41.9;6.9;10.5;25.8;8.1;3.3;5.6;12.3;13.8
21.0;88.2;41.9;6.9;10.1;26.2;8.2;3.3;5.5;12.6;13.8
20.8;87.7;43.1;7.0;10.3;25.8;8.3;3.3;5.6;12.9;14.0
21.2;88.7;43.8;7.0;10.4;26.1;8.2;3.3;5.7;13.1;14.0
20.9;88.3;42.6;7.0;10.7;26.2;8.4;3.3;5.6;12.8;13.8
21.0;88.8;43.5;7.0;10.6;26.3;8.4;3.4;5.8;13.1;13.9
21.0;90.6;43.2;7.1;10.6;26.5;8.3;3.3;5.7;13.2;14.1
21.1;90.4;44.6;7.1;10.7;26.2;8.3;3.3;5.8;13.1;14.2
21.5;89.9;43.8;7.1;10.7;26.5;8.5;3.4;5.7;12.8;14.1
21.4;91.2;43.9;7.2;10.6;26.6;8.5;3.3;5.7;13.1;14.5
21.2;90.6;43.5;7.1;10.5;26.3;8.4;3.3;5.8;12.8;14.2
20.8;90.6;43.8;7.0;10.5;26.1;8.2;3.3;5.8;12.9;14.3
21.1;89.1;44.6;7.1;10.4;25.9;8.2;3.3;5.7;13.1;14.3
21.1;90.2;43.8;7.0;10.6;26.7;8.3;3.3;5.8;13.0;14.0
20.8;89.3;43.6;7.1;10.5;26.1;8.3;3.3;5.7;12.7;14.0
21.1;90.4;42.6;7.2;10.6;26.2;8.4;3.3;5.6;12.7;13.9
21.0;89.6;44.2;6.9;10.4;25.9;8.2;3.3;5.7;12.7;14.2
21.0;88.6;43.4;7.0;10.4;26.5;8.3;3.2;5.6;12.6;13.9
20.9;88.9;42.7;7.0;10.4;26.1;8.3;3.3;5.6;12.8;14.0
20.6;88.9;42.5;6.8;10.3;26.0;8.2;3.3;5.5;12.4;13.8
20.5;87.9;42.3;6.9;10.2;25.6;8.3;3.3;5.6;12.9;13.8
20.3;87.1;42.3;6.9;10.0;25.4;8.1;3.2;5.6;12.4;13.8
20.1;85.5;41.9;6.9;10.1;25.4;8.1;3.2;5.5;12.6;13.6
20.3;86.3;42.8;6.7;10.1;25.3;8.1;3.2;5.6;12.4;13.5
19.9;86.0;41.4;6.8;10.1;25.1;8.0;3.2;5.4;12.3;13.6
20.0;87.6;41.4;6.8;10.0;25.2;8.0;3.2;5.4;12.4;13.6
20.0;86.1;42.0;6.7;10.0;25.1;7.9;3.2;5.4;12.2;13.3
19.6;83.1;41.8;6.7;10.0;24.5;7.9;3.2;5.4;12.4;13.4
19.6;83.8;40.7;6.7;10.0;25.1;7.9;3.1;5.4;12.1;13.3
19.5;83.8;41.1;6.7;9.9;25.0;7.8;3.2;5.3;12.1;13.3
19.5;82.3;40.6;6.7;10.0;24.1;7.9;3.1;5.3;12.0;13.3
20.0;85.7;40.6;6.7;9.9;24.4;8.0;3.1;5.4;12.0;13.1
19.6;81.9;40.3;6.6;9.8;24.4;7.7;3.1;5.2;11.9;13.2
19.7;82.5;39.8;6.5;9.7;24.1;7.6;3.1;5.3;11.9;13.0
19.3;82.6;41.2;6.6;9.7;24.4;7.7;3.0;5.2;12.1;12.9
19.4;81.6;40.1;6.5;9.8;24.4;7.6;3.0;5.3;12.0;12.9
19.1;80.4;40.4;6.5;9.8;24.7;7.6;3.1;5.2;11.7;13.0
19.2;82.4;40.4;6.5;9.6;24.1;7.7;3.0;5.2;12.0;12.8
19.1;80.1;39.2;6.3;9.5;23.9;7.6;3.0;5.2;11.9;12.8
18.9;82.1;39.5;6.4;9.6;24.2;7.6;2.9;5.3;11.6;12.9
19.0;81.7;38.9;6.4;9.4;24.0;7.5;3.0;5.2;11.7;12.7
18.9;81.8;39.1;6.4;9.5;23.5;7.5;3.0;5.1;11.4;13.0
18.7;80.1;38.5;6.4;9.5;24.1;7.5;3.1;5.2;11.7;12.8
18.7;80.9;39.4;6.4;9.5;23.5;7.5;3.0;5.1;11.6;12.7
18.9;80.8;39.1;6.3;9.4;23.7;7.5;3.0;5.1;11.6;12.8
18.8;81.1;39.6;6.3;9.7;23.4;7.5;3.0;5.0;11.6;12.5
18.9;80.2;39.3;6.4;9.4;23.6;7.5;3.0;5.0;11.4;12.4
18.8;81.0;39.2;6.3;9.6;23.8;7.5;3.0;5.1;11.7;12.9
19.0;81.4;39.7;6.4;9.6;23.7;7.6;3.0;5.1;11.7;12.9
19.2;80.7;39.8;6.5;9.6;24.1;7.5;3.1;5.2;11.7;12.7
19.4;83.4;40.2;6.6;9.6;24.4;7.5;3.0;5.3;12.0;12.7
19.6;83.4;40.9;6.5;9.9;24.1;7.8;3.0;5.3;11.7;13.0
19.5;82.9;41.0;6.7;9.9;24.6;7.8;3.2;5.3;12.2;13.2
19.9;83.7;42.2;6.7;10.0;25.5;7.7;3.1;5.4;12.2;13.3
19.9;86.1;41.1;6.7;9.9;25.0;8.0;3.2;5.4;12.1;13.4
19.8;84.7;40.8;6.6;9.9;25.0;7.9;3.2;5.4;12.2;13.5
19.8;84.0;41.5;6.7;10.0;24.8;8.0;3.2;5.5;12.1;13.4
19.8;83.4;41.5;6.7;9.9;24.7;7.9;3.1;5.4;12.2;13.2
19.7;84.4;40.5;6.6;9.8;24.6;7.8;3.2;5.4;11.9;13.2
20.0;84.6;41.1;6.6;9.8;24.9;7.8;3.1;5.4;12.1;13.4
19.9;82.3;40.6;6.6;9.8;24.9;7.9;3.0;5.3;12.0;13.0
19.5;82.3;40.1;6.6;9.8;24.2;7.8;3.1;5.4;12.1;13.0
19.9;83.1;40.7;6.5;9.7;24.5;7.7;3.1;5.3;11.9;13.1
19.5;83.9;41.2;6.6;9.9;24.5;7.7;3.1;5.4;11.9;13.1
19.6;83.5;40.9;6.6;9.9;24.9;7.9;3.1;5.3;11.8;13.0
19.3;82.7;40.7;6.6;9.7;24.5;7.7;3.2;5.3;11.9;13.1
19.3;83.4;40.8;6.5;9.8;24.4;7.7;3.1;5.3;12.1;13.2
19.4;83.4;40.1;6.6;9.8;24.3;7.8;3.1;5.3;12.0;13.1
19.5;81.9;39.6;6.5;9.5;24.6;7.6;3.0;5.3;11.8;12.9
19.2;82.1;40.0;6.5;9.5;23.8;7.8;3.1;5.2;11.9;12.9
19.1;82.4;39.0;6.4;9.6;24.0;7.5;3.1;5.3;11.8;12.8
18.9;81.6;39.1;6.3;9.3;23.9;7.5;3.0;5.1;11.7;12.9
19.0;79.8;38.8;6.3;9.3;23.5;7.6;3.0;5.1;11.5;12.4
18.2;80.1;38.2;6.3;9.2;23.2;7.3;3.0;5.1;11.3;12.4
18.3;79.2;38.8;6.3;9.2;23.3;7.4;2.9;5.0;11.5;12.6
18.3;77.9;37.5;6.1;9.1;22.7;7.3;2.9;5.0;11.0;12.3
18.2;76.4;37.2;6.1;9.0;22.8;7.0;2.8;4.9;11.1;12.2
18.2;76.9;37.3;6.0;9.0;22.7;7.2;2.9;4.9;11.2;12.0
17.9;74.0;37.1;6.1;9.0;22.0;7.0;2.8;4.9;10.9;11.9
17.8;74.9;37.5;5.9;8.7;22.4;7.0;2.8;4.8;10.9;12.0
17.9;75.9;36.5;5.9;8.8;22.2;7.1;2.8;4.9;10.9;11.7
17.7;74.5;36.6;6.0;9.0;22.1;7.0;2.8;4.8;10.7;12.2
17.8;76.5;36.1;5.8;8.9;22.2;7.1;2.8;4.8;10.9;11.8
17.8;75.3;36.7;6.0;8.8;22.2;7.0;2.8;4.8;10.9;11.8
18.0;76.0;37.3;5.9;8.8;22.1;7.1;2.8;4.8;11.0;11.9
17.6;75.2;36.7;5.9;8.8;22.2;7.0;2.8;4.9;10.8;11.6
17.2;74.0;36.0;5.9;8.8;21.9;7.0;2.8;4.8;10.8;11.6
17.4;75.2;35.9;6.0;8.7;21.8;7.0;2.8;4.7;10.7;11.7
17.4;75.7;36.1;5.9;8.7;22.4;7.0;2.8;4.8;10.7;11.9
17.4;74.9;36.3;5.8;8.8;22.0;7.0;2.8;4.8;11.0;11.7
17.4;73.7;36.4;5.8;8.9;22.2;6.8;2.8;4.7;10.7;11.6
17.1;74.5;36.1;5.9;8.8;22.2;6.9;2.7;4.8;10.9;11.9
