2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
17.5;70.3;37.4;6.0;8.8;22.8;7.0;2.8;4.9;10.9;12.0
17.6;70.9;37.7;6.0;8.8;23.0;7.0;2.8;4.9;11.0;12.1
17.8;71.5;38.0;6.1;8.9;23.2;7.1;2.8;5.0;11.1;12.2
17.9;72.2;38.4;6.2;9.0;23.4;7.2;2.8;5.0;11.2;12.3
18.1;72.9;38.8;6.2;9.1;23.7;7.2;2.9;5.1;11.3;12.4
18.3;73.6;39.1;6.3;9.2;23.9;7.3;2.9;5.1;11.4;12.5
18.5;74.3;39.5;6.3;9.3;24.1;7.4;2.9;5.2;11.5;12.6
18.6;74.9;39.8;6.4;9.3;24.3;7.4;2.9;5.2;11.6;12.8
18.8;75.5;40.1;6.4;9.4;24.5;7.5;3.0;5.3;11.7;12.9
18.9;76.1;40.4;6.5;9.5;24.7;7.5;3.0;5.3;11.8;12.9
19.0;76.6;40.7;6.5;9.6;24.9;7.6;3.0;5.3;11.9;13.0
19.2;77.2;41.0;6.6;9.6;25.1;7.7;3.0;5.4;12.0;13.1
19.3;77.8;41.3;6.6;9.7;25.2;7.7;3.0;5.4;12.1;13.2
19.5;78.4;41.6;6.7;9.8;25.4;7.8;3.1;5.5;12.2;13.3
19.6;79.0;42.0;6.7;9.9;25.6;7.8;3.1;5.5;12.3;13.4
19.8;79.6;42.3;6.8;9.9;25.8;7.9;3.1;5.6;12.4;13.5
19.9;80.3;42.6;6.8;10.0;26.0;8.0;3.1;5.6;12.5;13.7
20.1;80.8;42.9;6.9;10.1;26.2;8.0;3.2;5.6;12.5;13.7
20.2;81.3;43.2;6.9;10.1;26.4;8.1;3.2;5.7;12.6;13.8
20.3;81.7;43.4;7.0;10.2;26.5;8.1;3.2;5.7;12.7;13.9
20.4;82.1;43.6;7.0;10.2;26.6;8.1;3.2;5.7;12.8;14.0
20.5;82.4;43.8;7.0;10.3;26.8;8.2;3.2;5.7;12.8;14.0
20.5;82.7;44.0;7.0;10.3;26.8;8.2;3.2;5.8;12.8;14.1
20.6;83.0;44.1;7.1;10.4;26.9;8.2;3.2;5.8;12.9;14.1
20.7;83.2;44.2;7.1;10.4;27.0;8.3;3.3;5.8;12.9;14.2
20.7;83.5;44.3;7.1;10.4;27.1;8.3;3.3;5.8;13.0;14.2
20.8;83.7;44.5;7.1;10.4;27.1;8.3;3.3;5.8;13.0;14.2
20.8;83.9;44.6;7.1;10.5;27.2;8.3;3.3;5.8;13.0;14.3
20.9;84.0;44.7;7.2;10.5;27.3;8.3;3.3;5.9;13.0;14.3
20.9;84.2;44.8;7.2;10.5;27.3;8.4;3.3;5.9;13.1;14.3
20.9;84.4;44.8;7.2;10.5;27.4;8.4;3.3;5.9;13.1;14.3
21.0;84.6;44.9;7.2;10.5;27.4;8.4;3.3;5.9;13.1;14.4
21.0;84.7;45.0;7.2;10.6;27.5;8.4;3.3;5.9;13.2;14.4
21.1;84.9;45.1;7.2;10.6;27.5;8.4;3.3;5.9;13.2;14.4
21.1;85.0;45.2;7.2;10.6;27.6;8.4;3.3;5.9;13.2;14.5
21.1;85.2;45.3;7.3;10.6;27.6;8.5;3.3;5.9;13.2;14.5
21.2;85.3;45.4;7.3;10.6;27.7;8.5;3.3;5.9;13.2;14.5
21.2;85.5;45.4;7.3;10.7;27.7;8.5;3.3;6.0;13.3;14.5
21.3;85.7;45.5;7.3;10.7;27.8;8.5;3.4;6.0;13.3;14.6
21.3;85.9;45.6;7.3;10.7;27.9;8.5;3.4;6.0;13.3;14.6
21.4;86.1;45.7;7.3;10.7;27.9;8.5;3.4;6.0;13.4;14.6
21.4;86.2;45.8;7.3;10.7;28.0;8.6;3.4;6.0;13.4;14.7
21.4;86.3;45.9;7.4;10.8;28.0;8.6;3.4;6.0;13.4;14.7
21.4;86.4;45.9;7.4;10.8;28.0;8.6;3.4;6.0;13.4;14.7
21.5;86.5;46.0;7.4;10.8;28.0;8.6;3.4;6.0;13.4;14.7
21.5;86.5;46.0;7.4;10.8;28.1;8.6;3.4;6.0;13.4;14.7
21.5;86.6;46.0;7.4;10.8;28.1;8.6;3.4;6.0;13.4;14.7
21.5;86.6;46.0;7.4;10.8;28.1;8.6;3.4;6.0;13.4;14.7
21.5;86.6;46.0;7.4;10.8;28.1;8.6;3.4;6.0;13.4;14.7
21.5;86.6;46.0;7.4;10.8;28.1;8.6;3.4;6.0;13.4;14.7
21.5;86.6;46.0;7.4;10.8;28.1;8.6;3.4;6.0;13.4;14.7
21.5;86.6;46.0;7.4;10.8;28.1;8.6;3.4;6.0;13.4;14.7
21.5;86.6;46.0;7.4;10.8;28.1;8.6;3.4;6.0;13.4;14.7
21.5;86.6;46.1;7.4;10.8;28.1;8.6;3.4;6.0;13.4;14.7
21.5;86.7;46.1;7.4;10.8;28.1;8.6;3.4;6.0;13.4;14.7
21.5;86.7;46.1;7.4;10.8;28.1;8.6;3.4;6.0;13.5;14.7
21.5;86.7;46.1;7.4;10.8;28.1;8.6;3.4;6.0;13.5;14.7
21.5;86.7;46.1;7.4;10.8;28.1;8.6;3.4;6.0;13.5;14.7
21.5;86.7;46.1;7.4;10.8;28.1;8.6;3.4;6.0;13.5;14.7
21.5;86.7;46.1;7.4;10.8;28.1;8.6;3.4;6.0;13.5;14.7
21.5;86.7;46.1;7.4;10.8;28.1;8.6;3.4;6.0;13.5;14.7
21.5;86.7;46.1;7.4;10.8;28.1;8.6;3.4;6.0;13.5;14.7
21.5;86.7;46.1;7.4;10.8;28.1;8.6;3.4;6.0;13.5;14.7
21.5;86.8;46.1;7.4;10.8;28.1;8.6;3.4;6.0;13.5;14.7
21.5;86.8;46.1;7.4;10.8;28.1;8.6;3.4;6.0;13.5;14.7
21.5;86.8;46.2;7.4;10.8;28.1;8.6;3.4;6.0;13.5;14.7
21.5;86.9;46.2;7.4;10.8;28.2;8.6;3.4;6.1;13.5;14.7
21.5;87.0;46.2;7.4;10.8;28.2;8.6;3.4;6.1;13.5;14.8
21.6;87.0;46.3;7.4;10.8;28.2;8.6;3.4;6.1;13.5;14.8
21.6;87.1;46.3;7.4;10.9;28.2;8.6;3.4;6.1;13.5;14.8
21.6;87.2;46.4;7.4;10.9;28.2;8.7;3.4;6.1;13.5;14.8
21.6;87.2;46.4;7.4;10.9;28.3;8.7;3.4;6.1;13.5;14.8
21.6;87.2;46.4;7.4;10.9;28.2;8.7;3.4;6.1;13.5;14.8
21.6;87.1;46.3;7.4;10.9;28.2;8.6;3.4;6.1;13.5;14.8
21.6;87.0;46.3;7.4;10.8;28.2;8.6;3.4;6.1;13.5;14.8
21.5;86.8;46.2;7.4;10.8;28.1;8.6;3.4;6.0;13.5;14.7
21.5;86.7;46.1;7.4;10.8;28.1;8.6;3.4;6.0;13.5;14.7
21.4;86.6;46.0;7.4;10.8;28.0;8.6;3.4;6.0;13.4;14.7
21.4;86.6;46.0;7.4;10.8;28.0;8.6;3.4;6.0;13.4;14.7
21.4;86.6;46.0;7.4;10.8;28.0;8.6;3.4;6.0;13.4;14.7
21.5;86.6;46.1;7.4;10.8;28.1;8.6;3.4;6.0;13.4;14.7
21.5;86.8;46.1;7.4;10.8;28.1;8.6;3.4;6.0;13.5;14.7
21.5;86.9;46.2;7.4;10.8;28.1;8.6;3.4;6.1;13.5;14.7
21.5;86.9;46.2;7.4;10.8;28.1;8.6;3.4;6.1;13.5;14.7
21.5;86.9;46.2;7.4;10.8;28.1;8.6;3.4;6.0;13.5;14.7
21.5;86.7;46.1;7.4;10.8;28.1;8.6;3.4;6.0;13.5;14.7
21.4;86.4;45.9;7.4;10.8;28.0;8.6;3.4;6.0;13.4;14.7
21.3;86.1;45.8;7.3;10.7;27.9;8.5;3.4;6.0;13.4;14.6
21.2;85.7;45.6;7.3;10.7;27.7;8.5;3.4;6.0;13.3;14.5
21.1;85.3;45.4;7.3;10.6;27.6;8.5;3.3;5.9;13.2;14.5
21.1;85.0;45.2;7.2;10.6;27.5;8.4;3.3;5.9;13.2;14.4
21.0;84.8;45.1;7.2;10.6;27.4;8.4;3.3;5.9;13.2;14.4
20.9;84.6;45.0;7.2;10.5;27.4;8.4;3.3;5.9;13.1;14.3
20.9;84.4;44.9;7.2;10.5;27.3;8.4;3.3;5.9;13.1;14.3
20.9;84.2;44.8;7.2;10.5;27.3;8.4;3.3;5.9;13.1;14.3
20.8;84.1;44.7;7.2;10.5;27.2;8.3;3.3;5.9;13.1;14.3
20.8;84.0;44.7;7.1;10.5;27.2;8.3;3.3;5.8;13.0;14.2
20.8;83.9;44.6;7.1;10.5;27.2;8.3;3.3;5.8;13.0;14.2
20.8;83.9;44.6;7.1;10.4;27.1;8.3;3.3;5.8;13.0;14.2
20.8;83.8;44.6;7.1;10.4;27.1;8.3;3.3;5.8;13.0;14.2
20.7;83.8;44.6;7.1;10.4;27.1;8.3;3.3;5.8;13.0;14.2
20.7;83.7;44.5;7.1;10.4;27.1;8.3;3.3;5.8;13.0;14.2
20.7;83.5;44.4;7.1;10.4;27.0;8.3;3.3;5.8;13.0;14.2
20.6;83.3;44.3;7.1;10.4;26.9;8.3;3.3;5.8;12.9;14.1
20.5;83.0;44.1;7.1;10.3;26.8;8.2;3.2;5.8;12.9;14.1
20.4;82.6;43.9;7.0;10.3;26.7;8.2;3.2;5.7;12.8;14.0
20.3;82.2;43.7;7.0;10.2;26.6;8.2;3.2;5.7;12.8;13.9
20.3;81.9;43.5;7.0;10.2;26.5;8.1;3.2;5.7;12.7;13.9
20.2;81.6;43.4;6.9;10.2;26.4;8.1;3.2;5.7;12.7;13.8
20.1;81.4;43.3;6.9;10.1;26.3;8.1;3.2;5.7;12.6;13.8
20.1;81.2;43.2;6.9;10.1;26.3;8.1;3.2;5.7;12.6;13.8
20.1;81.1;43.1;6.9;10.1;26.2;8.0;3.2;5.6;12.6;13.7
20.0;81.0;43.0;6.9;10.1;26.2;8.0;3.2;5.6;12.6;13.7
20.0;80.8;43.0;6.9;10.1;26.1;8.0;3.2;5.6;12.5;13.7
20.0;80.7;42.9;6.9;10.0;26.1;8.0;3.2;5.6;12.5;13.7
19.9;80.5;42.8;6.8;10.0;26.0;8.0;3.1;5.6;12.5;13.6
19.9;80.3;42.7;6.8;10.0;26.0;8.0;3.1;5.6;12.5;13.6
19.8;80.1;42.6;6.8;10.0;25.9;8.0;3.1;5.6;12.4;13.6
19.8;79.9;42.5;6.8;9.9;25.8;7.9;3.1;5.6;12.4;13.5
19.7;79.7;42.4;6.8;9.9;25.8;7.9;3.1;5.5;12.4;13.5
19.7;79.5;42.3;6.8;9.9;25.7;7.9;3.1;5.5;12.3;13.5
19.6;79.4;42.2;6.7;9.9;25.7;7.9;3.1;5.5;12.3;13.4
19.6;79.2;42.1;6.7;9.9;25.6;7.9;3.1;5.5;12.3;13.4
19.5;79.1;42.0;6.7;9.8;25.6;7.8;3.1;5.5;12.3;13.4
19.5;78.9;42.0;6.7;9.8;25.5;7.8;3.1;5.5;12.2;13.4
19.5;78.8;41.9;6.7;9.8;25.5;7.8;3.1;5.5;12.2;13.3
19.5;78.7;41.8;6.7;9.8;25.4;7.8;3.1;5.5;12.2;13.3
19.4;78.6;41.8;6.7;9.8;25.4;7.8;3.1;5.5;12.2;13.3
19.4;78.5;41.8;6.7;9.8;25.4;7.8;3.1;5.5;12.2;13.3
19.4;78.5;41.7;6.7;9.8;25.4;7.8;3.1;5.5;12.2;13.3
19.4;78.4;41.7;6.7;9.8;25.3;7.8;3.1;5.5;12.2;13.3
19.4;78.4;41.7;6.7;9.8;25.3;7.8;3.1;5.5;12.2;13.3
19.4;78.4;41.7;6.7;9.8;25.3;7.8;3.1;5.5;12.2;13.3
19.4;78.5;41.7;6.7;9.8;25.4;7.8;3.1;5.5;12.2;13.3
19.4;78.5;41.8;6.7;9.8;25.4;7.8;3.1;5.5;12.2;13.3
19.4;78.6;41.8;6.7;9.8;25.4;7.8;3.1;5.5;12.2;13.3
19.5;78.8;41.9;6.7;9.8;25.5;7.8;3.1;5.5;12.2;13.3
19.5;78.9;42.0;6.7;9.8;25.5;7.8;3.1;5.5;12.2;13.4
19.5;79.1;42.1;6.7;9.8;25.6;7.9;3.1;5.5;12.3;13.4
19.6;79.3;42.2;6.7;9.9;25.6;7.9;3.1;5.5;12.3;13.4
19.7;79.5;42.3;6.8;9.9;25.7;7.9;3.1;5.5;12.3;13.5
19.7;79.8;42.4;6.8;9.9;25.8;7.9;3.1;5.6;12.4;13.5
19.8;80.0;42.6;6.8;10.0;25.9;7.9;3.1;5.6;12.4;13.5
19.8;80.3;42.7;6.8;10.0;25.9;8.0;3.1;5.6;12.5;13.6
19.9;80.5;42.8;6.8;10.0;26.0;8.0;3.1;5.6;12.5;13.6
20.0;80.8;42.9;6.9;10.0;26.1;8.0;3.2;5.6;12.5;13.7
20.0;81.0;43.1;6.9;10.1;26.2;8.0;3.2;5.6;12.6;13.7
20.0;81.2;43.2;6.9;10.1;26.2;8.1;3.2;5.6;12.6;13.7
20.1;81.4;43.3;6.9;10.1;26.3;8.1;3.2;5.7;12.6;13.8
20.2;81.6;43.4;6.9;10.1;26.4;8.1;3.2;5.7;12.7;13.8
20.2;81.8;43.5;7.0;10.2;26.4;8.1;3.2;5.7;12.7;13.8
20.3;82.1;43.7;7.0;10.2;26.5;8.2;3.2;5.7;12.7;13.9
20.4;82.5;43.9;7.0;10.3;26.6;8.2;3.2;5.7;12.8;13.9
20.5;82.8;44.0;7.0;10.3;26.7;8.2;3.2;5.8;12.8;14.0
20.5;83.1;44.2;7.1;10.3;26.9;8.3;3.2;5.8;12.9;14.1
20.6;83.4;44.4;7.1;10.4;26.9;8.3;3.3;5.8;12.9;14.1
20.6;83.6;44.5;7.1;10.4;27.0;8.3;3.3;5.8;13.0;14.1
20.7;83.7;44.5;7.1;10.4;27.0;8.3;3.3;5.8;13.0;14.2
20.7;83.8;44.6;7.1;10.4;27.0;8.3;3.3;5.8;13.0;14.2
20.7;83.7;44.5;7.1;10.4;27.0;8.3;3.3;5.8;13.0;14.2
20.7;83.7;44.5;7.1;10.4;27.0;8.3;3.3;5.8;13.0;14.1
20.6;83.6;44.5;7.1;10.4;27.0;8.3;3.3;5.8;13.0;14.1
20.6;83.5;44.4;7.1;10.4;27.0;8.3;3.3;5.8;12.9;14.1
20.6;83.4;44.3;7.1;10.4;26.9;8.3;3.3;5.8;12.9;14.1
20.5;83.2;44.3;7.1;10.3;26.9;8.3;3.2;5.8;12.9;14.1
20.5;83.0;44.2;7.1;10.3;26.8;8.2;3.2;5.8;12.9;14.0
20.5;82.9;44.1;7.0;10.3;26.8;8.2;3.2;5.8;12.8;14.0
20.4;82.6;44.0;7.0;10.3;26.7;8.2;3.2;5.7;12.8;14.0
20.3;82.4;43.8;7.0;10.2;26.6;8.2;3.2;5.7;12.8;13.9
20.3;82.1;43.7;7.0;10.2;26.5;8.2;3.2;5.7;12.7;13.9
20.2;81.8;43.5;6.9;10.2;26.4;8.1;3.2;5.7;12.7;13.8
20.1;81.4;43.3;6.9;10.1;26.3;8.1;3.2;5.7;12.6;13.8
20.0;81.0;43.1;6.9;10.1;26.2;8.0;3.2;5.6;12.6;13.7
19.9;80.7;42.9;6.9;10.0;26.0;8.0;3.2;5.6;12.5;13.6
19.8;80.4;42.8;6.8;10.0;25.9;8.0;3.1;5.6;12.5;13.6
19.8;80.0;42.6;6.8;9.9;25.8;7.9;3.1;5.6;12.4;13.5
19.7;79.7;42.4;6.8;9.9;25.7;7.9;3.1;5.5;12.4;13.5
19.6;79.5;42.3;6.8;9.9;25.6;7.9;3.1;5.5;12.3;13.4
19.5;79.2;42.1;6.7;9.8;25.6;7.9;3.1;5.5;12.3;13.4
19.5;78.9;42.0;6.7;9.8;25.5;7.8;3.1;5.5;12.2;13.3
19.4;78.7;41.9;6.7;9.8;25.4;7.8;3.1;5.5;12.2;13.3
19.4;78.5;41.7;6.7;9.8;25.3;7.8;3.1;5.5;12.2;13.3
19.3;78.2;41.6;6.6;9.7;25.2;7.8;3.1;5.4;12.1;13.2
19.3;78.0;41.5;6.6;9.7;25.2;7.7;3.0;5.4;12.1;13.2
19.2;77.8;41.4;6.6;9.7;25.1;7.7;3.0;5.4;12.1;13.1
19.2;77.6;41.3;6.6;9.6;25.0;7.7;3.0;5.4;12.0;13.1
19.1;77.4;41.2;6.6;9.6;25.0;7.7;3.0;5.4;12.0;13.1
19.1;77.2;41.1;6.6;9.6;24.9;7.7;3.0;5.4;12.0;13.0
19.0;77.0;41.0;6.5;9.6;24.9;7.7;3.0;5.4;11.9;13.0
19.0;76.8;40.9;6.5;9.5;24.8;7.6;3.0;5.3;11.9;13.0
18.9;76.6;40.8;6.5;9.5;24.7;7.6;3.0;5.3;11.9;12.9
18.9;76.5;40.7;6.5;9.5;24.7;7.6;3.0;5.3;11.9;12.9
18.8;76.4;40.6;6.5;9.5;24.6;7.6;3.0;5.3;11.8;12.9
18.8;76.3;40.6;6.5;9.5;24.6;7.6;3.0;5.3;11.8;12.9
18.8;76.3;40.6;6.5;9.5;24.6;7.6;3.0;5.3;11.8;12.9
18.8;76.3;40.6;6.5;9.5;24.6;7.6;3.0;5.3;11.8;12.9
18.8;76.4;40.7;6.5;9.5;24.6;7.6;3.0;5.3;11.8;12.9
18.9;76.7;40.8;6.5;9.5;24.7;7.6;3.0;5.3;11.9;12.9
19.0;77.1;41.0;6.5;9.6;24.9;7.7;3.0;5.4;11.9;13.0
19.1;77.6;41.3;6.6;9.6;25.0;7.7;3.0;5.4;12.0;13.1
19.3;78.3;41.7;6.6;9.7;25.3;7.8;3.1;5.4;12.1;13.2
19.5;79.1;42.1;6.7;9.8;25.5;7.9;3.1;5.5;12.3;13.4
19.7;79.9;42.5;6.8;9.9;25.8;7.9;3.1;5.6;12.4;13.5
19.9;80.5;42.8;6.8;10.0;26.0;8.0;3.1;5.6;12.5;13.6
19.9;80.9;43.0;6.9;10.0;26.1;8.0;3.2;5.6;12.5;13.6
20.0;81.0;43.1;6.9;10.1;26.1;8.1;3.2;5.6;12.6;13.7
20.0;81.0;43.1;6.9;10.1;26.1;8.0;3.2;5.6;12.6;13.7
19.9;80.7;42.9;6.9;10.0;26.0;8.0;3.1;5.6;12.5;13.6
19.8;80.4;42.8;6.8;10.0;25.9;8.0;3.1;5.6;12.5;13.6
19.7;80.1;42.6;6.8;9.9;25.8;8.0;3.1;5.6;12.4;13.5
19.7;79.9;42.5;6.8;9.9;25.8;7.9;3.1;5.6;12.4;13.5
19.7;79.7;42.4;6.8;9.9;25.7;7.9;3.1;5.5;12.4;13.4
19.6;79.6;42.4;6.8;9.9;25.7;7.9;3.1;5.5;12.3;13.4
19.6;79.6;42.4;6.8;9.9;25.7;7.9;3.1;5.5;12.3;13.4
19.6;79.6;42.4;6.8;9.9;25.7;7.9;3.1;5.5;12.3;13.4
19.6;79.5;42.3;6.7;9.9;25.6;7.9;3.1;5.5;12.3;13.4
19.5;79.2;42.2;6.7;9.8;25.5;7.9;3.1;5.5;12.3;13.4
19.4;78.9;42.0;6.7;9.8;25.4;7.8;3.1;5.5;12.2;13.3
19.3;78.5;41.8;6.7;9.7;25.3;7.8;3.1;5.5;12.2;13.2
19.2;78.0;41.5;6.6;9.7;25.1;7.7;3.0;5.4;12.1;13.1
19.1;77.4;41.2;6.6;9.6;24.9;7.7;3.0;5.4;12.0;13.1
18.9;76.8;40.9;6.5;9.5;24.7;7.6;3.0;5.3;11.9;12.9
18.7;76.1;40.5;6.5;9.4;24.5;7.6;3.0;5.3;11.8;12.8
18.6;75.4;40.1;6.4;9.4;24.3;7.5;2.9;5.2;11.7;12.7
18.4;74.6;39.7;6.3;9.3;24.0;7.4;2.9;5.2;11.6;12.6
18.2;73.8;39.3;6.3;9.2;23.8;7.3;2.9;5.1;11.4;12.4
18.0;73.0;38.9;6.2;9.1;23.5;7.3;2.8;5.1;11.3;12.3
17.8;72.4;38.5;6.1;9.0;23.3;7.2;2.8;5.0;11.2;12.2
17.7;71.9;38.3;6.1;8.9;23.2;7.1;2.8;5.0;11.1;12.1
17.6;71.5;38.1;6.1;8.9;23.1;7.1;2.8;5.0;11.1;12.1
17.6;71.3;38.0;6.1;8.9;23.0;7.1;2.8;5.0;11.1;12.0
17.5;71.2;37.9;6.0;8.8;23.0;7.1;2.8;4.9;11.0;12.0
17.5;71.2;37.9;6.0;8.8;22.9;7.1;2.8;4.9;11.0;12.0
17.5;71.1;37.9;6.0;8.8;22.9;7.1;2.8;4.9;11.0;12.0
17.5;71.0;37.8;6.0;8.8;22.9;7.1;2.8;4.9;11.0;12.0
17.4;70.9;37.7;6.0;8.8;22.8;7.0;2.8;4.9;11.0;11.9
17.4;70.7;37.6;6.0;8.8;22.8;7.0;2.8;4.9;10.9;11.9
17.3;70.4;37.5;6.0;8.7;22.7;7.0;2.7;4.9;10.9;11.9
17.3;70.2;37.4;6.0;8.7;22.6;7.0;2.7;4.9;10.9;11.8
17.2;70.0;37.3;5.9;8.7;22.6;7.0;2.7;4.9;10.8;11.8
17.2;69.8;37.2;5.9;8.7;22.5;6.9;2.7;4.9;10.8;11.8
17.2;69.7;37.1;5.9;8.6;22.4;6.9;2.7;4.8;10.8;11.7
17.1;69.5;37.0;5.9;8.6;22.4;6.9;2.7;4.8;10.8;11.7
