2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
12.4;54.4;27.3;4.4;6.5;17.6;5.1;1.9;3.3;7.8;8.8
12.5;54.9;27.5;4.4;6.6;17.7;5.2;2.0;3.4;7.9;8.8
12.6;55.4;27.8;4.4;6.7;17.9;5.2;2.0;3.4;7.9;8.9
12.7;55.8;28.0;4.5;6.7;18.0;5.3;2.0;3.4;8.0;9.0
12.8;56.2;28.2;4.5;6.8;18.1;5.3;2.0;3.4;8.0;9.1
12.9;56.6;28.4;4.5;6.8;18.3;5.3;2.0;3.5;8.1;9.1
13.0;57.0;28.6;4.6;6.9;18.4;5.4;2.0;3.5;8.2;9.2
13.1;57.5;28.8;4.6;6.9;18.5;5.4;2.1;3.5;8.2;9.3
13.2;57.9;29.1;4.6;7.0;18.7;5.5;2.1;3.5;8.3;9.3
13.3;58.4;29.3;4.7;7.0;18.8;5.5;2.1;3.6;8.4;9.4
13.4;58.8;29.5;4.7;7.1;19.0;5.5;2.1;3.6;8.4;9.5
13.5;59.3;29.8;4.8;7.1;19.1;5.6;2.1;3.6;8.5;9.6
13.6;59.7;30.0;4.8;7.2;19.3;5.6;2.1;3.6;8.5;9.6
13.7;60.1;30.1;4.8;7.2;19.4;5.7;2.1;3.7;8.6;9.7
13.8;60.4;30.3;4.8;7.3;19.5;5.7;2.2;3.7;8.6;9.7
13.8;60.7;30.4;4.9;7.3;19.6;5.7;2.2;3.7;8.7;9.8
13.9;60.9;30.6;4.9;7.3;19.7;5.7;2.2;3.7;8.7;9.8
13.9;61.1;30.7;4.9;7.4;19.7;5.8;2.2;3.7;8.7;9.8
14.0;61.3;30.8;4.9;7.4;19.8;5.8;2.2;3.7;8.8;9.9
14.0;61.5;30.9;4.9;7.4;19.8;5.8;2.2;3.8;8.8;9.9
14.1;61.7;30.9;4.9;7.4;19.9;5.8;2.2;3.8;8.8;9.9
14.1;61.8;31.0;5.0;7.4;19.9;5.8;2.2;3.8;8.8;10.0
14.1;62.0;31.1;5.0;7.5;20.0;5.8;2.2;3.8;8.9;10.0
14.2;62.1;31.2;5.0;7.5;20.0;5.8;2.2;3.8;8.9;10.0
14.2;62.2;31.2;5.0;7.5;20.1;5.9;2.2;3.8;8.9;10.0
14.2;62.3;31.3;5.0;7.5;20.1;5.9;2.2;3.8;8.9;10.0
14.2;62.5;31.3;5.0;7.5;20.2;5.9;2.2;3.8;8.9;10.1
14.3;62.6;31.4;5.0;7.5;20.2;5.9;2.2;3.8;9.0;10.1
14.3;62.7;31.5;5.0;7.5;20.2;5.9;2.2;3.8;9.0;10.1
14.3;62.8;31.5;5.0;7.6;20.3;5.9;2.2;3.8;9.0;10.1
14.3;62.9;31.6;5.0;7.6;20.3;5.9;2.2;3.8;9.0;10.1
14.4;63.0;31.6;5.1;7.6;20.3;5.9;2.3;3.9;9.0;10.2
14.4;63.2;31.7;5.1;7.6;20.4;6.0;2.3;3.9;9.0;10.2
14.4;63.3;31.8;5.1;7.6;20.4;6.0;2.3;3.9;9.1;10.2
14.5;63.4;31.8;5.1;7.6;20.5;6.0;2.3;3.9;9.1;10.2
14.5;63.6;31.9;5.1;7.7;20.5;6.0;2.3;3.9;9.1;10.2
14.5;63.7;32.0;5.1;7.7;20.6;6.0;2.3;3.9;9.1;10.3
14.5;63.8;32.0;5.1;7.7;20.6;6.0;2.3;3.9;9.1;10.3
14.6;63.8;32.0;5.1;7.7;20.6;6.0;2.3;3.9;9.1;10.3
14.6;63.9;32.1;5.1;7.7;20.6;6.0;2.3;3.9;9.1;10.3
14.6;63.9;32.1;5.1;7.7;20.6;6.0;2.3;3.9;9.1;10.3
14.6;63.9;32.1;5.1;7.7;20.6;6.0;2.3;3.9;9.2;10.3
14.6;63.9;32.1;5.1;7.7;20.6;6.0;2.3;3.9;9.2;10.3
14.6;64.0;32.1;5.1;7.7;20.6;6.0;2.3;3.9;9.2;10.3
14.6;64.0;32.1;5.1;7.7;20.6;6.0;2.3;3.9;9.2;10.3
14.6;64.0;32.1;5.1;7.7;20.6;6.0;2.3;3.9;9.2;10.3
14.6;64.0;32.1;5.1;7.7;20.6;6.0;2.3;3.9;9.2;10.3
14.6;64.0;32.1;5.1;7.7;20.7;6.0;2.3;3.9;9.2;10.3
14.6;64.0;32.1;5.1;7.7;20.7;6.0;2.3;3.9;9.2;10.3
14.6;64.0;32.1;5.1;7.7;20.7;6.0;2.3;3.9;9.2;10.3
14.6;64.0;32.1;5.1;7.7;20.7;6.0;2.3;3.9;9.2;10.3
14.6;64.0;32.1;5.1;7.7;20.7;6.0;2.3;3.9;9.2;10.3
14.6;64.0;32.1;5.1;7.7;20.7;6.0;2.3;3.9;9.2;10.3
14.6;64.0;32.1;5.1;7.7;20.7;6.0;2.3;3.9;9.2;10.3
14.6;64.0;32.1;5.1;7.7;20.7;6.0;2.3;3.9;9.2;10.3
14.6;64.0;32.1;5.1;7.7;20.7;6.0;2.3;3.9;9.2;10.3
14.6;64.0;32.1;5.1;7.7;20.7;6.0;2.3;3.9;9.2;10.3
14.6;64.0;32.1;5.1;7.7;20.7;6.0;2.3;3.9;9.2;10.3
14.6;64.1;32.2;5.1;7.7;20.7;6.0;2.3;3.9;9.2;10.3
14.6;64.1;32.2;5.1;7.7;20.7;6.0;2.3;3.9;9.2;10.3
14.6;64.1;32.2;5.1;7.7;20.7;6.0;2.3;3.9;9.2;10.3
14.6;64.2;32.2;5.1;7.7;20.7;6.0;2.3;3.9;9.2;10.3
14.6;64.2;32.2;5.1;7.7;20.7;6.1;2.3;3.9;9.2;10.4
14.7;64.3;32.3;5.2;7.7;20.7;6.1;2.3;3.9;9.2;10.4
14.7;64.3;32.3;5.2;7.7;20.8;6.1;2.3;3.9;9.2;10.4
14.7;64.4;32.3;5.2;7.8;20.8;6.1;2.3;3.9;9.2;10.4
14.7;64.4;32.3;5.2;7.8;20.8;6.1;2.3;3.9;9.2;10.4
14.7;64.4;32.3;5.2;7.8;20.8;6.1;2.3;3.9;9.2;10.4
14.7;64.3;32.3;5.2;7.7;20.8;6.1;2.3;3.9;9.2;10.4
14.6;64.2;32.3;5.1;7.7;20.7;6.1;2.3;3.9;9.2;10.4
14.6;64.1;32.2;5.1;7.7;20.7;6.0;2.3;3.9;9.2;10.3
14.6;64.0;32.1;5.1;7.7;20.7;6.0;2.3;3.9;9.2;10.3
14.6;63.9;32.1;5.1;7.7;20.6;6.0;2.3;3.9;9.2;10.3
14.6;63.9;32.1;5.1;7.7;20.6;6.0;2.3;3.9;9.1;10.3
14.6;63.9;32.1;5.1;7.7;20.6;6.0;2.3;3.9;9.2;10.3
14.6;64.0;32.1;5.1;7.7;20.7;6.0;2.3;3.9;9.2;10.3
14.6;64.1;32.2;5.1;7.7;20.7;6.0;2.3;3.9;9.2;10.3
14.6;64.2;32.2;5.1;7.7;20.7;6.1;2.3;3.9;9.2;10.3
14.6;64.2;32.2;5.1;7.7;20.7;6.1;2.3;3.9;9.2;10.3
14.6;64.1;32.2;5.1;7.7;20.7;6.0;2.3;3.9;9.2;10.3
14.6;64.0;32.1;5.1;7.7;20.7;6.0;2.3;3.9;9.2;10.3
14.5;63.8;32.0;5.1;7.7;20.6;6.0;2.3;3.9;9.1;10.3
14.5;63.5;31.9;5.1;7.7;20.5;6.0;2.3;3.9;9.1;10.2
14.4;63.3;31.8;5.1;7.6;20.4;6.0;2.3;3.9;9.1;10.2
14.4;63.0;31.6;5.0;7.6;20.3;5.9;2.3;3.9;9.0;10.2
14.3;62.8;31.5;5.0;7.6;20.3;5.9;2.2;3.8;9.0;10.1
14.3;62.6;31.4;5.0;7.5;20.2;5.9;2.2;3.8;9.0;10.1
14.2;62.4;31.3;5.0;7.5;20.2;5.9;2.2;3.8;8.9;10.1
14.2;62.3;31.3;5.0;7.5;20.1;5.9;2.2;3.8;8.9;10.0
14.2;62.2;31.2;5.0;7.5;20.1;5.9;2.2;3.8;8.9;10.0
14.2;62.1;31.2;5.0;7.5;20.0;5.9;2.2;3.8;8.9;10.0
14.1;62.0;31.1;5.0;7.5;20.0;5.9;2.2;3.8;8.9;10.0
14.1;62.0;31.1;5.0;7.5;20.0;5.8;2.2;3.8;8.9;10.0
14.1;61.9;31.1;5.0;7.5;20.0;5.8;2.2;3.8;8.9;10.0
14.1;61.9;31.1;5.0;7.5;20.0;5.8;2.2;3.8;8.9;10.0
14.1;61.8;31.1;5.0;7.5;20.0;5.8;2.2;3.8;8.9;10.0
14.1;61.8;31.0;4.9;7.4;19.9;5.8;2.2;3.8;8.8;10.0
14.0;61.6;30.9;4.9;7.4;19.9;5.8;2.2;3.8;8.8;9.9
14.0;61.5;30.9;4.9;7.4;19.8;5.8;2.2;3.8;8.8;9.9
14.0;61.2;30.7;4.9;7.4;19.8;5.8;2.2;3.7;8.8;9.9
13.9;61.0;30.6;4.9;7.3;19.7;5.8;2.2;3.7;8.7;9.8
13.8;60.7;30.5;4.9;7.3;19.6;5.7;2.2;3.7;8.7;9.8
13.8;60.4;30.3;4.8;7.3;19.5;5.7;2.2;3.7;8.7;9.7
13.7;60.2;30.2;4.8;7.3;19.4;5.7;2.2;3.7;8.6;9.7
13.7;60.1;30.2;4.8;7.2;19.4;5.7;2.1;3.7;8.6;9.7
13.7;59.9;30.1;4.8;7.2;19.3;5.7;2.1;3.7;8.6;9.7
13.6;59.8;30.0;4.8;7.2;19.3;5.6;2.1;3.7;8.6;9.6
13.6;59.7;30.0;4.8;7.2;19.3;5.6;2.1;3.7;8.6;9.6
13.6;59.6;29.9;4.8;7.2;19.3;5.6;2.1;3.7;8.5;9.6
13.6;59.5;29.9;4.8;7.2;19.2;5.6;2.1;3.6;8.5;9.6
13.5;59.4;29.8;4.8;7.2;19.2;5.6;2.1;3.6;8.5;9.6
13.5;59.3;29.8;4.7;7.1;19.1;5.6;2.1;3.6;8.5;9.6
13.5;59.1;29.7;4.7;7.1;19.1;5.6;2.1;3.6;8.5;9.5
13.4;59.0;29.6;4.7;7.1;19.0;5.6;2.1;3.6;8.4;9.5
13.4;58.8;29.5;4.7;7.1;19.0;5.6;2.1;3.6;8.4;9.5
13.4;58.7;29.5;4.7;7.1;18.9;5.5;2.1;3.6;8.4;9.5
13.3;58.6;29.4;4.7;7.1;18.9;5.5;2.1;3.6;8.4;9.4
13.3;58.4;29.3;4.7;7.0;18.9;5.5;2.1;3.6;8.4;9.4
13.3;58.3;29.3;4.7;7.0;18.8;5.5;2.1;3.6;8.4;9.4
13.3;58.2;29.2;4.7;7.0;18.8;5.5;2.1;3.6;8.3;9.4
13.3;58.1;29.2;4.7;7.0;18.8;5.5;2.1;3.6;8.3;9.4
13.2;58.1;29.2;4.7;7.0;18.7;5.5;2.1;3.6;8.3;9.4
13.2;58.0;29.1;4.6;7.0;18.7;5.5;2.1;3.5;8.3;9.4
13.2;57.9;29.1;4.6;7.0;18.7;5.5;2.1;3.5;8.3;9.3
13.2;57.9;29.1;4.6;7.0;18.7;5.5;2.1;3.5;8.3;9.3
13.2;57.9;29.1;4.6;7.0;18.7;5.5;2.1;3.5;8.3;9.3
13.2;57.8;29.0;4.6;7.0;18.7;5.5;2.1;3.5;8.3;9.3
13.2;57.9;29.1;4.6;7.0;18.7;5.5;2.1;3.5;8.3;9.3
13.2;57.9;29.1;4.6;7.0;18.7;5.5;2.1;3.5;8.3;9.3
13.2;57.9;29.1;4.6;7.0;18.7;5.5;2.1;3.5;8.3;9.3
13.2;58.0;29.1;4.6;7.0;18.7;5.5;2.1;3.6;8.3;9.4
13.2;58.1;29.2;4.7;7.0;18.8;5.5;2.1;3.6;8.3;9.4
13.3;58.2;29.2;4.7;7.0;18.8;5.5;2.1;3.6;8.3;9.4
13.3;58.3;29.3;4.7;7.0;18.8;5.5;2.1;3.6;8.4;9.4
13.3;58.5;29.4;4.7;7.0;18.9;5.5;2.1;3.6;8.4;9.4
13.4;58.7;29.5;4.7;7.1;18.9;5.5;2.1;3.6;8.4;9.5
13.4;58.9;29.6;4.7;7.1;19.0;5.6;2.1;3.6;8.4;9.5
13.5;59.0;29.7;4.7;7.1;19.1;5.6;2.1;3.6;8.5;9.5
13.5;59.2;29.8;4.7;7.1;19.1;5.6;2.1;3.6;8.5;9.6
13.5;59.4;29.8;4.8;7.2;19.2;5.6;2.1;3.6;8.5;9.6
13.6;59.6;29.9;4.8;7.2;19.2;5.6;2.1;3.6;8.5;9.6
13.6;59.7;30.0;4.8;7.2;19.3;5.6;2.1;3.7;8.6;9.6
13.6;59.9;30.1;4.8;7.2;19.3;5.7;2.1;3.7;8.6;9.7
13.7;60.0;30.1;4.8;7.2;19.4;5.7;2.1;3.7;8.6;9.7
13.7;60.2;30.2;4.8;7.3;19.4;5.7;2.2;3.7;8.6;9.7
13.8;60.4;30.3;4.8;7.3;19.5;5.7;2.2;3.7;8.6;9.7
13.8;60.6;30.4;4.9;7.3;19.6;5.7;2.2;3.7;8.7;9.8
13.9;60.8;30.5;4.9;7.3;19.6;5.7;2.2;3.7;8.7;9.8
13.9;61.1;30.7;4.9;7.4;19.7;5.8;2.2;3.7;8.7;9.9
14.0;61.3;30.8;4.9;7.4;19.8;5.8;2.2;3.8;8.8;9.9
14.0;61.5;30.9;4.9;7.4;19.9;5.8;2.2;3.8;8.8;9.9
14.1;61.7;31.0;4.9;7.4;19.9;5.8;2.2;3.8;8.8;9.9
14.1;61.7;31.0;4.9;7.4;19.9;5.8;2.2;3.8;8.8;10.0
14.1;61.8;31.0;4.9;7.4;20.0;5.8;2.2;3.8;8.8;10.0
14.1;61.8;31.0;4.9;7.4;19.9;5.8;2.2;3.8;8.8;10.0
14.1;61.7;31.0;4.9;7.4;19.9;5.8;2.2;3.8;8.8;10.0
14.0;61.6;31.0;4.9;7.4;19.9;5.8;2.2;3.8;8.8;9.9
14.0;61.6;30.9;4.9;7.4;19.9;5.8;2.2;3.8;8.8;9.9
14.0;61.5;30.9;4.9;7.4;19.9;5.8;2.2;3.8;8.8;9.9
14.0;61.4;30.8;4.9;7.4;19.8;5.8;2.2;3.8;8.8;9.9
14.0;61.2;30.8;4.9;7.4;19.8;5.8;2.2;3.8;8.8;9.9
13.9;61.1;30.7;4.9;7.4;19.7;5.8;2.2;3.7;8.8;9.9
13.9;60.9;30.6;4.9;7.3;19.7;5.8;2.2;3.7;8.7;9.8
13.8;60.8;30.5;4.9;7.3;19.6;5.7;2.2;3.7;8.7;9.8
13.8;60.5;30.4;4.8;7.3;19.6;5.7;2.2;3.7;8.7;9.8
13.7;60.3;30.3;4.8;7.3;19.5;5.7;2.2;3.7;8.6;9.7
13.7;60.0;30.2;4.8;7.2;19.4;5.7;2.1;3.7;8.6;9.7
13.6;59.8;30.0;4.8;7.2;19.3;5.6;2.1;3.7;8.6;9.6
13.6;59.5;29.9;4.8;7.2;19.2;5.6;2.1;3.6;8.5;9.6
13.5;59.3;29.8;4.7;7.1;19.1;5.6;2.1;3.6;8.5;9.6
13.5;59.0;29.7;4.7;7.1;19.1;5.6;2.1;3.6;8.5;9.5
13.4;58.8;29.5;4.7;7.1;19.0;5.6;2.1;3.6;8.4;9.5
13.4;58.6;29.4;4.7;7.1;18.9;5.5;2.1;3.6;8.4;9.5
13.3;58.4;29.3;4.7;7.0;18.9;5.5;2.1;3.6;8.4;9.4
13.3;58.2;29.2;4.7;7.0;18.8;5.5;2.1;3.6;8.3;9.4
13.2;58.0;29.1;4.6;7.0;18.7;5.5;2.1;3.6;8.3;9.4
13.2;57.8;29.1;4.6;7.0;18.7;5.5;2.1;3.5;8.3;9.3
13.1;57.7;29.0;4.6;7.0;18.6;5.5;2.1;3.5;8.3;9.3
13.1;57.5;28.9;4.6;6.9;18.6;5.4;2.1;3.5;8.2;9.3
13.1;57.4;28.8;4.6;6.9;18.5;5.4;2.1;3.5;8.2;9.3
13.0;57.2;28.8;4.6;6.9;18.5;5.4;2.0;3.5;8.2;9.2
13.0;57.1;28.7;4.6;6.9;18.4;5.4;2.0;3.5;8.2;9.2
13.0;56.9;28.6;4.6;6.9;18.4;5.4;2.0;3.5;8.2;9.2
12.9;56.8;28.5;4.5;6.8;18.3;5.4;2.0;3.5;8.1;9.2
12.9;56.6;28.5;4.5;6.8;18.3;5.4;2.0;3.5;8.1;9.1
12.9;56.5;28.4;4.5;6.8;18.3;5.3;2.0;3.5;8.1;9.1
12.9;56.4;28.3;4.5;6.8;18.2;5.3;2.0;3.5;8.1;9.1
12.8;56.3;28.3;4.5;6.8;18.2;5.3;2.0;3.5;8.1;9.1
12.8;56.3;28.3;4.5;6.8;18.2;5.3;2.0;3.4;8.1;9.1
12.8;56.3;28.3;4.5;6.8;18.2;5.3;2.0;3.4;8.1;9.1
12.8;56.3;28.3;4.5;6.8;18.2;5.3;2.0;3.4;8.1;9.1
12.8;56.3;28.3;4.5;6.8;18.2;5.3;2.0;3.5;8.1;9.1
12.9;56.5;28.4;4.5;6.8;18.3;5.3;2.0;3.5;8.1;9.1
12.9;56.8;28.5;4.5;6.9;18.4;5.4;2.0;3.5;8.1;9.2
13.0;57.2;28.7;4.6;6.9;18.5;5.4;2.0;3.5;8.2;9.2
13.2;57.7;29.0;4.6;7.0;18.6;5.5;2.1;3.5;8.3;9.3
13.3;58.3;29.3;4.7;7.0;18.8;5.5;2.1;3.6;8.4;9.4
13.4;58.9;29.6;4.7;7.1;19.0;5.6;2.1;3.6;8.4;9.5
13.5;59.4;29.8;4.8;7.2;19.2;5.6;2.1;3.6;8.5;9.6
13.6;59.6;30.0;4.8;7.2;19.3;5.6;2.1;3.7;8.5;9.6
13.6;59.7;30.0;4.8;7.2;19.3;5.7;2.1;3.7;8.6;9.6
13.6;59.7;30.0;4.8;7.2;19.3;5.6;2.1;3.7;8.6;9.6
13.6;59.5;29.9;4.8;7.2;19.2;5.6;2.1;3.6;8.5;9.6
13.5;59.2;29.8;4.7;7.1;19.1;5.6;2.1;3.6;8.5;9.6
13.5;59.0;29.7;4.7;7.1;19.1;5.6;2.1;3.6;8.5;9.5
13.4;58.9;29.6;4.7;7.1;19.0;5.6;2.1;3.6;8.4;9.5
13.4;58.8;29.5;4.7;7.1;19.0;5.6;2.1;3.6;8.4;9.5
13.4;58.7;29.5;4.7;7.1;19.0;5.6;2.1;3.6;8.4;9.5
13.4;58.7;29.5;4.7;7.1;19.0;5.6;2.1;3.6;8.4;9.5
13.4;58.7;29.5;4.7;7.1;19.0;5.6;2.1;3.6;8.4;9.5
13.3;58.6;29.4;4.7;7.1;18.9;5.5;2.1;3.6;8.4;9.5
13.3;58.4;29.3;4.7;7.0;18.9;5.5;2.1;3.6;8.4;9.4
13.3;58.2;29.2;4.7;7.0;18.8;5.5;2.1;3.6;8.3;9.4
13.2;57.9;29.1;4.6;7.0;18.7;5.5;2.1;3.5;8.3;9.3
13.1;57.5;28.9;4.6;6.9;18.6;5.4;2.1;3.5;8.2;9.3
13.0;57.0;28.7;4.6;6.9;18.4;5.4;2.0;3.5;8.2;9.2
12.9;56.6;28.4;4.5;6.8;18.3;5.4;2.0;3.5;8.1;9.1
12.8;56.1;28.2;4.5;6.8;18.1;5.3;2.0;3.4;8.0;9.1
12.7;55.5;27.9;4.4;6.7;17.9;5.3;2.0;3.4;8.0;9.0
12.5;55.0;27.6;4.4;6.6;17.8;5.2;2.0;3.4;7.9;8.9
12.4;54.4;27.3;4.4;6.6;17.6;5.1;1.9;3.3;7.8;8.8
12.3;53.8;27.0;4.3;6.5;17.4;5.1;1.9;3.3;7.7;8.7
12.2;53.4;26.8;4.3;6.4;17.2;5.1;1.9;3.3;7.6;8.6
12.1;53.0;26.6;4.2;6.4;17.1;5.0;1.9;3.2;7.6;8.6
12.0;52.7;26.5;4.2;6.4;17.0;5.0;1.9;3.2;7.6;8.5
12.0;52.6;26.4;4.2;6.3;17.0;5.0;1.9;3.2;7.5;8.5
12.0;52.5;26.4;4.2;6.3;17.0;5.0;1.9;3.2;7.5;8.5
12.0;52.5;26.4;4.2;6.3;17.0;5.0;1.9;3.2;7.5;8.5
11.9;52.4;26.3;4.2;6.3;16.9;5.0;1.9;3.2;7.5;8.5
11.9;52.3;26.3;4.2;6.3;16.9;5.0;1.9;3.2;7.5;8.4
11.9;52.2;26.2;4.2;6.3;16.9;4.9;1.9;3.2;7.5;8.4
11.9;52.1;26.2;4.2;6.3;16.8;4.9;1.9;3.2;7.5;8.4
11.8;51.9;26.1;4.2;6.3;16.8;4.9;1.9;3.2;7.4;8.4
11.8;51.7;26.0;4.1;6.2;16.7;4.9;1.9;3.2;7.4;8.4
11.8;51.6;25.9;4.1;6.2;16.7;4.9;1.8;3.2;7.4;8.3
11.7;51.5;25.9;4.1;6.2;16.6;4.9;1.8;3.2;7.4;8.3
11.7;51.3;25.8;4.1;6.2;16.6;4.9;1.8;3.1;7.4;8.3
11.7;51.2;25.8;4.1;6.2;16.6;4.9;1.8;3.1;7.3;8.3
