2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
17.5;72.1;35.9;5.7;8.7;22.0;7.2;2.7;4.8;10.3;11.2
17.7;72.9;36.3;5.8;8.8;22.3;7.2;2.7;4.8;10.4;11.3
17.8;73.6;36.7;5.8;8.9;22.5;7.3;2.7;4.9;10.5;11.4
18.0;74.3;37.0;5.9;9.0;22.7;7.4;2.8;4.9;10.6;11.5
18.2;75.0;37.4;5.9;9.0;22.9;7.5;2.8;4.9;10.7;11.6
18.3;75.6;37.7;6.0;9.1;23.1;7.5;2.8;5.0;10.8;11.7
18.5;76.2;38.0;6.0;9.2;23.3;7.6;2.8;5.0;10.9;11.8
18.6;76.8;38.3;6.1;9.3;23.5;7.6;2.8;5.1;11.0;11.9
18.8;77.4;38.6;6.1;9.3;23.6;7.7;2.9;5.1;11.1;12.0
18.9;78.1;38.9;6.2;9.4;23.8;7.8;2.9;5.2;11.1;12.1
19.1;78.7;39.2;6.2;9.5;24.0;7.8;2.9;5.2;11.2;12.2
19.2;79.4;39.6;6.3;9.6;24.2;7.9;2.9;5.2;11.3;12.3
19.4;80.0;39.9;6.3;9.6;24.4;8.0;3.0;5.3;11.4;12.4
19.5;80.6;40.2;6.4;9.7;24.6;8.0;3.0;5.3;11.5;12.5
19.6;81.1;40.4;6.4;9.8;24.8;8.1;3.0;5.4;11.6;12.6
19.8;81.6;40.6;6.4;9.8;24.9;8.1;3.0;5.4;11.6;12.6
19.9;82.0;40.9;6.5;9.9;25.0;8.1;3.0;5.4;11.7;12.7
19.9;82.4;41.0;6.5;9.9;25.1;8.2;3.0;5.4;11.8;12.8
20.0;82.7;41.2;6.5;10.0;25.2;8.2;3.1;5.5;11.8;12.8
20.1;83.0;41.3;6.6;10.0;25.3;8.2;3.1;5.5;11.8;12.9
20.2;83.3;41.5;6.6;10.0;25.4;8.3;3.1;5.5;11.9;12.9
20.2;83.6;41.6;6.6;10.1;25.5;8.3;3.1;5.5;11.9;13.0
20.3;83.9;41.8;6.6;10.1;25.6;8.3;3.1;5.5;12.0;13.0
20.3;84.1;41.9;6.6;10.1;25.7;8.4;3.1;5.5;12.0;13.0
20.4;84.3;42.0;6.7;10.2;25.7;8.4;3.1;5.6;12.0;13.1
20.5;84.6;42.1;6.7;10.2;25.8;8.4;3.1;5.6;12.1;13.1
20.5;84.8;42.2;6.7;10.2;25.9;8.4;3.1;5.6;12.1;13.1
20.6;85.0;42.3;6.7;10.2;25.9;8.4;3.1;5.6;12.1;13.2
20.6;85.2;42.4;6.7;10.3;26.0;8.5;3.1;5.6;12.2;13.2
20.7;85.4;42.5;6.7;10.3;26.1;8.5;3.2;5.6;12.2;13.2
20.7;85.6;42.6;6.8;10.3;26.1;8.5;3.2;5.6;12.2;13.3
20.8;85.8;42.7;6.8;10.3;26.2;8.5;3.2;5.7;12.2;13.3
20.8;86.0;42.8;6.8;10.4;26.3;8.5;3.2;5.7;12.3;13.3
20.9;86.2;42.9;6.8;10.4;26.3;8.6;3.2;5.7;12.3;13.4
20.9;86.4;43.0;6.8;10.4;26.4;8.6;3.2;5.7;12.3;13.4
20.9;86.6;43.1;6.8;10.4;26.4;8.6;3.2;5.7;12.4;13.4
21.0;86.8;43.2;6.9;10.5;26.5;8.6;3.2;5.7;12.4;13.4
21.0;87.0;43.3;6.9;10.5;26.5;8.6;3.2;5.7;12.4;13.5
21.1;87.2;43.4;6.9;10.5;26.6;8.7;3.2;5.7;12.4;13.5
21.1;87.3;43.4;6.9;10.5;26.6;8.7;3.2;5.8;12.4;13.5
21.1;87.4;43.5;6.9;10.5;26.7;8.7;3.2;5.8;12.5;13.5
21.1;87.5;43.5;6.9;10.5;26.7;8.7;3.2;5.8;12.5;13.5
21.1;87.5;43.5;6.9;10.5;26.7;8.7;3.2;5.8;12.5;13.6
21.2;87.6;43.6;6.9;10.5;26.7;8.7;3.2;5.8;12.5;13.6
21.2;87.6;43.6;6.9;10.5;26.7;8.7;3.2;5.8;12.5;13.6
21.2;87.7;43.6;6.9;10.6;26.7;8.7;3.2;5.8;12.5;13.6
21.2;87.7;43.6;6.9;10.6;26.8;8.7;3.2;5.8;12.5;13.6
21.2;87.7;43.7;6.9;10.6;26.8;8.7;3.2;5.8;12.5;13.6
21.2;87.8;43.7;6.9;10.6;26.8;8.7;3.2;5.8;12.5;13.6
21.2;87.8;43.7;6.9;10.6;26.8;8.7;3.2;5.8;12.5;13.6
21.2;87.8;43.7;6.9;10.6;26.8;8.7;3.2;5.8;12.5;13.6
21.2;87.9;43.7;6.9;10.6;26.8;8.7;3.2;5.8;12.5;13.6
21.2;87.9;43.7;6.9;10.6;26.8;8.7;3.2;5.8;12.5;13.6
21.2;88.0;43.8;6.9;10.6;26.8;8.7;3.2;5.8;12.5;13.6
21.3;88.0;43.8;6.9;10.6;26.8;8.7;3.2;5.8;12.5;13.6
21.3;88.1;43.8;6.9;10.6;26.9;8.7;3.2;5.8;12.5;13.6
21.3;88.1;43.8;6.9;10.6;26.9;8.7;3.3;5.8;12.5;13.6
21.3;88.2;43.8;6.9;10.6;26.9;8.7;3.3;5.8;12.6;13.6
21.3;88.2;43.9;7.0;10.6;26.9;8.7;3.3;5.8;12.6;13.6
21.3;88.3;43.9;7.0;10.6;26.9;8.8;3.3;5.8;12.6;13.7
21.3;88.3;43.9;7.0;10.6;26.9;8.8;3.3;5.8;12.6;13.7
21.3;88.4;44.0;7.0;10.6;27.0;8.8;3.3;5.8;12.6;13.7
21.4;88.5;44.0;7.0;10.6;27.0;8.8;3.3;5.8;12.6;13.7
21.4;88.6;44.1;7.0;10.7;27.0;8.8;3.3;5.8;12.6;13.7
21.4;88.8;44.1;7.0;10.7;27.1;8.8;3.3;5.8;12.6;13.7
21.5;88.9;44.2;7.0;10.7;27.1;8.8;3.3;5.9;12.7;13.8
21.5;89.1;44.3;7.0;10.7;27.2;8.8;3.3;5.9;12.7;13.8
21.5;89.2;44.3;7.0;10.7;27.2;8.8;3.3;5.9;12.7;13.8
21.5;89.2;44.3;7.0;10.7;27.2;8.8;3.3;5.9;12.7;13.8
21.5;89.2;44.3;7.0;10.7;27.2;8.8;3.3;5.9;12.7;13.8
21.5;89.1;44.3;7.0;10.7;27.2;8.8;3.3;5.9;12.7;13.8
21.5;88.9;44.2;7.0;10.7;27.1;8.8;3.3;5.9;12.7;13.8
21.4;88.8;44.1;7.0;10.7;27.1;8.8;3.3;5.8;12.6;13.7
21.4;88.7;44.1;7.0;10.7;27.0;8.8;3.3;5.8;12.6;13.7
21.4;88.7;44.1;7.0;10.7;27.0;8.8;3.3;5.8;12.6;13.7
21.4;88.8;44.1;7.0;10.7;27.1;8.8;3.3;5.8;12.6;13.7
21.4;88.9;44.1;7.0;10.7;27.1;8.8;3.3;5.8;12.6;13.7
21.5;89.0;44.2;7.0;10.7;27.1;8.8;3.3;5.9;12.7;13.8
21.5;89.2;44.3;7.0;10.7;27.2;8.8;3.3;5.9;12.7;13.8
21.5;89.2;44.3;7.0;10.7;27.2;8.8;3.3;5.9;12.7;13.8
21.5;89.2;44.3;7.0;10.7;27.2;8.8;3.3;5.9;12.7;13.8
21.5;89.1;44.2;7.0;10.7;27.1;8.8;3.3;5.9;12.7;13.8
21.4;88.9;44.1;7.0;10.7;27.1;8.8;3.3;5.8;12.6;13.7
21.3;88.6;44.0;7.0;10.6;27.0;8.8;3.3;5.8;12.6;13.7
21.3;88.3;43.8;7.0;10.6;26.9;8.7;3.3;5.8;12.6;13.6
21.2;88.0;43.7;6.9;10.6;26.8;8.7;3.2;5.8;12.5;13.6
21.1;87.8;43.6;6.9;10.6;26.7;8.7;3.2;5.8;12.5;13.6
21.1;87.6;43.5;6.9;10.5;26.7;8.7;3.2;5.8;12.5;13.5
21.1;87.4;43.4;6.9;10.5;26.6;8.7;3.2;5.7;12.4;13.5
21.0;87.3;43.4;6.9;10.5;26.6;8.6;3.2;5.7;12.4;13.5
21.0;87.2;43.3;6.9;10.5;26.6;8.6;3.2;5.7;12.4;13.5
21.0;87.1;43.3;6.9;10.5;26.5;8.6;3.2;5.7;12.4;13.5
21.0;87.1;43.2;6.9;10.5;26.5;8.6;3.2;5.7;12.4;13.5
21.0;87.0;43.2;6.9;10.5;26.5;8.6;3.2;5.7;12.4;13.4
20.9;87.0;43.2;6.8;10.5;26.5;8.6;3.2;5.7;12.4;13.4
20.9;87.0;43.2;6.8;10.4;26.5;8.6;3.2;5.7;12.4;13.4
20.9;86.9;43.1;6.8;10.4;26.5;8.6;3.2;5.7;12.4;13.4
20.9;86.8;43.1;6.8;10.4;26.4;8.6;3.2;5.7;12.3;13.4
20.9;86.6;43.0;6.8;10.4;26.4;8.6;3.2;5.7;12.3;13.4
20.8;86.4;42.9;6.8;10.4;26.3;8.6;3.2;5.7;12.3;13.3
20.7;86.1;42.7;6.8;10.3;26.2;8.5;3.2;5.7;12.2;13.3
20.6;85.8;42.6;6.8;10.3;26.1;8.5;3.2;5.6;12.2;13.2
20.6;85.4;42.4;6.7;10.3;26.0;8.5;3.1;5.6;12.1;13.2
20.5;85.1;42.2;6.7;10.2;25.9;8.4;3.1;5.6;12.1;13.1
20.4;84.8;42.1;6.7;10.2;25.8;8.4;3.1;5.6;12.1;13.1
20.4;84.6;42.0;6.7;10.2;25.8;8.4;3.1;5.6;12.0;13.1
20.3;84.5;41.9;6.6;10.1;25.7;8.4;3.1;5.5;12.0;13.0
20.3;84.3;41.9;6.6;10.1;25.7;8.3;3.1;5.5;12.0;13.0
20.3;84.2;41.8;6.6;10.1;25.7;8.3;3.1;5.5;12.0;13.0
20.2;84.1;41.7;6.6;10.1;25.6;8.3;3.1;5.5;12.0;13.0
20.2;84.0;41.7;6.6;10.1;25.6;8.3;3.1;5.5;11.9;13.0
20.2;83.8;41.6;6.6;10.1;25.5;8.3;3.1;5.5;11.9;12.9
20.1;83.7;41.5;6.6;10.1;25.5;8.3;3.1;5.5;11.9;12.9
20.1;83.5;41.4;6.6;10.0;25.4;8.3;3.1;5.5;11.9;12.9
20.0;83.3;41.3;6.6;10.0;25.4;8.2;3.1;5.5;11.8;12.9
20.0;83.2;41.3;6.5;10.0;25.3;8.2;3.1;5.5;11.8;12.8
20.0;83.0;41.2;6.5;10.0;25.3;8.2;3.1;5.4;11.8;12.8
19.9;82.9;41.1;6.5;10.0;25.2;8.2;3.0;5.4;11.8;12.8
19.9;82.7;41.0;6.5;9.9;25.2;8.2;3.0;5.4;11.8;12.8
19.9;82.6;41.0;6.5;9.9;25.2;8.2;3.0;5.4;11.7;12.8
19.8;82.5;40.9;6.5;9.9;25.1;8.2;3.0;5.4;11.7;12.7
19.8;82.4;40.9;6.5;9.9;25.1;8.2;3.0;5.4;11.7;12.7
19.8;82.3;40.8;6.5;9.9;25.1;8.1;3.0;5.4;11.7;12.7
19.8;82.2;40.8;6.5;9.9;25.0;8.1;3.0;5.4;11.7;12.7
19.8;82.2;40.7;6.5;9.9;25.0;8.1;3.0;5.4;11.7;12.7
19.7;82.1;40.7;6.5;9.9;25.0;8.1;3.0;5.4;11.7;12.7
19.7;82.0;40.7;6.5;9.9;25.0;8.1;3.0;5.4;11.6;12.7
19.7;82.0;40.7;6.4;9.8;25.0;8.1;3.0;5.4;11.6;12.7
19.7;82.0;40.7;6.4;9.8;25.0;8.1;3.0;5.4;11.6;12.7
19.7;82.0;40.7;6.5;9.8;25.0;8.1;3.0;5.4;11.6;12.7
19.7;82.1;40.7;6.5;9.9;25.0;8.1;3.0;5.4;11.7;12.7
19.7;82.2;40.7;6.5;9.9;25.0;8.1;3.0;5.4;11.7;12.7
19.8;82.3;40.8;6.5;9.9;25.0;8.1;3.0;5.4;11.7;12.7
19.8;82.4;40.8;6.5;9.9;25.1;8.1;3.0;5.4;11.7;12.7
19.8;82.6;40.9;6.5;9.9;25.1;8.2;3.0;5.4;11.7;12.7
19.9;82.7;41.0;6.5;9.9;25.2;8.2;3.0;5.4;11.7;12.8
19.9;83.0;41.1;6.5;10.0;25.3;8.2;3.0;5.4;11.8;12.8
20.0;83.2;41.3;6.5;10.0;25.3;8.2;3.1;5.5;11.8;12.8
20.1;83.5;41.4;6.6;10.0;25.4;8.3;3.1;5.5;11.8;12.9
20.1;83.8;41.5;6.6;10.1;25.5;8.3;3.1;5.5;11.9;12.9
20.2;84.1;41.7;6.6;10.1;25.6;8.3;3.1;5.5;11.9;13.0
20.3;84.3;41.8;6.6;10.1;25.7;8.3;3.1;5.5;12.0;13.0
20.3;84.6;41.9;6.6;10.2;25.7;8.4;3.1;5.5;12.0;13.0
20.4;84.9;42.0;6.7;10.2;25.8;8.4;3.1;5.6;12.0;13.1
20.4;85.1;42.2;6.7;10.2;25.9;8.4;3.1;5.6;12.1;13.1
20.5;85.5;42.3;6.7;10.3;26.0;8.4;3.1;5.6;12.1;13.2
20.6;85.9;42.5;6.7;10.3;26.1;8.5;3.1;5.6;12.2;13.2
20.7;86.3;42.7;6.8;10.4;26.3;8.5;3.2;5.7;12.2;13.3
20.8;86.7;43.0;6.8;10.4;26.4;8.6;3.2;5.7;12.3;13.4
20.9;87.3;43.2;6.9;10.5;26.5;8.6;3.2;5.7;12.4;13.4
21.1;87.7;43.5;6.9;10.5;26.7;8.7;3.2;5.7;12.4;13.5
21.1;88.1;43.6;6.9;10.6;26.8;8.7;3.2;5.8;12.5;13.6
21.2;88.4;43.8;6.9;10.6;26.9;8.7;3.2;5.8;12.5;13.6
21.3;88.6;43.9;7.0;10.6;27.0;8.8;3.3;5.8;12.6;13.7
21.3;88.8;44.0;7.0;10.6;27.0;8.8;3.3;5.8;12.6;13.7
21.3;88.8;44.0;7.0;10.7;27.0;8.8;3.3;5.8;12.6;13.7
21.3;88.7;43.9;7.0;10.6;27.0;8.8;3.3;5.8;12.6;13.7
21.3;88.7;43.9;7.0;10.6;27.0;8.8;3.3;5.8;12.6;13.7
21.2;88.6;43.9;7.0;10.6;26.9;8.7;3.2;5.8;12.6;13.6
21.2;88.4;43.8;6.9;10.6;26.9;8.7;3.2;5.8;12.5;13.6
21.2;88.2;43.7;6.9;10.6;26.8;8.7;3.2;5.8;12.5;13.6
21.1;88.0;43.6;6.9;10.6;26.8;8.7;3.2;5.8;12.5;13.6
21.1;87.8;43.5;6.9;10.5;26.7;8.7;3.2;5.7;12.4;13.5
21.0;87.5;43.3;6.9;10.5;26.6;8.6;3.2;5.7;12.4;13.5
20.9;87.2;43.2;6.8;10.5;26.5;8.6;3.2;5.7;12.4;13.4
20.8;86.8;43.0;6.8;10.4;26.4;8.6;3.2;5.7;12.3;13.4
20.7;86.5;42.8;6.8;10.4;26.3;8.5;3.2;5.7;12.3;13.3
20.6;86.0;42.6;6.8;10.3;26.2;8.5;3.2;5.6;12.2;13.3
20.5;85.6;42.4;6.7;10.3;26.0;8.5;3.1;5.6;12.1;13.2
20.4;85.2;42.2;6.7;10.2;25.9;8.4;3.1;5.6;12.1;13.1
20.3;84.8;42.0;6.7;10.2;25.8;8.4;3.1;5.6;12.0;13.1
20.2;84.4;41.8;6.6;10.1;25.7;8.3;3.1;5.5;12.0;13.0
20.2;84.1;41.6;6.6;10.1;25.6;8.3;3.1;5.5;11.9;12.9
20.1;83.7;41.4;6.6;10.0;25.5;8.3;3.1;5.5;11.9;12.9
20.0;83.4;41.3;6.5;10.0;25.4;8.2;3.1;5.5;11.8;12.8
19.9;83.1;41.1;6.5;10.0;25.3;8.2;3.0;5.4;11.8;12.8
19.8;82.7;40.9;6.5;9.9;25.2;8.2;3.0;5.4;11.7;12.7
19.8;82.4;40.8;6.5;9.9;25.1;8.1;3.0;5.4;11.7;12.7
19.7;82.2;40.6;6.5;9.9;25.0;8.1;3.0;5.4;11.6;12.7
19.6;81.9;40.5;6.4;9.8;24.9;8.1;3.0;5.4;11.6;12.6
19.6;81.6;40.4;6.4;9.8;24.8;8.1;3.0;5.3;11.6;12.6
19.5;81.4;40.2;6.4;9.8;24.7;8.0;3.0;5.3;11.5;12.5
19.4;81.1;40.1;6.4;9.7;24.7;8.0;3.0;5.3;11.5;12.5
19.4;80.8;40.0;6.3;9.7;24.6;8.0;3.0;5.3;11.4;12.4
19.3;80.6;39.8;6.3;9.7;24.5;8.0;2.9;5.3;11.4;12.4
19.2;80.3;39.7;6.3;9.6;24.4;7.9;2.9;5.3;11.4;12.4
19.2;80.1;39.6;6.3;9.6;24.3;7.9;2.9;5.2;11.3;12.3
19.1;79.9;39.5;6.3;9.6;24.3;7.9;2.9;5.2;11.3;12.3
19.1;79.7;39.4;6.3;9.6;24.2;7.9;2.9;5.2;11.3;12.3
19.1;79.6;39.4;6.2;9.5;24.2;7.9;2.9;5.2;11.3;12.3
19.0;79.6;39.3;6.2;9.5;24.2;7.8;2.9;5.2;11.3;12.2
19.0;79.5;39.3;6.2;9.5;24.2;7.8;2.9;5.2;11.3;12.2
19.1;79.6;39.4;6.2;9.5;24.2;7.9;2.9;5.2;11.3;12.3
19.1;79.9;39.5;6.3;9.6;24.3;7.9;2.9;5.2;11.3;12.3
19.2;80.3;39.7;6.3;9.6;24.4;7.9;2.9;5.2;11.4;12.3
19.3;80.8;39.9;6.3;9.7;24.6;8.0;3.0;5.3;11.4;12.4
19.5;81.5;40.3;6.4;9.8;24.8;8.0;3.0;5.3;11.5;12.5
19.7;82.4;40.7;6.5;9.9;25.0;8.1;3.0;5.4;11.7;12.7
19.9;83.2;41.1;6.5;10.0;25.3;8.2;3.0;5.4;11.8;12.8
20.0;83.8;41.4;6.6;10.0;25.5;8.3;3.1;5.5;11.9;12.9
20.1;84.1;41.6;6.6;10.1;25.6;8.3;3.1;5.5;11.9;12.9
20.2;84.3;41.7;6.6;10.1;25.6;8.3;3.1;5.5;11.9;13.0
20.1;84.2;41.6;6.6;10.1;25.6;8.3;3.1;5.5;11.9;13.0
20.1;83.9;41.5;6.6;10.1;25.5;8.3;3.1;5.5;11.9;12.9
20.0;83.5;41.3;6.5;10.0;25.4;8.2;3.1;5.5;11.8;12.8
19.9;83.2;41.1;6.5;10.0;25.3;8.2;3.0;5.4;11.8;12.8
19.8;82.9;41.0;6.5;9.9;25.2;8.2;3.0;5.4;11.7;12.8
19.8;82.8;40.9;6.5;9.9;25.2;8.2;3.0;5.4;11.7;12.7
19.8;82.7;40.9;6.5;9.9;25.1;8.2;3.0;5.4;11.7;12.7
19.8;82.7;40.9;6.5;9.9;25.1;8.2;3.0;5.4;11.7;12.7
19.8;82.7;40.9;6.5;9.9;25.1;8.2;3.0;5.4;11.7;12.7
19.7;82.6;40.8;6.5;9.9;25.1;8.1;3.0;5.4;11.7;12.7
19.7;82.4;40.7;6.5;9.9;25.0;8.1;3.0;5.4;11.6;12.7
19.6;82.1;40.5;6.4;9.8;24.9;8.1;3.0;5.4;11.6;12.6
19.5;81.7;40.3;6.4;9.8;24.8;8.1;3.0;5.3;11.5;12.6
19.4;81.2;40.1;6.4;9.7;24.7;8.0;3.0;5.3;11.5;12.5
19.3;80.6;39.8;6.3;9.7;24.5;7.9;2.9;5.3;11.4;12.4
19.1;80.0;39.5;6.3;9.6;24.3;7.9;2.9;5.2;11.3;12.3
19.0;79.3;39.2;6.2;9.5;24.1;7.8;2.9;5.2;11.2;12.2
18.8;78.6;38.8;6.2;9.4;23.9;7.7;2.9;5.1;11.1;12.1
18.6;77.8;38.4;6.1;9.3;23.6;7.7;2.8;5.1;11.0;12.0
18.4;77.0;38.0;6.0;9.2;23.4;7.6;2.8;5.0;10.9;11.8
18.2;76.3;37.7;6.0;9.1;23.2;7.5;2.8;5.0;10.8;11.7
18.1;75.7;37.4;5.9;9.1;23.0;7.5;2.8;4.9;10.7;11.6
18.0;75.2;37.1;5.9;9.0;22.8;7.4;2.7;4.9;10.6;11.6
17.9;74.8;37.0;5.9;9.0;22.7;7.4;2.7;4.9;10.6;11.5
17.8;74.7;36.9;5.9;8.9;22.7;7.4;2.7;4.9;10.6;11.5
17.8;74.6;36.8;5.8;8.9;22.7;7.4;2.7;4.9;10.5;11.5
17.8;74.6;36.8;5.8;8.9;22.7;7.4;2.7;4.9;10.5;11.5
17.8;74.6;36.8;5.8;8.9;22.6;7.3;2.7;4.9;10.5;11.5
17.8;74.5;36.8;5.8;8.9;22.6;7.3;2.7;4.9;10.5;11.4
17.8;74.4;36.7;5.8;8.9;22.6;7.3;2.7;4.9;10.5;11.4
17.7;74.2;36.6;5.8;8.9;22.5;7.3;2.7;4.8;10.5;11.4
17.7;74.0;36.5;5.8;8.9;22.5;7.3;2.7;4.8;10.5;11.4
17.6;73.9;36.5;5.8;8.8;22.4;7.3;2.7;4.8;10.4;11.3
17.6;73.7;36.4;5.8;8.8;22.4;7.3;2.7;4.8;10.4;11.3
17.6;73.6;36.3;5.8;8.8;22.3;7.2;2.7;4.8;10.4;11.3
17.5;73.5;36.3;5.8;8.8;22.3;7.2;2.7;4.8;10.4;11.3
17.5;73.4;36.2;5.8;8.8;22.3;7.2;2.7;4.8;10.4;11.3
