2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
12.8;55.3;27.8;4.7;6.4;16.8;4.9;2.1;3.5;7.8;8.5
12.8;56.9;28.1;4.7;6.5;17.0;4.9;2.0;3.6;7.8;8.5
12.9;55.3;27.7;4.7;6.5;17.2;4.9;2.1;3.5;7.7;8.6
13.0;56.4;27.4;4.7;6.5;17.2;4.9;2.1;3.5;7.7;8.7
12.9;56.2;27.8;4.7;6.5;16.8;4.9;2.0;3.5;7.7;8.7
12.5;56.9;27.6;4.7;6.5;17.3;5.0;2.1;3.5;7.8;8.7
13.1;57.1;27.9;4.7;6.5;17.2;4.8;2.0;3.5;7.8;8.8
13.0;57.5;27.9;4.8;6.6;17.2;4.9;2.1;3.6;7.9;8.7
12.9;56.3;28.2;4.8;6.6;17.2;4.9;2.1;3.5;8.0;8.7
13.1;57.2;28.0;4.7;6.6;17.5;4.9;2.1;3.5;7.9;8.6
13.0;56.4;28.2;4.8;6.6;17.4;4.9;2.1;3.6;7.9;8.6
13.0;57.4;28.0;4.8;6.6;17.2;4.9;2.1;3.5;7.9;8.8
13.3;57.5;28.2;4.7;6.6;17.3;5.0;2.2;3.6;7.8;8.8
13.1;58.2;28.4;4.8;6.6;17.5;5.0;2.1;3.5;8.1;8.8
13.3;57.3;28.4;4.8;6.7;17.5;5.0;2.2;3.6;8.0;8.8
13.1;58.5;28.7;4.8;6.7;17.5;5.0;2.1;3.6;8.0;8.7
13.2;57.7;28.2;4.7;6.6;17.2;5.0;2.1;3.6;7.9;8.9
13.0;57.6;28.7;4.7;6.6;17.8;5.0;2.1;3.6;8.0;9.0
13.0;57.5;29.0;4.8;6.6;17.8;5.0;2.1;3.6;8.1;8.9
13.3;57.5;29.0;4.7;6.8;17.6;5.0;2.1;3.7;8.0;8.9
13.4;58.5;28.6;4.9;6.7;17.7;5.0;2.1;3.6;8.0;8.8
13.3;58.7;28.8;4.8;6.7;17.8;5.0;2.1;3.6;8.2;8.9
13.3;58.9;28.5;4.8;6.7;17.4;5.0;2.2;3.5;7.9;8.9
13.0;58.3;28.2;4.8;6.6;17.7;4.9;2.1;3.5;7.9;8.7
13.1;57.9;28.4;4.8;6.5;17.8;5.0;2.1;3.6;8.0;8.7
13.0;56.5;28.6;4.7;6.6;17.5;4.9;2.1;3.4;7.9;8.7
13.0;56.8;28.2;4.7;6.6;17.3;4.9;2.1;3.5;7.8;8.6
12.8;57.2;28.1;4.7;6.4;17.1;4.9;2.1;3.5;7.7;8.6
12.9;56.1;28.2;4.6;6.4;16.9;4.9;2.0;3.5;7.9;8.3
12.8;55.4;27.5;4.7;6.4;17.2;4.9;2.1;3.4;7.8;8.5
13.0;55.0;27.3;4.6;6.4;16.9;4.9;2.1;3.4;7.8;8.5
12.6;57.0;27.3;4.6;6.4;16.8;4.8;2.1;3.4;7.7;8.4
12.5;55.1;27.3;4.6;6.3;16.9;4.8;2.0;3.4;7.8;8.6
12.3;54.8;27.3;4.6;6.3;16.6;4.8;2.0;3.4;7.6;8.6
12.6;54.4;27.5;4.6;6.4;16.9;4.8;2.0;3.4;7.6;8.5
12.6;55.3;27.3;4.5;6.4;17.1;4.7;2.0;3.4;7.5;8.3
12.6;55.6;27.1;4.6;6.3;16.6;4.8;2.0;3.4;7.7;8.2
12.3;54.8;27.3;4.6;6.2;16.8;4.7;2.0;3.4;7.6;8.4
12.3;54.5;27.2;4.5;6.3;16.8;4.8;2.0;3.4;7.7;8.3
12.5;55.6;27.0;4.5;6.2;16.4;4.7;2.0;3.4;7.5;8.5
12.4;53.5;26.6;4.6;6.2;16.3;4.7;2.0;3.4;7.6;8.3
12.5;53.8;26.7;4.5;6.2;16.4;4.7;2.0;3.4;7.5;8.2
12.2;54.3;27.0;4.5;6.1;16.4;4.7;2.0;3.4;7.4;8.1
12.3;52.9;26.3;4.5;6.2;16.1;4.6;2.0;3.3;7.5;8.2
12.2;53.0;26.9;4.4;6.1;16.4;4.6;2.0;3.3;7.2;8.3
12.2;53.7;26.9;4.4;6.2;16.4;4.5;2.0;3.3;7.3;8.1
12.0;53.3;26.1;4.4;6.1;16.0;4.6;2.0;3.3;7.3;7.9
12.2;53.6;26.2;4.5;6.1;16.2;4.6;1.9;3.3;7.5;8.2
11.9;53.2;25.7;4.3;6.1;16.4;4.6;2.0;3.3;7.2;8.1
12.0;52.9;26.1;4.4;6.1;15.7;4.6;1.9;3.2;7.2;8.1
12.2;52.3;26.5;4.4;6.1;16.3;4.5;1.9;3.2;7.3;8.1
11.9;51.6;26.0;4.4;6.1;15.9;4.5;1.9;3.2;7.2;8.1
11.8;52.9;25.9;4.4;6.0;16.1;4.5;1.9;3.2;7.3;7.9
12.0;52.6;25.9;4.3;6.1;15.8;4.5;1.9;3.3;7.2;7.9
11.8;52.1;25.3;4.3;6.0;15.7;4.5;1.9;3.2;7.4;8.0
11.8;51.2;25.5;4.2;6.0;15.6;4.4;1.9;3.2;7.1;8.0
11.9;52.4;25.6;4.3;6.0;15.8;4.6;1.9;3.3;7.1;7.8
11.8;52.7;25.9;4.4;6.0;15.7;4.4;1.9;3.2;7.1;7.9
11.7;52.0;25.7;4.2;6.0;15.7;4.5;1.9;3.2;7.1;7.9
11.5;52.3;25.1;4.3;5.9;15.6;4.4;1.9;3.2;7.1;7.9
11.9;51.1;25.1;4.3;5.8;15.7;4.5;1.9;3.2;7.1;8.0
11.8;52.4;25.4;4.3;5.9;15.4;4.4;2.0;3.2;7.2;7.8
11.7;49.9;25.4;4.3;5.8;15.5;4.5;1.9;3.2;7.0;7.8
11.6;51.2;25.3;4.3;6.0;15.4;4.4;1.9;3.1;7.2;7.9
11.9;51.1;25.6;4.2;6.0;15.4;4.4;1.9;3.2;7.0;7.8
11.7;51.8;25.3;4.3;5.8;15.5;4.3;1.9;3.2;7.1;7.9
11.7;51.1;25.3;4.2;5.8;15.4;4.4;1.9;3.2;7.1;7.9
11.7;50.6;25.3;4.3;5.8;15.7;4.4;1.9;3.1;7.2;7.8
11.7;51.4;25.4;4.2;5.8;15.4;4.4;1.9;3.2;7.1;7.8
11.4;51.0;25.8;4.2;5.9;15.7;4.5;1.9;3.2;7.0;7.9
11.6;51.2;25.1;4.3;5.9;15.3;4.4;1.9;3.1;7.2;7.9
11.8;51.0;25.3;4.3;5.9;15.5;4.5;1.9;3.2;7.1;7.9
11.8;51.0;25.3;4.3;6.0;15.8;4.5;1.9;3.2;7.1;7.9
11.7;51.3;25.4;4.3;5.9;15.8;4.4;1.9;3.2;7.0;7.8
11.7;51.0;25.7;4.4;5.9;15.8;4.4;1.9;3.2;7.1;7.9
11.9;51.4;26.1;4.3;6.0;15.6;4.5;1.9;3.2;7.2;7.9
11.8;52.2;25.4;4.3;6.0;15.8;4.5;1.9;3.2;7.1;7.9
12.0;51.2;25.9;4.3;6.1;16.1;4.5;1.9;3.3;7.2;8.0
12.0;52.8;26.0;4.3;6.0;16.0;4.5;1.9;3.2;7.2;8.0
12.0;52.2;26.1;4.4;6.0;16.0;4.6;1.9;3.3;7.3;7.9
12.1;52.2;26.2;4.4;6.1;16.2;4.6;1.9;3.2;7.2;8.1
12.2;54.2;26.2;4.5;6.0;16.0;4.6;2.0;3.2;7.2;8.1
12.2;53.4;25.8;4.4;6.0;16.2;4.6;1.9;3.3;7.3;8.1
12.2;52.9;26.6;4.5;6.1;16.0;4.6;2.0;3.3;7.3;8.2
12.3;53.3;26.8;4.5;6.2;16.4;4.6;2.0;3.2;7.3;8.3
12.3;53.2;26.6;4.5;6.2;16.6;4.7;2.0;3.4;7.3;8.3
12.5;54.3;26.4;4.5;6.2;16.4;4.7;2.0;3.3;7.6;8.2
12.2;54.0;27.1;4.5;6.2;16.5;4.7;2.0;3.3;7.6;8.3
12.5;54.8;26.7;4.6;6.2;16.7;4.7;2.0;3.4;7.4;8.1
12.6;54.3;27.5;4.5;6.3;16.9;4.8;2.0;3.4;7.6;8.4
12.5;55.0;26.8;4.5;6.4;16.9;4.8;2.0;3.3;7.5;8.3
12.7;55.1;27.6;4.7;6.4;16.7;4.8;2.0;3.4;7.6;8.4
12.5;55.6;27.7;4.6;6.2;17.1;4.8;2.0;3.5;7.6;8.5
12.5;55.6;27.2;4.5;6.5;16.7;4.8;2.0;3.4;7.6;8.4
12.7;54.8;27.2;4.6;6.4;16.9;4.8;2.0;3.4;7.7;8.4
12.7;55.6;27.5;4.7;6.4;17.0;4.8;2.1;3.5;7.7;8.6
12.9;56.4;27.5;4.7;6.5;17.1;4.9;2.1;3.4;7.8;8.5
12.8;55.5;27.6;4.7;6.4;17.0;4.9;2.1;3.5;7.8;8.5
12.5;56.1;27.6;4.6;6.4;16.9;4.9;2.1;3.5;7.8;8.6
12.9;56.5;27.4;4.7;6.5;17.2;4.8;2.0;3.5;7.6;8.5
12.8;55.8;27.3;4.6;6.5;16.8;4.9;2.0;3.5;7.7;8.4
12.8;56.6;27.8;4.7;6.5;17.1;4.8;2.1;3.4;7.6;8.4
12.6;56.9;27.6;4.7;6.3;17.1;4.8;2.1;3.4;7.7;8.5
12.5;56.4;27.5;4.7;6.4;17.0;4.8;2.1;3.5;7.6;8.5
12.7;55.0;26.9;4.6;6.5;16.4;4.8;2.1;3.4;7.9;8.5
12.6;55.5;27.2;4.6;6.4;17.0;4.8;2.0;3.4;7.6;8.5
12.7;56.6;27.3;4.6;6.4;16.6;4.7;2.1;3.4;7.6;8.4
12.6;56.0;26.9;4.7;6.4;16.7;4.8;2.1;3.5;7.6;8.4
12.6;54.9;27.5;4.6;6.4;16.6;4.7;2.1;3.4;7.6;8.4
12.4;54.8;26.7;4.6;6.3;16.7;4.7;2.0;3.5;7.6;8.4
12.5;54.1;26.8;4.5;6.3;16.6;4.7;2.0;3.4;7.6;8.3
12.3;54.3;27.3;4.6;6.3;16.3;4.7;2.0;3.4;7.7;8.4
12.2;54.5;26.9;4.5;6.2;16.3;4.6;2.0;3.4;7.5;8.2
12.4;53.1;27.2;4.5;6.2;16.4;4.6;2.0;3.4;7.5;8.2
12.2;54.0;26.4;4.5;6.2;16.0;4.6;2.0;3.3;7.5;8.1
12.1;53.6;26.4;4.4;6.1;16.4;4.6;2.0;3.3;7.4;8.4
12.1;53.6;26.1;4.5;6.2;16.4;4.6;2.0;3.4;7.4;8.1
12.3;53.0;26.3;4.5;6.2;16.1;4.6;2.0;3.3;7.4;8.2
12.3;52.9;26.1;4.4;6.2;16.2;4.6;2.0;3.3;7.4;8.2
12.1;53.3;26.5;4.4;6.2;16.2;4.6;2.0;3.3;7.5;8.0
12.1;52.7;26.1;4.4;6.1;16.4;4.6;1.9;3.3;7.4;8.2
12.0;52.6;26.2;4.4;6.0;16.0;4.6;2.0;3.3;7.4;8.1
11.9;53.0;26.7;4.4;6.2;15.8;4.6;2.0;3.3;7.5;8.2
12.2;52.7;25.9;4.5;6.0;16.0;4.6;1.9;3.3;7.5;8.1
12.0;52.0;25.8;4.4;6.0;16.2;4.6;2.0;3.3;7.3;7.9
11.8;51.7;26.0;4.4;6.1;16.0;4.5;2.0;3.3;7.4;8.0
11.9;52.5;25.9;4.3;6.2;16.1;4.5;1.9;3.3;7.2;7.8
12.2;52.5;25.9;4.4;6.0;15.8;4.5;1.9;3.3;7.2;8.0
12.0;52.9;25.6;4.4;6.1;16.1;4.5;1.9;3.3;7.2;8.0
12.0;52.7;25.9;4.3;5.9;16.0;4.6;1.9;3.3;7.3;8.0
12.0;53.2;25.5;4.4;6.0;16.0;4.5;1.9;3.3;7.3;8.1
12.1;52.6;25.6;4.4;6.0;15.8;4.5;1.9;3.2;7.2;8.1
12.2;51.8;26.0;4.4;6.1;16.0;4.5;1.9;3.3;7.3;8.1
12.2;53.0;25.8;4.4;6.0;15.9;4.5;1.9;3.3;7.4;8.0
12.2;52.5;26.7;4.4;6.1;16.3;4.6;2.0;3.3;7.4;8.0
12.3;53.3;26.2;4.5;6.2;16.2;4.6;1.9;3.3;7.4;8.1
12.3;54.6;26.8;4.5;6.2;16.3;4.8;2.0;3.3;7.6;8.1
12.6;54.0;26.6;4.5;6.3;16.1;4.7;2.0;3.4;7.5;8.2
12.5;54.9;26.7;4.6;6.4;16.5;4.8;2.0;3.4;7.6;8.5
12.9;55.1;27.2;4.6;6.4;17.2;4.8;2.1;3.4;7.6;8.7
12.9;56.7;27.3;4.6;6.5;17.4;4.8;2.1;3.5;7.8;8.4
12.8;55.8;28.0;4.7;6.4;17.1;4.9;2.1;3.5;7.9;8.7
12.9;57.3;28.0;4.7;6.5;17.1;4.9;2.1;3.5;7.7;8.7
13.0;57.0;27.4;4.7;6.6;17.1;4.9;2.1;3.6;7.7;8.6
12.8;56.4;27.5;4.8;6.6;17.5;4.9;2.1;3.5;8.0;8.7
13.0;57.2;28.5;4.7;6.5;17.3;4.9;2.1;3.5;7.9;8.6
12.7;56.6;27.3;4.7;6.5;17.1;4.9;2.1;3.5;7.9;8.7
13.0;56.4;27.7;4.7;6.5;17.2;4.9;2.1;3.5;7.9;8.4
12.9;56.7;27.6;4.6;6.4;17.2;4.9;2.1;3.5;7.7;8.6
12.6;55.9;27.8;4.6;6.4;16.9;4.8;2.1;3.5;7.7;8.6
12.8;56.1;27.1;4.6;6.6;17.3;4.8;2.1;3.4;7.7;8.5
12.9;56.3;27.5;4.6;6.5;16.9;4.9;2.0;3.5;7.8;8.5
12.7;56.2;27.7;4.6;6.5;16.8;4.8;2.0;3.4;7.7;8.5
12.5;55.1;27.6;4.7;6.4;16.8;4.8;2.0;3.4;7.8;8.5
12.6;55.9;27.5;4.6;6.5;16.7;4.8;2.0;3.4;7.8;8.4
12.6;55.0;27.2;4.7;6.4;16.7;4.7;2.0;3.5;7.7;8.4
12.6;54.5;26.9;4.6;6.3;16.6;4.8;2.1;3.4;7.6;8.3
12.5;54.1;27.4;4.5;6.3;16.2;4.7;2.0;3.4;7.7;8.2
12.5;55.0;26.4;4.5;6.2;16.4;4.7;2.0;3.3;7.5;8.3
12.1;53.5;26.8;4.4;6.1;16.1;4.6;2.0;3.3;7.5;8.0
12.0;52.9;26.3;4.5;6.2;16.3;4.6;2.0;3.3;7.4;8.1
12.1;52.5;25.9;4.4;6.1;16.0;4.5;1.9;3.3;7.3;8.0
11.8;52.9;25.5;4.3;6.0;15.6;4.5;2.0;3.2;7.2;8.0
11.9;52.6;25.7;4.3;6.0;15.5;4.5;1.9;3.2;7.1;7.9
11.6;50.8;25.1;4.2;5.8;15.6;4.4;1.9;3.1;7.2;7.6
11.7;51.1;25.0;4.3;5.7;15.3;4.4;1.9;3.2;7.1;7.9
11.5;50.9;24.8;4.2;5.9;15.0;4.3;1.9;3.1;7.0;7.8
11.5;50.4;24.9;4.1;5.7;15.5;4.4;1.9;3.2;6.8;7.8
11.6;49.4;24.8;4.2;5.8;15.3;4.4;1.9;3.1;6.8;7.6
11.6;50.4;25.0;4.2;5.8;15.3;4.3;1.9;3.2;7.0;7.7
11.5;50.4;24.9;4.2;5.8;15.1;4.4;1.8;3.1;7.0;7.7
11.6;49.7;24.5;4.2;5.8;15.3;4.3;1.8;3.1;7.1;7.6
11.5;50.3;24.6;4.2;5.7;15.2;4.3;1.9;3.1;7.0;7.6
11.5;49.3;24.8;4.1;5.8;15.4;4.3;1.8;3.1;6.9;7.6
11.4;49.6;24.6;4.1;5.7;15.0;4.3;1.8;3.1;6.9;7.5
11.3;49.9;25.1;4.1;5.8;14.9;4.3;1.8;3.1;6.9;7.5
11.2;49.6;24.1;4.2;5.7;15.0;4.3;1.9;3.1;6.8;7.6
11.2;49.2;24.4;4.1;5.8;14.9;4.3;1.8;3.1;6.7;7.6
11.2;49.4;24.7;4.1;5.7;15.0;4.3;1.8;3.1;6.8;7.5
