2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
10.4;42.8;22.0;3.3;5.3;13.1;4.3;1.7;2.9;6.5;6.9
10.4;42.9;22.0;3.3;5.3;13.2;4.3;1.7;2.9;6.5;6.9
10.4;43.0;22.1;3.3;5.3;13.2;4.3;1.7;2.9;6.5;6.9
10.4;43.0;22.1;3.3;5.3;13.2;4.3;1.7;2.9;6.5;6.9
10.4;43.2;22.2;3.3;5.3;13.2;4.3;1.7;2.9;6.5;6.9
10.5;43.3;22.2;3.3;5.4;13.3;4.3;1.7;2.9;6.6;7.0
10.5;43.4;22.3;3.3;5.4;13.3;4.3;1.7;2.9;6.6;7.0
10.5;43.5;22.3;3.4;5.4;13.3;4.3;1.7;2.9;6.6;7.0
10.5;43.6;22.4;3.4;5.4;13.4;4.3;1.7;2.9;6.6;7.0
10.5;43.6;22.4;3.4;5.4;13.4;4.4;1.7;3.0;6.6;7.0
10.6;43.7;22.5;3.4;5.4;13.4;4.4;1.7;3.0;6.6;7.0
10.6;43.8;22.5;3.4;5.4;13.4;4.4;1.7;3.0;6.6;7.0
10.6;43.9;22.6;3.4;5.4;13.5;4.4;1.7;3.0;6.7;7.1
10.6;44.1;22.6;3.4;5.5;13.5;4.4;1.7;3.0;6.7;7.1
10.7;44.2;22.7;3.4;5.5;13.6;4.4;1.7;3.0;6.7;7.1
10.7;44.4;22.8;3.4;5.5;13.6;4.4;1.7;3.0;6.7;7.1
10.8;44.5;22.9;3.4;5.5;13.7;4.4;1.7;3.0;6.7;7.2
10.8;44.7;23.0;3.5;5.5;13.7;4.5;1.7;3.0;6.8;7.2
10.9;44.9;23.1;3.5;5.6;13.8;4.5;1.8;3.0;6.8;7.2
10.9;45.1;23.2;3.5;5.6;13.8;4.5;1.8;3.1;6.8;7.3
10.9;45.3;23.3;3.5;5.6;13.9;4.5;1.8;3.1;6.9;7.3
11.0;45.5;23.4;3.5;5.6;14.0;4.5;1.8;3.1;6.9;7.3
11.0;45.8;23.5;3.5;5.7;14.0;4.6;1.8;3.1;6.9;7.4
11.1;46.0;23.6;3.5;5.7;14.1;4.6;1.8;3.1;7.0;7.4
11.2;46.2;23.7;3.6;5.7;14.2;4.6;1.8;3.1;7.0;7.4
11.2;46.4;23.9;3.6;5.7;14.2;4.6;1.8;3.1;7.0;7.5
11.3;46.7;24.0;3.6;5.8;14.3;4.7;1.8;3.2;7.1;7.5
11.3;46.9;24.1;3.6;5.8;14.4;4.7;1.8;3.2;7.1;7.5
11.4;47.2;24.2;3.6;5.8;14.5;4.7;1.8;3.2;7.1;7.6
11.4;47.4;24.4;3.7;5.9;14.5;4.7;1.9;3.2;7.2;7.6
11.5;47.7;24.5;3.7;5.9;14.6;4.8;1.9;3.2;7.2;7.7
11.6;47.9;24.6;3.7;5.9;14.7;4.8;1.9;3.2;7.3;7.7
11.6;48.1;24.7;3.7;6.0;14.7;4.8;1.9;3.3;7.3;7.7
11.7;48.3;24.8;3.7;6.0;14.8;4.8;1.9;3.3;7.3;7.8
11.7;48.5;24.9;3.7;6.0;14.8;4.8;1.9;3.3;7.3;7.8
11.7;48.6;25.0;3.8;6.0;14.9;4.9;1.9;3.3;7.4;7.8
11.8;48.8;25.1;3.8;6.0;14.9;4.9;1.9;3.3;7.4;7.8
11.8;49.0;25.1;3.8;6.1;15.0;4.9;1.9;3.3;7.4;7.9
11.9;49.1;25.2;3.8;6.1;15.0;4.9;1.9;3.3;7.4;7.9
11.9;49.3;25.3;3.8;6.1;15.1;4.9;1.9;3.3;7.5;7.9
11.9;49.4;25.4;3.8;6.1;15.1;4.9;1.9;3.3;7.5;7.9
12.0;49.6;25.5;3.8;6.1;15.2;4.9;1.9;3.4;7.5;8.0
12.0;49.7;25.5;3.8;6.2;15.2;5.0;1.9;3.4;7.5;8.0
12.0;49.9;25.6;3.8;6.2;15.3;5.0;1.9;3.4;7.6;8.0
12.1;50.0;25.7;3.9;6.2;15.3;5.0;2.0;3.4;7.6;8.0
12.1;50.1;25.7;3.9;6.2;15.3;5.0;2.0;3.4;7.6;8.0
12.1;50.2;25.8;3.9;6.2;15.4;5.0;2.0;3.4;7.6;8.0
12.1;50.2;25.8;3.9;6.2;15.4;5.0;2.0;3.4;7.6;8.1
12.1;50.3;25.8;3.9;6.2;15.4;5.0;2.0;3.4;7.6;8.1
12.2;50.4;25.9;3.9;6.2;15.4;5.0;2.0;3.4;7.6;8.1
12.2;50.5;25.9;3.9;6.3;15.5;5.0;2.0;3.4;7.6;8.1
12.2;50.6;26.0;3.9;6.3;15.5;5.0;2.0;3.4;7.7;8.1
12.2;50.7;26.0;3.9;6.3;15.5;5.1;2.0;3.4;7.7;8.1
12.3;50.8;26.1;3.9;6.3;15.6;5.1;2.0;3.4;7.7;8.2
12.3;50.9;26.2;3.9;6.3;15.6;5.1;2.0;3.4;7.7;8.2
12.3;51.0;26.2;3.9;6.3;15.6;5.1;2.0;3.5;7.7;8.2
12.3;51.1;26.3;3.9;6.3;15.7;5.1;2.0;3.5;7.7;8.2
12.4;51.2;26.3;4.0;6.3;15.7;5.1;2.0;3.5;7.8;8.2
12.4;51.4;26.4;4.0;6.4;15.7;5.1;2.0;3.5;7.8;8.2
12.4;51.5;26.4;4.0;6.4;15.8;5.1;2.0;3.5;7.8;8.3
12.4;51.6;26.5;4.0;6.4;15.8;5.1;2.0;3.5;7.8;8.3
12.5;51.7;26.5;4.0;6.4;15.8;5.2;2.0;3.5;7.8;8.3
12.5;51.8;26.6;4.0;6.4;15.9;5.2;2.0;3.5;7.8;8.3
12.5;51.9;26.7;4.0;6.4;15.9;5.2;2.0;3.5;7.9;8.3
12.6;52.1;26.7;4.0;6.4;15.9;5.2;2.0;3.5;7.9;8.3
12.6;52.2;26.8;4.0;6.5;16.0;5.2;2.0;3.5;7.9;8.4
12.6;52.3;26.9;4.0;6.5;16.0;5.2;2.0;3.5;7.9;8.4
12.7;52.5;26.9;4.0;6.5;16.1;5.2;2.0;3.5;7.9;8.4
12.7;52.6;27.0;4.1;6.5;16.1;5.3;2.1;3.6;8.0;8.4
12.7;52.8;27.1;4.1;6.5;16.2;5.3;2.1;3.6;8.0;8.5
12.8;53.0;27.2;4.1;6.6;16.2;5.3;2.1;3.6;8.0;8.5
12.8;53.1;27.3;4.1;6.6;16.2;5.3;2.1;3.6;8.0;8.5
12.8;53.1;27.3;4.1;6.6;16.3;5.3;2.1;3.6;8.0;8.5
12.8;53.0;27.2;4.1;6.6;16.2;5.3;2.1;3.6;8.0;8.5
12.8;52.9;27.1;4.1;6.5;16.2;5.3;2.1;3.6;8.0;8.5
12.7;52.6;27.0;4.1;6.5;16.1;5.2;2.1;3.6;8.0;8.4
12.6;52.3;26.8;4.0;6.5;16.0;5.2;2.0;3.5;7.9;8.4
12.5;51.9;26.6;4.0;6.4;15.9;5.2;2.0;3.5;7.9;8.3
12.4;51.5;26.4;4.0;6.4;15.8;5.1;2.0;3.5;7.8;8.3
12.3;51.1;26.3;3.9;6.3;15.6;5.1;2.0;3.5;7.7;8.2
12.3;50.8;26.1;3.9;6.3;15.5;5.1;2.0;3.4;7.7;8.1
12.2;50.5;25.9;3.9;6.3;15.5;5.0;2.0;3.4;7.6;8.1
12.1;50.2;25.8;3.9;6.2;15.4;5.0;2.0;3.4;7.6;8.0
12.0;50.0;25.6;3.9;6.2;15.3;5.0;2.0;3.4;7.6;8.0
12.0;49.7;25.5;3.8;6.2;15.2;5.0;1.9;3.4;7.5;8.0
11.9;49.6;25.4;3.8;6.1;15.2;4.9;1.9;3.3;7.5;7.9
11.9;49.4;25.4;3.8;6.1;15.1;4.9;1.9;3.3;7.5;7.9
11.9;49.3;25.3;3.8;6.1;15.1;4.9;1.9;3.3;7.5;7.9
11.9;49.2;25.2;3.8;6.1;15.0;4.9;1.9;3.3;7.4;7.9
11.8;49.1;25.2;3.8;6.1;15.0;4.9;1.9;3.3;7.4;7.9
11.8;49.0;25.1;3.8;6.1;15.0;4.9;1.9;3.3;7.4;7.8
11.8;48.8;25.0;3.8;6.0;14.9;4.9;1.9;3.3;7.4;7.8
11.7;48.6;25.0;3.7;6.0;14.9;4.8;1.9;3.3;7.4;7.8
11.7;48.4;24.8;3.7;6.0;14.8;4.8;1.9;3.3;7.3;7.8
11.6;48.1;24.7;3.7;6.0;14.7;4.8;1.9;3.3;7.3;7.7
11.5;47.9;24.6;3.7;5.9;14.6;4.8;1.9;3.2;7.2;7.7
11.5;47.6;24.5;3.7;5.9;14.6;4.8;1.9;3.2;7.2;7.6
11.4;47.5;24.4;3.7;5.9;14.5;4.7;1.9;3.2;7.2;7.6
11.4;47.3;24.3;3.6;5.9;14.5;4.7;1.8;3.2;7.2;7.6
11.4;47.2;24.2;3.6;5.8;14.4;4.7;1.8;3.2;7.1;7.6
11.4;47.1;24.2;3.6;5.8;14.4;4.7;1.8;3.2;7.1;7.5
11.3;47.0;24.1;3.6;5.8;14.4;4.7;1.8;3.2;7.1;7.5
11.3;47.0;24.1;3.6;5.8;14.4;4.7;1.8;3.2;7.1;7.5
11.3;46.9;24.0;3.6;5.8;14.3;4.7;1.8;3.2;7.1;7.5
11.3;46.8;24.0;3.6;5.8;14.3;4.7;1.8;3.2;7.1;7.5
11.2;46.6;23.9;3.6;5.8;14.3;4.7;1.8;3.2;7.1;7.5
11.2;46.5;23.9;3.6;5.8;14.2;4.6;1.8;3.1;7.0;7.4
11.2;46.4;23.8;3.6;5.7;14.2;4.6;1.8;3.1;7.0;7.4
11.1;46.2;23.7;3.6;5.7;14.1;4.6;1.8;3.1;7.0;7.4
11.1;46.1;23.7;3.6;5.7;14.1;4.6;1.8;3.1;7.0;7.4
11.1;46.0;23.6;3.5;5.7;14.1;4.6;1.8;3.1;7.0;7.4
11.1;46.0;23.6;3.5;5.7;14.1;4.6;1.8;3.1;7.0;7.4
11.1;45.9;23.6;3.5;5.7;14.0;4.6;1.8;3.1;6.9;7.3
11.1;45.9;23.5;3.5;5.7;14.0;4.6;1.8;3.1;6.9;7.3
11.0;45.8;23.5;3.5;5.7;14.0;4.6;1.8;3.1;6.9;7.3
11.0;45.8;23.5;3.5;5.7;14.0;4.6;1.8;3.1;6.9;7.3
11.0;45.8;23.5;3.5;5.7;14.0;4.6;1.8;3.1;6.9;7.3
11.0;45.8;23.5;3.5;5.7;14.0;4.6;1.8;3.1;6.9;7.3
11.0;45.7;23.5;3.5;5.7;14.0;4.6;1.8;3.1;6.9;7.3
11.0;45.7;23.5;3.5;5.7;14.0;4.6;1.8;3.1;6.9;7.3
11.0;45.7;23.5;3.5;5.7;14.0;4.6;1.8;3.1;6.9;7.3
11.0;45.8;23.5;3.5;5.7;14.0;4.6;1.8;3.1;6.9;7.3
11.0;45.9;23.5;3.5;5.7;14.0;4.6;1.8;3.1;6.9;7.3
11.1;46.0;23.6;3.5;5.7;14.1;4.6;1.8;3.1;7.0;7.4
11.1;46.1;23.7;3.6;5.7;14.1;4.6;1.8;3.1;7.0;7.4
11.1;46.3;23.7;3.6;5.7;14.1;4.6;1.8;3.1;7.0;7.4
11.2;46.5;23.8;3.6;5.8;14.2;4.6;1.8;3.1;7.0;7.4
11.2;46.6;23.9;3.6;5.8;14.2;4.7;1.8;3.2;7.1;7.5
11.3;46.8;24.0;3.6;5.8;14.3;4.7;1.8;3.2;7.1;7.5
11.3;47.1;24.1;3.6;5.8;14.4;4.7;1.8;3.2;7.1;7.5
11.4;47.3;24.3;3.6;5.9;14.4;4.7;1.8;3.2;7.2;7.6
11.4;47.5;24.4;3.7;5.9;14.5;4.7;1.9;3.2;7.2;7.6
11.5;47.8;24.5;3.7;5.9;14.6;4.8;1.9;3.2;7.2;7.6
11.6;48.0;24.6;3.7;5.9;14.7;4.8;1.9;3.2;7.3;7.7
11.6;48.3;24.8;3.7;6.0;14.7;4.8;1.9;3.3;7.3;7.7
11.7;48.5;24.9;3.7;6.0;14.8;4.8;1.9;3.3;7.3;7.8
11.7;48.8;25.0;3.8;6.0;14.9;4.9;1.9;3.3;7.4;7.8
11.8;49.1;25.2;3.8;6.1;15.0;4.9;1.9;3.3;7.4;7.8
11.9;49.4;25.3;3.8;6.1;15.1;4.9;1.9;3.3;7.5;7.9
12.0;49.7;25.5;3.8;6.1;15.2;5.0;1.9;3.4;7.5;7.9
12.0;50.0;25.6;3.8;6.2;15.3;5.0;1.9;3.4;7.6;8.0
12.1;50.3;25.8;3.9;6.2;15.4;5.0;2.0;3.4;7.6;8.0
12.2;50.7;26.0;3.9;6.3;15.5;5.1;2.0;3.4;7.7;8.1
12.3;51.0;26.2;3.9;6.3;15.6;5.1;2.0;3.4;7.7;8.2
12.3;51.3;26.3;4.0;6.4;15.7;5.1;2.0;3.5;7.8;8.2
12.4;51.6;26.4;4.0;6.4;15.7;5.1;2.0;3.5;7.8;8.2
12.5;51.8;26.6;4.0;6.4;15.8;5.2;2.0;3.5;7.8;8.3
12.5;52.0;26.7;4.0;6.4;15.9;5.2;2.0;3.5;7.9;8.3
12.5;52.1;26.7;4.0;6.5;15.9;5.2;2.0;3.5;7.9;8.3
12.6;52.3;26.8;4.0;6.5;16.0;5.2;2.0;3.5;7.9;8.4
12.6;52.4;26.9;4.0;6.5;16.0;5.2;2.0;3.5;7.9;8.4
12.6;52.5;26.9;4.0;6.5;16.0;5.2;2.0;3.5;7.9;8.4
12.6;52.5;26.9;4.0;6.5;16.0;5.2;2.0;3.5;7.9;8.4
12.7;52.6;27.0;4.1;6.5;16.1;5.2;2.1;3.6;8.0;8.4
12.7;52.6;27.0;4.1;6.5;16.1;5.3;2.1;3.6;8.0;8.4
12.7;52.7;27.0;4.1;6.5;16.1;5.3;2.1;3.6;8.0;8.4
12.7;52.7;27.0;4.1;6.5;16.1;5.3;2.1;3.6;8.0;8.4
12.7;52.6;27.0;4.1;6.5;16.1;5.2;2.1;3.6;8.0;8.4
12.6;52.6;27.0;4.0;6.5;16.0;5.2;2.1;3.5;7.9;8.4
12.6;52.5;26.9;4.0;6.5;16.0;5.2;2.0;3.5;7.9;8.4
12.6;52.4;26.8;4.0;6.5;16.0;5.2;2.0;3.5;7.9;8.4
12.6;52.2;26.8;4.0;6.5;15.9;5.2;2.0;3.5;7.9;8.3
12.5;52.1;26.7;4.0;6.5;15.9;5.2;2.0;3.5;7.9;8.3
12.5;52.0;26.7;4.0;6.4;15.9;5.2;2.0;3.5;7.9;8.3
12.5;52.0;26.6;4.0;6.4;15.9;5.2;2.0;3.5;7.9;8.3
12.5;51.9;26.6;4.0;6.4;15.8;5.2;2.0;3.5;7.8;8.3
12.5;51.8;26.6;4.0;6.4;15.8;5.2;2.0;3.5;7.8;8.3
12.5;51.8;26.6;4.0;6.4;15.8;5.2;2.0;3.5;7.8;8.3
12.4;51.7;26.5;4.0;6.4;15.8;5.2;2.0;3.5;7.8;8.3
12.4;51.7;26.5;4.0;6.4;15.8;5.2;2.0;3.5;7.8;8.2
12.4;51.6;26.4;4.0;6.4;15.7;5.1;2.0;3.5;7.8;8.2
12.4;51.5;26.4;4.0;6.4;15.7;5.1;2.0;3.5;7.8;8.2
12.4;51.4;26.3;4.0;6.4;15.7;5.1;2.0;3.5;7.8;8.2
12.3;51.3;26.3;3.9;6.3;15.6;5.1;2.0;3.5;7.8;8.2
12.3;51.2;26.2;3.9;6.3;15.6;5.1;2.0;3.5;7.7;8.2
12.3;51.1;26.2;3.9;6.3;15.6;5.1;2.0;3.4;7.7;8.1
12.2;50.9;26.1;3.9;6.3;15.5;5.1;2.0;3.4;7.7;8.1
12.2;50.8;26.1;3.9;6.3;15.5;5.1;2.0;3.4;7.7;8.1
12.2;50.7;26.0;3.9;6.3;15.5;5.1;2.0;3.4;7.7;8.1
12.2;50.7;26.0;3.9;6.3;15.5;5.1;2.0;3.4;7.7;8.1
12.2;50.6;25.9;3.9;6.3;15.4;5.0;2.0;3.4;7.7;8.1
12.2;50.6;25.9;3.9;6.3;15.4;5.0;2.0;3.4;7.6;8.1
12.2;50.6;25.9;3.9;6.3;15.4;5.0;2.0;3.4;7.6;8.1
12.2;50.6;25.9;3.9;6.3;15.4;5.0;2.0;3.4;7.6;8.1
12.2;50.6;25.9;3.9;6.3;15.4;5.0;2.0;3.4;7.7;8.1
12.2;50.7;26.0;3.9;6.3;15.5;5.1;2.0;3.4;7.7;8.1
12.2;50.9;26.1;3.9;6.3;15.5;5.1;2.0;3.4;7.7;8.1
12.3;51.2;26.2;3.9;6.3;15.6;5.1;2.0;3.5;7.7;8.2
12.4;51.6;26.5;4.0;6.4;15.7;5.1;2.0;3.5;7.8;8.2
12.5;52.1;26.7;4.0;6.5;15.9;5.2;2.0;3.5;7.9;8.3
12.7;52.7;27.0;4.1;6.5;16.1;5.3;2.1;3.6;8.0;8.4
12.8;53.3;27.3;4.1;6.6;16.2;5.3;2.1;3.6;8.1;8.5
12.9;53.7;27.5;4.1;6.6;16.4;5.4;2.1;3.6;8.1;8.6
13.0;54.0;27.7;4.2;6.7;16.5;5.4;2.1;3.6;8.2;8.6
13.0;54.1;27.7;4.2;6.7;16.5;5.4;2.1;3.7;8.2;8.6
13.0;54.1;27.7;4.2;6.7;16.5;5.4;2.1;3.7;8.2;8.6
12.9;53.9;27.6;4.1;6.7;16.4;5.4;2.1;3.6;8.1;8.6
12.9;53.7;27.5;4.1;6.6;16.4;5.4;2.1;3.6;8.1;8.6
12.9;53.5;27.4;4.1;6.6;16.3;5.3;2.1;3.6;8.1;8.5
12.8;53.4;27.4;4.1;6.6;16.3;5.3;2.1;3.6;8.1;8.5
12.8;53.3;27.3;4.1;6.6;16.2;5.3;2.1;3.6;8.1;8.5
12.8;53.3;27.3;4.1;6.6;16.2;5.3;2.1;3.6;8.1;8.5
12.8;53.3;27.3;4.1;6.6;16.3;5.3;2.1;3.6;8.1;8.5
12.8;53.3;27.3;4.1;6.6;16.3;5.3;2.1;3.6;8.1;8.5
12.8;53.3;27.3;4.1;6.6;16.2;5.3;2.1;3.6;8.1;8.5
12.8;53.2;27.3;4.1;6.6;16.2;5.3;2.1;3.6;8.0;8.5
12.7;53.0;27.2;4.1;6.6;16.1;5.3;2.1;3.6;8.0;8.4
12.7;52.8;27.0;4.1;6.5;16.1;5.3;2.1;3.6;8.0;8.4
12.6;52.5;26.9;4.0;6.5;16.0;5.2;2.0;3.5;7.9;8.4
12.5;52.1;26.7;4.0;6.5;15.9;5.2;2.0;3.5;7.9;8.3
12.4;51.8;26.5;4.0;6.4;15.8;5.2;2.0;3.5;7.8;8.3
12.3;51.4;26.3;4.0;6.4;15.7;5.1;2.0;3.5;7.8;8.2
12.2;50.9;26.1;3.9;6.3;15.5;5.1;2.0;3.4;7.7;8.1
12.1;50.5;25.9;3.9;6.2;15.4;5.0;2.0;3.4;7.6;8.0
12.0;49.9;25.6;3.8;6.2;15.2;5.0;1.9;3.4;7.5;8.0
11.9;49.4;25.3;3.8;6.1;15.1;4.9;1.9;3.3;7.5;7.9
11.8;49.1;25.1;3.8;6.1;14.9;4.9;1.9;3.3;7.4;7.8
11.7;48.7;25.0;3.7;6.0;14.8;4.9;1.9;3.3;7.4;7.8
11.7;48.5;24.9;3.7;6.0;14.8;4.8;1.9;3.3;7.3;7.7
11.6;48.4;24.8;3.7;6.0;14.7;4.8;1.9;3.3;7.3;7.7
11.6;48.4;24.8;3.7;6.0;14.7;4.8;1.9;3.3;7.3;7.7
11.6;48.4;24.8;3.7;6.0;14.7;4.8;1.9;3.3;7.3;7.7
11.6;48.4;24.8;3.7;6.0;14.7;4.8;1.9;3.3;7.3;7.7
11.6;48.3;24.8;3.7;6.0;14.7;4.8;1.9;3.3;7.3;7.7
11.6;48.3;24.7;3.7;6.0;14.7;4.8;1.9;3.3;7.3;7.7
11.6;48.2;24.7;3.7;6.0;14.7;4.8;1.9;3.2;7.3;7.7
11.5;48.0;24.6;3.7;5.9;14.6;4.8;1.9;3.2;7.3;7.6
11.5;47.9;24.5;3.7;5.9;14.6;4.8;1.9;3.2;7.2;7.6
11.5;47.8;24.5;3.7;5.9;14.5;4.8;1.9;3.2;7.2;7.6
11.4;47.7;24.4;3.7;5.9;14.5;4.8;1.9;3.2;7.2;7.6
11.4;47.6;24.4;3.7;5.9;14.5;4.7;1.9;3.2;7.2;7.6
11.4;47.5;24.4;3.7;5.9;14.5;4.7;1.9;3.2;7.2;7.6
