2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
15.5;70.8;35.4;6.0;8.4;20.5;6.7;2.7;4.6;10.2;11.3
15.5;70.5;35.2;5.9;8.3;20.4;6.6;2.6;4.6;10.2;11.3
15.4;70.3;35.1;5.9;8.3;20.4;6.6;2.6;4.6;10.1;11.2
15.4;70.2;35.1;5.9;8.3;20.3;6.6;2.6;4.6;10.1;11.2
15.4;70.0;35.0;5.9;8.3;20.3;6.6;2.6;4.6;10.1;11.2
15.3;69.8;34.9;5.9;8.2;20.2;6.6;2.6;4.6;10.1;11.2
15.3;69.6;34.8;5.8;8.2;20.2;6.6;2.6;4.5;10.0;11.1
15.2;69.4;34.7;5.8;8.2;20.1;6.5;2.6;4.5;10.0;11.1
15.2;69.1;34.5;5.8;8.2;20.0;6.5;2.6;4.5;10.0;11.1
15.1;68.9;34.4;5.8;8.1;20.0;6.5;2.6;4.5;9.9;11.0
15.1;68.8;34.4;5.8;8.1;19.9;6.5;2.6;4.5;9.9;11.0
15.1;68.6;34.3;5.8;8.1;19.9;6.5;2.6;4.5;9.9;11.0
15.0;68.6;34.3;5.8;8.1;19.9;6.5;2.6;4.5;9.9;11.0
15.0;68.5;34.2;5.8;8.1;19.9;6.5;2.6;4.5;9.9;11.0
15.0;68.5;34.2;5.8;8.1;19.9;6.5;2.6;4.5;9.9;11.0
15.0;68.5;34.2;5.8;8.1;19.9;6.5;2.6;4.5;9.9;11.0
15.0;68.6;34.3;5.8;8.1;19.9;6.5;2.6;4.5;9.9;11.0
15.0;68.6;34.3;5.8;8.1;19.9;6.5;2.6;4.5;9.9;11.0
15.1;68.6;34.3;5.8;8.1;19.9;6.5;2.6;4.5;9.9;11.0
15.1;68.7;34.3;5.8;8.1;19.9;6.5;2.6;4.5;9.9;11.0
15.1;68.7;34.3;5.8;8.1;19.9;6.5;2.6;4.5;9.9;11.0
15.1;68.8;34.4;5.8;8.1;19.9;6.5;2.6;4.5;9.9;11.0
15.1;68.9;34.4;5.8;8.1;20.0;6.5;2.6;4.5;9.9;11.0
15.2;69.1;34.5;5.8;8.2;20.0;6.5;2.6;4.5;10.0;11.1
15.2;69.4;34.7;5.8;8.2;20.1;6.5;2.6;4.5;10.0;11.1
15.3;69.8;34.9;5.9;8.2;20.2;6.6;2.6;4.6;10.1;11.2
15.4;70.3;35.1;5.9;8.3;20.4;6.6;2.6;4.6;10.1;11.2
15.5;70.7;35.3;5.9;8.3;20.5;6.7;2.7;4.6;10.2;11.3
15.6;71.2;35.6;6.0;8.4;20.6;6.7;2.7;4.6;10.3;11.4
15.7;71.6;35.8;6.0;8.4;20.8;6.7;2.7;4.7;10.3;11.4
15.8;71.9;35.9;6.0;8.5;20.9;6.8;2.7;4.7;10.4;11.5
15.8;72.3;36.1;6.1;8.5;21.0;6.8;2.7;4.7;10.4;11.6
15.9;72.6;36.2;6.1;8.6;21.0;6.8;2.7;4.7;10.5;11.6
16.0;72.9;36.4;6.1;8.6;21.1;6.9;2.7;4.8;10.5;11.7
16.1;73.3;36.6;6.2;8.6;21.3;6.9;2.7;4.8;10.6;11.7
16.2;73.8;36.9;6.2;8.7;21.4;7.0;2.8;4.8;10.6;11.8
16.3;74.4;37.2;6.2;8.8;21.6;7.0;2.8;4.9;10.7;11.9
16.5;75.1;37.5;6.3;8.9;21.8;7.1;2.8;4.9;10.8;12.0
16.6;75.9;37.9;6.4;9.0;22.0;7.2;2.8;5.0;11.0;12.2
16.8;76.8;38.4;6.4;9.1;22.3;7.2;2.9;5.0;11.1;12.3
17.0;77.6;38.7;6.5;9.1;22.5;7.3;2.9;5.1;11.2;12.4
17.2;78.3;39.1;6.6;9.2;22.7;7.4;2.9;5.1;11.3;12.5
17.3;79.0;39.5;6.6;9.3;22.9;7.4;3.0;5.2;11.4;12.6
17.5;79.7;39.8;6.7;9.4;23.1;7.5;3.0;5.2;11.5;12.8
17.6;80.4;40.1;6.7;9.5;23.3;7.6;3.0;5.2;11.6;12.9
17.7;81.0;40.4;6.8;9.5;23.5;7.6;3.0;5.3;11.7;13.0
17.9;81.6;40.8;6.8;9.6;23.7;7.7;3.1;5.3;11.8;13.1
18.0;82.3;41.1;6.9;9.7;23.9;7.8;3.1;5.4;11.9;13.2
18.2;83.0;41.4;7.0;9.8;24.1;7.8;3.1;5.4;12.0;13.3
18.3;83.7;41.8;7.0;9.9;24.3;7.9;3.1;5.5;12.1;13.4
18.5;84.4;42.1;7.1;9.9;24.5;7.9;3.2;5.5;12.2;13.5
18.6;85.0;42.5;7.1;10.0;24.7;8.0;3.2;5.5;12.3;13.6
18.8;85.7;42.8;7.2;10.1;24.9;8.1;3.2;5.6;12.4;13.7
18.9;86.2;43.1;7.2;10.2;25.0;8.1;3.2;5.6;12.4;13.8
19.0;86.7;43.3;7.3;10.2;25.2;8.2;3.2;5.7;12.5;13.9
19.1;87.1;43.5;7.3;10.3;25.3;8.2;3.3;5.7;12.6;13.9
19.2;87.4;43.7;7.3;10.3;25.4;8.2;3.3;5.7;12.6;14.0
19.2;87.7;43.8;7.4;10.3;25.5;8.3;3.3;5.7;12.6;14.0
19.3;88.0;43.9;7.4;10.4;25.5;8.3;3.3;5.7;12.7;14.1
19.3;88.3;44.1;7.4;10.4;25.6;8.3;3.3;5.8;12.7;14.1
19.4;88.5;44.2;7.4;10.4;25.7;8.3;3.3;5.8;12.8;14.2
19.4;88.8;44.3;7.4;10.5;25.8;8.4;3.3;5.8;12.8;14.2
19.5;89.0;44.4;7.5;10.5;25.8;8.4;3.3;5.8;12.8;14.2
19.5;89.2;44.5;7.5;10.5;25.9;8.4;3.3;5.8;12.9;14.3
19.6;89.4;44.6;7.5;10.5;25.9;8.4;3.4;5.8;12.9;14.3
19.6;89.6;44.7;7.5;10.6;26.0;8.4;3.4;5.8;12.9;14.3
19.7;89.8;44.8;7.5;10.6;26.1;8.5;3.4;5.9;12.9;14.4
19.7;89.9;44.9;7.5;10.6;26.1;8.5;3.4;5.9;13.0;14.4
19.7;90.1;45.0;7.5;10.6;26.1;8.5;3.4;5.9;13.0;14.4
19.8;90.2;45.0;7.6;10.6;26.2;8.5;3.4;5.9;13.0;14.4
19.8;90.4;45.1;7.6;10.6;26.2;8.5;3.4;5.9;13.0;14.5
19.8;90.5;45.2;7.6;10.7;26.3;8.5;3.4;5.9;13.0;14.5
19.9;90.7;45.3;7.6;10.7;26.3;8.5;3.4;5.9;13.1;14.5
19.9;90.8;45.4;7.6;10.7;26.4;8.6;3.4;5.9;13.1;14.5
19.9;91.0;45.4;7.6;10.7;26.4;8.6;3.4;5.9;13.1;14.6
20.0;91.1;45.5;7.6;10.7;26.5;8.6;3.4;5.9;13.1;14.6
20.0;91.3;45.6;7.6;10.7;26.5;8.6;3.4;6.0;13.2;14.6
20.0;91.4;45.6;7.6;10.8;26.5;8.6;3.4;6.0;13.2;14.6
20.0;91.5;45.7;7.7;10.8;26.6;8.6;3.4;6.0;13.2;14.6
20.0;91.5;45.7;7.7;10.8;26.6;8.6;3.4;6.0;13.2;14.7
20.1;91.6;45.7;7.7;10.8;26.6;8.6;3.4;6.0;13.2;14.7
20.1;91.6;45.7;7.7;10.8;26.6;8.6;3.4;6.0;13.2;14.7
20.1;91.6;45.7;7.7;10.8;26.6;8.6;3.4;6.0;13.2;14.7
20.1;91.6;45.7;7.7;10.8;26.6;8.6;3.4;6.0;13.2;14.7
20.1;91.6;45.8;7.7;10.8;26.6;8.6;3.4;6.0;13.2;14.7
20.1;91.6;45.8;7.7;10.8;26.6;8.6;3.4;6.0;13.2;14.7
20.1;91.6;45.8;7.7;10.8;26.6;8.6;3.4;6.0;13.2;14.7
20.1;91.6;45.8;7.7;10.8;26.6;8.6;3.4;6.0;13.2;14.7
20.1;91.7;45.8;7.7;10.8;26.6;8.6;3.4;6.0;13.2;14.7
20.1;91.7;45.8;7.7;10.8;26.6;8.6;3.4;6.0;13.2;14.7
20.1;91.7;45.8;7.7;10.8;26.6;8.6;3.4;6.0;13.2;14.7
20.1;91.7;45.8;7.7;10.8;26.6;8.6;3.4;6.0;13.2;14.7
20.1;91.7;45.8;7.7;10.8;26.6;8.6;3.4;6.0;13.2;14.7
20.1;91.7;45.8;7.7;10.8;26.6;8.6;3.4;6.0;13.2;14.7
20.1;91.7;45.8;7.7;10.8;26.6;8.6;3.4;6.0;13.2;14.7
20.1;91.7;45.8;7.7;10.8;26.6;8.6;3.4;6.0;13.2;14.7
20.1;91.8;45.8;7.7;10.8;26.7;8.6;3.4;6.0;13.2;14.7
20.1;91.8;45.8;7.7;10.8;26.7;8.6;3.4;6.0;13.2;14.7
20.1;91.9;45.9;7.7;10.8;26.7;8.6;3.4;6.0;13.2;14.7
20.1;91.9;45.9;7.7;10.8;26.7;8.7;3.4;6.0;13.2;14.7
20.1;92.0;45.9;7.7;10.8;26.7;8.7;3.4;6.0;13.3;14.7
20.2;92.1;46.0;7.7;10.8;26.7;8.7;3.4;6.0;13.3;14.8
20.2;92.2;46.0;7.7;10.8;26.8;8.7;3.5;6.0;13.3;14.8
20.2;92.3;46.1;7.7;10.9;26.8;8.7;3.5;6.0;13.3;14.8
20.2;92.4;46.1;7.7;10.9;26.8;8.7;3.5;6.0;13.3;14.8
20.2;92.5;46.2;7.7;10.9;26.9;8.7;3.5;6.0;13.3;14.8
20.3;92.5;46.2;7.7;10.9;26.9;8.7;3.5;6.0;13.3;14.8
20.3;92.5;46.2;7.7;10.9;26.9;8.7;3.5;6.0;13.3;14.8
20.2;92.4;46.1;7.7;10.9;26.9;8.7;3.5;6.0;13.3;14.8
20.2;92.3;46.1;7.7;10.9;26.8;8.7;3.5;6.0;13.3;14.8
20.2;92.1;46.0;7.7;10.8;26.8;8.7;3.4;6.0;13.3;14.8
20.1;91.9;45.9;7.7;10.8;26.7;8.6;3.4;6.0;13.2;14.7
20.1;91.8;45.8;7.7;10.8;26.7;8.6;3.4;6.0;13.2;14.7
20.1;91.7;45.8;7.7;10.8;26.6;8.6;3.4;6.0;13.2;14.7
20.1;91.7;45.8;7.7;10.8;26.6;8.6;3.4;6.0;13.2;14.7
20.1;91.7;45.8;7.7;10.8;26.7;8.6;3.4;6.0;13.2;14.7
20.1;91.9;45.9;7.7;10.8;26.7;8.6;3.4;6.0;13.2;14.7
20.1;92.0;45.9;7.7;10.8;26.7;8.7;3.4;6.0;13.2;14.7
20.1;92.0;45.9;7.7;10.8;26.7;8.7;3.4;6.0;13.3;14.7
20.1;92.0;45.9;7.7;10.8;26.7;8.7;3.4;6.0;13.2;14.7
20.1;91.8;45.8;7.7;10.8;26.7;8.6;3.4;6.0;13.2;14.7
20.0;91.6;45.7;7.6;10.8;26.6;8.6;3.4;6.0;13.2;14.7
20.0;91.3;45.6;7.6;10.7;26.5;8.6;3.4;5.9;13.1;14.6
19.9;91.0;45.4;7.6;10.7;26.4;8.6;3.4;5.9;13.1;14.6
19.8;90.7;45.3;7.6;10.7;26.4;8.5;3.4;5.9;13.1;14.5
19.8;90.4;45.1;7.5;10.6;26.3;8.5;3.4;5.9;13.0;14.5
19.7;90.2;45.0;7.5;10.6;26.2;8.5;3.4;5.9;13.0;14.5
19.7;90.1;45.0;7.5;10.6;26.2;8.5;3.4;5.9;13.0;14.4
19.7;89.9;44.9;7.5;10.6;26.1;8.5;3.4;5.9;13.0;14.4
19.7;89.8;44.8;7.5;10.6;26.1;8.5;3.4;5.9;12.9;14.4
19.6;89.8;44.8;7.5;10.5;26.1;8.4;3.4;5.8;12.9;14.4
19.6;89.7;44.8;7.5;10.5;26.1;8.4;3.4;5.8;12.9;14.4
19.6;89.7;44.7;7.5;10.5;26.1;8.4;3.4;5.8;12.9;14.4
19.6;89.6;44.7;7.5;10.5;26.1;8.4;3.4;5.8;12.9;14.4
19.6;89.6;44.7;7.5;10.5;26.1;8.4;3.4;5.8;12.9;14.4
19.6;89.6;44.7;7.5;10.5;26.0;8.4;3.4;5.8;12.9;14.4
19.6;89.5;44.7;7.5;10.5;26.0;8.4;3.3;5.8;12.9;14.4
19.5;89.3;44.6;7.5;10.5;26.0;8.4;3.3;5.8;12.9;14.3
19.5;89.1;44.5;7.4;10.5;25.9;8.4;3.3;5.8;12.8;14.3
19.4;88.8;44.3;7.4;10.4;25.8;8.4;3.3;5.8;12.8;14.2
19.3;88.5;44.1;7.4;10.4;25.7;8.3;3.3;5.8;12.7;14.2
19.3;88.1;44.0;7.3;10.3;25.6;8.3;3.3;5.7;12.7;14.1
19.2;87.8;43.8;7.3;10.3;25.5;8.3;3.3;5.7;12.6;14.1
19.1;87.5;43.7;7.3;10.3;25.4;8.2;3.3;5.7;12.6;14.0
19.1;87.3;43.5;7.3;10.2;25.4;8.2;3.3;5.7;12.6;14.0
19.0;87.1;43.5;7.3;10.2;25.3;8.2;3.3;5.7;12.5;14.0
19.0;87.0;43.4;7.2;10.2;25.3;8.2;3.3;5.7;12.5;13.9
19.0;86.8;43.3;7.2;10.2;25.3;8.2;3.2;5.7;12.5;13.9
19.0;86.7;43.3;7.2;10.2;25.2;8.2;3.2;5.6;12.5;13.9
18.9;86.6;43.2;7.2;10.2;25.2;8.1;3.2;5.6;12.5;13.9
18.9;86.4;43.1;7.2;10.1;25.1;8.1;3.2;5.6;12.4;13.9
18.9;86.3;43.0;7.2;10.1;25.1;8.1;3.2;5.6;12.4;13.8
18.8;86.1;42.9;7.2;10.1;25.0;8.1;3.2;5.6;12.4;13.8
18.8;85.9;42.9;7.2;10.1;25.0;8.1;3.2;5.6;12.4;13.8
18.7;85.7;42.8;7.1;10.1;24.9;8.1;3.2;5.6;12.3;13.8
18.7;85.6;42.7;7.1;10.0;24.9;8.0;3.2;5.6;12.3;13.7
18.7;85.4;42.6;7.1;10.0;24.8;8.0;3.2;5.6;12.3;13.7
18.7;85.3;42.6;7.1;10.0;24.8;8.0;3.2;5.6;12.3;13.7
18.6;85.2;42.5;7.1;10.0;24.8;8.0;3.2;5.5;12.3;13.7
18.6;85.1;42.4;7.1;10.0;24.7;8.0;3.2;5.5;12.2;13.6
18.6;85.0;42.4;7.1;10.0;24.7;8.0;3.2;5.5;12.2;13.6
18.6;84.9;42.4;7.1;10.0;24.7;8.0;3.2;5.5;12.2;13.6
18.5;84.8;42.3;7.1;10.0;24.7;8.0;3.2;5.5;12.2;13.6
18.5;84.7;42.3;7.1;9.9;24.6;8.0;3.2;5.5;12.2;13.6
18.5;84.6;42.2;7.0;9.9;24.6;8.0;3.2;5.5;12.2;13.6
18.5;84.6;42.2;7.0;9.9;24.6;8.0;3.2;5.5;12.2;13.6
18.5;84.6;42.2;7.0;9.9;24.6;8.0;3.2;5.5;12.2;13.6
18.5;84.6;42.2;7.0;9.9;24.6;8.0;3.2;5.5;12.2;13.6
18.5;84.6;42.2;7.0;9.9;24.6;8.0;3.2;5.5;12.2;13.6
18.5;84.6;42.2;7.0;9.9;24.6;8.0;3.2;5.5;12.2;13.6
18.5;84.7;42.3;7.1;9.9;24.7;8.0;3.2;5.5;12.2;13.6
18.5;84.8;42.3;7.1;10.0;24.7;8.0;3.2;5.5;12.2;13.6
18.6;85.0;42.4;7.1;10.0;24.7;8.0;3.2;5.5;12.2;13.6
18.6;85.1;42.5;7.1;10.0;24.8;8.0;3.2;5.5;12.3;13.7
18.7;85.3;42.6;7.1;10.0;24.8;8.0;3.2;5.6;12.3;13.7
18.7;85.6;42.7;7.1;10.0;24.9;8.0;3.2;5.6;12.3;13.7
18.8;85.8;42.8;7.1;10.1;25.0;8.1;3.2;5.6;12.3;13.8
18.8;86.1;43.0;7.2;10.1;25.1;8.1;3.2;5.6;12.4;13.8
18.9;86.4;43.1;7.2;10.1;25.1;8.1;3.2;5.6;12.4;13.9
18.9;86.6;43.2;7.2;10.2;25.2;8.1;3.2;5.6;12.5;13.9
19.0;86.9;43.3;7.2;10.2;25.3;8.2;3.2;5.7;12.5;13.9
19.0;87.1;43.5;7.2;10.2;25.4;8.2;3.3;5.7;12.5;14.0
19.1;87.4;43.6;7.3;10.2;25.4;8.2;3.3;5.7;12.6;14.0
19.2;87.6;43.7;7.3;10.3;25.5;8.2;3.3;5.7;12.6;14.1
19.2;88.0;43.9;7.3;10.3;25.6;8.3;3.3;5.7;12.7;14.1
19.3;88.3;44.1;7.3;10.4;25.7;8.3;3.3;5.7;12.7;14.2
19.4;88.7;44.3;7.4;10.4;25.8;8.3;3.3;5.8;12.8;14.2
19.5;89.2;44.5;7.4;10.5;26.0;8.4;3.3;5.8;12.8;14.3
19.6;89.7;44.7;7.5;10.5;26.1;8.4;3.3;5.8;12.9;14.4
19.7;90.2;45.0;7.5;10.6;26.2;8.5;3.4;5.9;13.0;14.5
19.8;90.6;45.2;7.5;10.6;26.4;8.5;3.4;5.9;13.0;14.5
19.8;90.8;45.3;7.6;10.7;26.4;8.5;3.4;5.9;13.1;14.6
19.9;91.0;45.4;7.6;10.7;26.5;8.6;3.4;5.9;13.1;14.6
19.9;91.1;45.4;7.6;10.7;26.5;8.6;3.4;5.9;13.1;14.6
19.9;91.1;45.4;7.6;10.7;26.5;8.6;3.4;5.9;13.1;14.6
19.9;91.0;45.4;7.6;10.7;26.5;8.6;3.4;5.9;13.1;14.6
19.9;90.9;45.4;7.6;10.7;26.5;8.5;3.4;5.9;13.1;14.6
19.8;90.8;45.3;7.5;10.6;26.4;8.5;3.4;5.9;13.1;14.6
19.8;90.6;45.2;7.5;10.6;26.4;8.5;3.4;5.9;13.0;14.6
19.8;90.4;45.1;7.5;10.6;26.3;8.5;3.4;5.9;13.0;14.5
19.7;90.2;45.0;7.5;10.6;26.3;8.5;3.4;5.9;13.0;14.5
19.6;89.9;44.9;7.5;10.5;26.2;8.5;3.4;5.8;12.9;14.4
19.6;89.7;44.7;7.4;10.5;26.1;8.4;3.3;5.8;12.9;14.4
19.5;89.3;44.6;7.4;10.5;26.0;8.4;3.3;5.8;12.8;14.3
19.4;89.0;44.4;7.4;10.4;25.9;8.4;3.3;5.8;12.8;14.3
19.4;88.6;44.2;7.4;10.4;25.8;8.3;3.3;5.8;12.7;14.2
19.3;88.2;44.0;7.3;10.3;25.7;8.3;3.3;5.7;12.7;14.2
19.2;87.7;43.8;7.3;10.3;25.6;8.2;3.3;5.7;12.6;14.1
19.1;87.3;43.6;7.3;10.2;25.4;8.2;3.3;5.7;12.6;14.0
19.0;86.9;43.3;7.2;10.2;25.3;8.2;3.2;5.7;12.5;14.0
18.9;86.5;43.1;7.2;10.1;25.2;8.1;3.2;5.6;12.4;13.9
18.8;86.1;43.0;7.2;10.1;25.1;8.1;3.2;5.6;12.4;13.8
18.7;85.8;42.8;7.1;10.0;25.0;8.1;3.2;5.6;12.3;13.8
18.7;85.4;42.6;7.1;10.0;24.9;8.0;3.2;5.6;12.3;13.7
18.6;85.1;42.4;7.1;10.0;24.8;8.0;3.2;5.5;12.2;13.7
18.5;84.7;42.3;7.0;9.9;24.7;8.0;3.2;5.5;12.2;13.6
18.4;84.4;42.1;7.0;9.9;24.6;7.9;3.2;5.5;12.1;13.6
18.4;84.2;42.0;7.0;9.9;24.5;7.9;3.1;5.5;12.1;13.5
18.3;83.9;41.8;7.0;9.8;24.4;7.9;3.1;5.5;12.1;13.5
18.3;83.7;41.7;6.9;9.8;24.4;7.9;3.1;5.4;12.0;13.4
18.2;83.4;41.6;6.9;9.8;24.3;7.8;3.1;5.4;12.0;13.4
18.2;83.2;41.5;6.9;9.7;24.2;7.8;3.1;5.4;12.0;13.4
18.1;82.9;41.3;6.9;9.7;24.2;7.8;3.1;5.4;11.9;13.3
18.0;82.7;41.2;6.9;9.7;24.1;7.8;3.1;5.4;11.9;13.3
18.0;82.4;41.1;6.8;9.7;24.0;7.7;3.1;5.4;11.8;13.2
17.9;82.2;41.0;6.8;9.6;23.9;7.7;3.1;5.3;11.8;13.2
17.9;82.0;40.9;6.8;9.6;23.9;7.7;3.1;5.3;11.8;13.2
17.9;81.8;40.8;6.8;9.6;23.8;7.7;3.1;5.3;11.8;13.1
17.8;81.7;40.7;6.8;9.6;23.8;7.7;3.0;5.3;11.7;13.1
17.8;81.6;40.7;6.8;9.6;23.8;7.7;3.0;5.3;11.7;13.1
17.8;81.6;40.7;6.8;9.6;23.8;7.7;3.0;5.3;11.7;13.1
17.8;81.6;40.7;6.8;9.6;23.8;7.7;3.0;5.3;11.7;13.1
17.9;81.9;40.8;6.8;9.6;23.9;7.7;3.1;5.3;11.8;13.2
18.0;82.2;41.0;6.8;9.6;24.0;7.7;3.1;5.3;11.8;13.2
18.1;82.8;41.3;6.9;9.7;24.1;7.8;3.1;5.4;11.9;13.3
18.2;83.5;41.6;6.9;9.8;24.3;7.8;3.1;5.4;12.0;13.4
18.4;84.3;42.0;7.0;9.9;24.6;7.9;3.1;5.5;12.1;13.6
18.6;85.1;42.5;7.1;10.0;24.8;8.0;3.2;5.5;12.2;13.7
18.7;85.7;42.7;7.1;10.0;25.0;8.1;3.2;5.6;12.3;13.8
18.8;86.1;42.9;7.1;10.1;25.1;8.1;3.2;5.6;12.4;13.8
18.8;86.2;43.0;7.1;10.1;25.1;8.1;3.2;5.6;12.4;13.9
18.8;86.1;42.9;7.1;10.1;25.1;8.1;3.2;5.6;12.4;13.8
18.7;85.8;42.8;7.1;10.0;25.0;8.1;3.2;5.6;12.3;13.8
18.6;85.4;42.6;7.1;10.0;24.9;8.0;3.2;5.5;12.3;13.7
18.6;85.0;42.4;7.0;10.0;24.8;8.0;3.2;5.5;12.2;13.7
18.5;84.8;42.3;7.0;9.9;24.7;8.0;3.2;5.5;12.2;13.6
18.5;84.6;42.2;7.0;9.9;24.7;7.9;3.2;5.5;12.2;13.6
18.5;84.5;42.2;7.0;9.9;24.6;7.9;3.2;5.5;12.1;13.6
18.5;84.5;42.2;7.0;9.9;24.6;7.9;3.2;5.5;12.1;13.6
18.4;84.5;42.1;7.0;9.9;24.6;7.9;3.2;5.5;12.1;13.6
18.4;84.4;42.1;7.0;9.9;24.6;7.9;3.1;5.5;12.1;13.6
18.4;84.2;42.0;7.0;9.9;24.5;7.9;3.1;5.5;12.1;13.5
18.3;83.9;41.8;7.0;9.8;24.5;7.9;3.1;5.4;12.1;13.5
18.2;83.5;41.6;6.9;9.8;24.3;7.8;3.1;5.4;12.0;13.4
18.1;82.9;41.3;6.9;9.7;24.2;7.8;3.1;5.4;11.9;13.3
18.0;82.3;41.1;6.8;9.6;24.0;7.7;3.1;5.3;11.8;13.2
17.8;81.7;40.7;6.8;9.6;23.8;7.7;3.0;5.3;11.7;13.1
17.7;81.0;40.4;6.7;9.5;23.6;7.6;3.0;5.3;11.6;13.0
17.5;80.3;40.0;6.6;9.4;23.4;7.5;3.0;5.2;11.5;12.9
17.3;79.5;39.6;6.6;9.3;23.2;7.5;3.0;5.2;11.4;12.8
17.2;78.7;39.2;6.5;9.2;22.9;7.4;2.9;5.1;11.3;12.7
17.0;77.9;38.8;6.5;9.1;22.7;7.3;2.9;5.1;11.2;12.5
16.9;77.3;38.5;6.4;9.0;22.5;7.3;2.9;5.0;11.1;12.4
16.8;76.8;38.3;6.4;9.0;22.4;7.2;2.9;5.0;11.0;12.3
16.7;76.5;38.1;6.3;8.9;22.3;7.2;2.8;5.0;11.0;12.3
16.6;76.3;38.0;6.3;8.9;22.2;7.2;2.8;5.0;11.0;12.3
16.6;76.2;38.0;6.3;8.9;22.2;7.2;2.8;4.9;10.9;12.3
16.6;76.2;38.0;6.3;8.9;22.2;7.2;2.8;4.9;10.9;12.3
16.6;76.2;38.0;6.3;8.9;22.2;7.2;2.8;4.9;10.9;12.3
16.6;76.1;37.9;6.3;8.9;22.2;7.1;2.8;4.9;10.9;12.2
16.6;76.0;37.9;6.3;8.9;22.2;7.1;2.8;4.9;10.9;12.2
16.5;75.8;37.8;6.3;8.9;22.1;7.1;2.8;4.9;10.9;12.2
16.5;75.7;37.7;6.3;8.8;22.1;7.1;2.8;4.9;10.9;12.2
16.5;75.5;37.6;6.2;8.8;22.0;7.1;2.8;4.9;10.8;12.1
16.4;75.3;37.5;6.2;8.8;22.0;7.1;2.8;4.9;10.8;12.1
16.4;75.2;37.5;6.2;8.8;21.9;7.1;2.8;4.9;10.8;12.1
16.4;75.1;37.4;6.2;8.8;21.9;7.0;2.8;4.9;10.8;12.1
16.4;75.0;37.4;6.2;8.8;21.9;7.0;2.8;4.9;10.8;12.1
