2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
11.5;49.0;23.8;4.0;6.1;14.1;4.3;1.8;3.1;6.6;7.5
11.6;49.2;24.0;4.0;6.1;14.2;4.3;1.8;3.1;6.7;7.5
11.6;49.5;24.1;4.1;6.2;14.3;4.4;1.8;3.1;6.7;7.6
11.7;49.9;24.3;4.1;6.2;14.3;4.4;1.8;3.2;6.8;7.6
11.8;50.2;24.4;4.1;6.2;14.4;4.4;1.8;3.2;6.8;7.7
11.8;50.5;24.6;4.1;6.3;14.5;4.4;1.8;3.2;6.8;7.7
11.9;50.7;24.7;4.1;6.3;14.6;4.5;1.8;3.2;6.9;7.7
12.0;50.9;24.8;4.2;6.3;14.7;4.5;1.8;3.2;6.9;7.8
12.0;51.2;24.9;4.2;6.4;14.7;4.5;1.8;3.2;6.9;7.8
12.1;51.4;25.0;4.2;6.4;14.8;4.5;1.9;3.3;7.0;7.8
12.1;51.7;25.1;4.2;6.4;14.9;4.5;1.9;3.3;7.0;7.9
12.2;52.0;25.3;4.3;6.5;15.0;4.6;1.9;3.3;7.1;7.9
12.3;52.5;25.5;4.3;6.5;15.1;4.6;1.9;3.3;7.1;8.0
12.4;53.0;25.8;4.3;6.6;15.2;4.7;1.9;3.4;7.2;8.1
12.6;53.5;26.1;4.4;6.6;15.4;4.7;1.9;3.4;7.3;8.2
12.7;54.1;26.3;4.4;6.7;15.6;4.8;2.0;3.4;7.3;8.3
12.8;54.7;26.6;4.5;6.8;15.7;4.8;2.0;3.5;7.4;8.4
12.9;55.2;26.9;4.5;6.9;15.9;4.9;2.0;3.5;7.5;8.4
13.1;55.7;27.1;4.6;6.9;16.0;4.9;2.0;3.5;7.6;8.5
13.2;56.2;27.3;4.6;7.0;16.2;4.9;2.0;3.6;7.6;8.6
13.3;56.6;27.6;4.6;7.0;16.3;5.0;2.0;3.6;7.7;8.7
13.4;57.1;27.8;4.7;7.1;16.4;5.0;2.1;3.6;7.7;8.7
13.5;57.5;28.0;4.7;7.1;16.6;5.1;2.1;3.7;7.8;8.8
13.6;58.0;28.2;4.7;7.2;16.7;5.1;2.1;3.7;7.9;8.9
13.7;58.5;28.5;4.8;7.3;16.8;5.1;2.1;3.7;7.9;8.9
13.8;59.0;28.7;4.8;7.3;17.0;5.2;2.1;3.7;8.0;9.0
13.9;59.5;28.9;4.9;7.4;17.1;5.2;2.1;3.8;8.1;9.1
14.0;60.0;29.2;4.9;7.4;17.3;5.3;2.2;3.8;8.1;9.2
14.2;60.4;29.4;4.9;7.5;17.4;5.3;2.2;3.8;8.2;9.2
14.2;60.8;29.6;5.0;7.5;17.5;5.3;2.2;3.9;8.2;9.3
14.3;61.1;29.7;5.0;7.6;17.6;5.4;2.2;3.9;8.3;9.3
14.4;61.4;29.9;5.0;7.6;17.7;5.4;2.2;3.9;8.3;9.4
14.4;61.6;30.0;5.0;7.6;17.7;5.4;2.2;3.9;8.4;9.4
14.5;61.8;30.1;5.1;7.7;17.8;5.4;2.2;3.9;8.4;9.5
14.5;62.0;30.2;5.1;7.7;17.9;5.5;2.2;3.9;8.4;9.5
14.6;62.2;30.3;5.1;7.7;17.9;5.5;2.2;4.0;8.4;9.5
14.6;62.4;30.4;5.1;7.7;18.0;5.5;2.3;4.0;8.5;9.5
14.7;62.6;30.4;5.1;7.8;18.0;5.5;2.3;4.0;8.5;9.6
14.7;62.7;30.5;5.1;7.8;18.1;5.5;2.3;4.0;8.5;9.6
14.7;62.9;30.6;5.1;7.8;18.1;5.5;2.3;4.0;8.5;9.6
14.8;63.0;30.7;5.1;7.8;18.1;5.5;2.3;4.0;8.6;9.6
14.8;63.1;30.7;5.2;7.8;18.2;5.6;2.3;4.0;8.6;9.7
14.8;63.3;30.8;5.2;7.8;18.2;5.6;2.3;4.0;8.6;9.7
14.8;63.4;30.8;5.2;7.9;18.2;5.6;2.3;4.0;8.6;9.7
14.9;63.5;30.9;5.2;7.9;18.3;5.6;2.3;4.0;8.6;9.7
14.9;63.6;30.9;5.2;7.9;18.3;5.6;2.3;4.0;8.6;9.7
14.9;63.7;31.0;5.2;7.9;18.3;5.6;2.3;4.0;8.6;9.7
14.9;63.8;31.0;5.2;7.9;18.4;5.6;2.3;4.0;8.7;9.8
15.0;63.9;31.1;5.2;7.9;18.4;5.6;2.3;4.1;8.7;9.8
15.0;64.0;31.2;5.2;7.9;18.4;5.6;2.3;4.1;8.7;9.8
15.0;64.1;31.2;5.2;8.0;18.5;5.6;2.3;4.1;8.7;9.8
15.0;64.2;31.3;5.2;8.0;18.5;5.7;2.3;4.1;8.7;9.8
15.1;64.3;31.3;5.3;8.0;18.5;5.7;2.3;4.1;8.7;9.8
15.1;64.4;31.3;5.3;8.0;18.5;5.7;2.3;4.1;8.7;9.9
15.1;64.5;31.4;5.3;8.0;18.6;5.7;2.3;4.1;8.8;9.9
15.1;64.5;31.4;5.3;8.0;18.6;5.7;2.3;4.1;8.8;9.9
15.1;64.5;31.4;5.3;8.0;18.6;5.7;2.3;4.1;8.8;9.9
15.1;64.6;31.4;5.3;8.0;18.6;5.7;2.3;4.1;8.8;9.9
15.1;64.6;31.4;5.3;8.0;18.6;5.7;2.3;4.1;8.8;9.9
15.1;64.6;31.4;5.3;8.0;18.6;5.7;2.3;4.1;8.8;9.9
15.1;64.6;31.4;5.3;8.0;18.6;5.7;2.3;4.1;8.8;9.9
15.1;64.6;31.4;5.3;8.0;18.6;5.7;2.3;4.1;8.8;9.9
15.1;64.6;31.4;5.3;8.0;18.6;5.7;2.3;4.1;8.8;9.9
15.1;64.6;31.4;5.3;8.0;18.6;5.7;2.3;4.1;8.8;9.9
15.1;64.6;31.4;5.3;8.0;18.6;5.7;2.3;4.1;8.8;9.9
15.1;64.6;31.4;5.3;8.0;18.6;5.7;2.3;4.1;8.8;9.9
15.1;64.6;31.4;5.3;8.0;18.6;5.7;2.3;4.1;8.8;9.9
15.1;64.6;31.4;5.3;8.0;18.6;5.7;2.3;4.1;8.8;9.9
15.1;64.6;31.4;5.3;8.0;18.6;5.7;2.3;4.1;8.8;9.9
15.1;64.6;31.5;5.3;8.0;18.6;5.7;2.3;4.1;8.8;9.9
15.1;64.6;31.5;5.3;8.0;18.6;5.7;2.3;4.1;8.8;9.9
15.1;64.7;31.5;5.3;8.0;18.6;5.7;2.3;4.1;8.8;9.9
15.1;64.7;31.5;5.3;8.0;18.6;5.7;2.3;4.1;8.8;9.9
15.1;64.7;31.5;5.3;8.0;18.6;5.7;2.3;4.1;8.8;9.9
15.1;64.7;31.5;5.3;8.0;18.6;5.7;2.3;4.1;8.8;9.9
15.1;64.8;31.5;5.3;8.0;18.6;5.7;2.3;4.1;8.8;9.9
15.2;64.8;31.6;5.3;8.0;18.7;5.7;2.3;4.1;8.8;9.9
15.2;64.9;31.6;5.3;8.0;18.7;5.7;2.3;4.1;8.8;9.9
15.2;65.0;31.6;5.3;8.0;18.7;5.7;2.3;4.1;8.8;9.9
15.2;65.0;31.7;5.3;8.1;18.7;5.7;2.4;4.1;8.8;10.0
15.2;65.1;31.7;5.3;8.1;18.7;5.7;2.4;4.1;8.8;10.0
15.2;65.2;31.7;5.3;8.1;18.8;5.7;2.4;4.1;8.9;10.0
15.2;65.2;31.7;5.3;8.1;18.8;5.7;2.4;4.1;8.9;10.0
15.2;65.2;31.7;5.3;8.1;18.8;5.7;2.4;4.1;8.9;10.0
15.2;65.1;31.7;5.3;8.1;18.8;5.7;2.4;4.1;8.9;10.0
15.2;65.1;31.7;5.3;8.1;18.7;5.7;2.4;4.1;8.8;10.0
15.2;64.9;31.6;5.3;8.0;18.7;5.7;2.3;4.1;8.8;9.9
15.1;64.8;31.5;5.3;8.0;18.6;5.7;2.3;4.1;8.8;9.9
15.1;64.7;31.5;5.3;8.0;18.6;5.7;2.3;4.1;8.8;9.9
15.1;64.6;31.5;5.3;8.0;18.6;5.7;2.3;4.1;8.8;9.9
15.1;64.6;31.5;5.3;8.0;18.6;5.7;2.3;4.1;8.8;9.9
15.1;64.7;31.5;5.3;8.0;18.6;5.7;2.3;4.1;8.8;9.9
15.1;64.7;31.5;5.3;8.0;18.6;5.7;2.3;4.1;8.8;9.9
15.1;64.8;31.6;5.3;8.0;18.7;5.7;2.3;4.1;8.8;9.9
15.1;64.8;31.6;5.3;8.0;18.7;5.7;2.3;4.1;8.8;9.9
15.1;64.8;31.5;5.3;8.0;18.7;5.7;2.3;4.1;8.8;9.9
15.1;64.7;31.5;5.3;8.0;18.6;5.7;2.3;4.1;8.8;9.9
15.1;64.6;31.4;5.3;8.0;18.6;5.7;2.3;4.1;8.8;9.9
15.0;64.3;31.3;5.2;8.0;18.5;5.7;2.3;4.1;8.7;9.9
15.0;64.1;31.2;5.2;7.9;18.5;5.6;2.3;4.1;8.7;9.8
14.9;63.9;31.1;5.2;7.9;18.4;5.6;2.3;4.1;8.7;9.8
14.9;63.7;31.0;5.2;7.9;18.4;5.6;2.3;4.0;8.7;9.8
14.8;63.6;31.0;5.2;7.9;18.3;5.6;2.3;4.0;8.6;9.7
14.8;63.5;30.9;5.2;7.9;18.3;5.6;2.3;4.0;8.6;9.7
14.8;63.4;30.8;5.2;7.8;18.3;5.6;2.3;4.0;8.6;9.7
14.8;63.3;30.8;5.2;7.8;18.2;5.6;2.3;4.0;8.6;9.7
14.8;63.3;30.8;5.2;7.8;18.2;5.6;2.3;4.0;8.6;9.7
14.7;63.2;30.8;5.2;7.8;18.2;5.6;2.3;4.0;8.6;9.7
14.7;63.2;30.7;5.1;7.8;18.2;5.6;2.3;4.0;8.6;9.7
14.7;63.2;30.7;5.1;7.8;18.2;5.6;2.3;4.0;8.6;9.7
14.7;63.2;30.7;5.1;7.8;18.2;5.6;2.3;4.0;8.6;9.7
14.7;63.1;30.7;5.1;7.8;18.2;5.6;2.3;4.0;8.6;9.7
14.7;63.1;30.7;5.1;7.8;18.2;5.6;2.3;4.0;8.6;9.7
14.7;63.0;30.6;5.1;7.8;18.1;5.5;2.3;4.0;8.6;9.7
14.6;62.8;30.6;5.1;7.8;18.1;5.5;2.3;4.0;8.5;9.6
14.6;62.6;30.5;5.1;7.7;18.0;5.5;2.3;4.0;8.5;9.6
14.5;62.3;30.3;5.1;7.7;18.0;5.5;2.3;4.0;8.5;9.6
14.5;62.1;30.2;5.1;7.7;17.9;5.5;2.2;3.9;8.4;9.5
14.4;61.8;30.1;5.0;7.6;17.8;5.4;2.2;3.9;8.4;9.5
14.4;61.6;30.0;5.0;7.6;17.8;5.4;2.2;3.9;8.4;9.5
14.3;61.5;29.9;5.0;7.6;17.7;5.4;2.2;3.9;8.4;9.4
14.3;61.4;29.9;5.0;7.6;17.7;5.4;2.2;3.9;8.3;9.4
14.3;61.3;29.8;5.0;7.6;17.6;5.4;2.2;3.9;8.3;9.4
14.3;61.2;29.8;5.0;7.6;17.6;5.4;2.2;3.9;8.3;9.4
14.2;61.1;29.7;5.0;7.6;17.6;5.4;2.2;3.9;8.3;9.4
14.2;61.0;29.7;5.0;7.5;17.6;5.4;2.2;3.9;8.3;9.4
14.2;60.9;29.6;5.0;7.5;17.5;5.4;2.2;3.9;8.3;9.3
14.2;60.8;29.6;5.0;7.5;17.5;5.4;2.2;3.9;8.3;9.3
14.1;60.7;29.5;4.9;7.5;17.5;5.3;2.2;3.8;8.2;9.3
14.1;60.5;29.5;4.9;7.5;17.4;5.3;2.2;3.8;8.2;9.3
14.1;60.4;29.4;4.9;7.5;17.4;5.3;2.2;3.8;8.2;9.3
14.0;60.3;29.3;4.9;7.4;17.4;5.3;2.2;3.8;8.2;9.3
14.0;60.2;29.3;4.9;7.4;17.3;5.3;2.2;3.8;8.2;9.2
14.0;60.1;29.3;4.9;7.4;17.3;5.3;2.2;3.8;8.2;9.2
14.0;60.0;29.2;4.9;7.4;17.3;5.3;2.2;3.8;8.2;9.2
14.0;59.9;29.2;4.9;7.4;17.3;5.3;2.2;3.8;8.2;9.2
13.9;59.9;29.1;4.9;7.4;17.2;5.3;2.2;3.8;8.1;9.2
13.9;59.8;29.1;4.9;7.4;17.2;5.3;2.2;3.8;8.1;9.2
13.9;59.8;29.1;4.9;7.4;17.2;5.3;2.2;3.8;8.1;9.2
13.9;59.7;29.1;4.9;7.4;17.2;5.3;2.2;3.8;8.1;9.2
13.9;59.6;29.0;4.9;7.4;17.2;5.3;2.2;3.8;8.1;9.2
13.9;59.6;29.0;4.9;7.4;17.2;5.3;2.2;3.8;8.1;9.2
13.9;59.6;29.0;4.9;7.4;17.2;5.3;2.2;3.8;8.1;9.1
13.9;59.6;29.0;4.9;7.4;17.2;5.3;2.2;3.8;8.1;9.1
13.9;59.6;29.0;4.9;7.4;17.2;5.3;2.2;3.8;8.1;9.2
13.9;59.6;29.0;4.9;7.4;17.2;5.3;2.2;3.8;8.1;9.2
13.9;59.7;29.1;4.9;7.4;17.2;5.3;2.2;3.8;8.1;9.2
13.9;59.8;29.1;4.9;7.4;17.2;5.3;2.2;3.8;8.1;9.2
13.9;59.9;29.1;4.9;7.4;17.2;5.3;2.2;3.8;8.1;9.2
14.0;60.0;29.2;4.9;7.4;17.3;5.3;2.2;3.8;8.2;9.2
14.0;60.1;29.3;4.9;7.4;17.3;5.3;2.2;3.8;8.2;9.2
14.0;60.3;29.3;4.9;7.4;17.4;5.3;2.2;3.8;8.2;9.3
14.1;60.5;29.4;4.9;7.5;17.4;5.3;2.2;3.8;8.2;9.3
14.1;60.7;29.5;4.9;7.5;17.5;5.3;2.2;3.8;8.3;9.3
14.2;60.9;29.6;5.0;7.5;17.5;5.4;2.2;3.9;8.3;9.3
14.2;61.0;29.7;5.0;7.5;17.6;5.4;2.2;3.9;8.3;9.4
14.2;61.2;29.8;5.0;7.6;17.6;5.4;2.2;3.9;8.3;9.4
14.3;61.4;29.9;5.0;7.6;17.7;5.4;2.2;3.9;8.4;9.4
14.3;61.6;30.0;5.0;7.6;17.7;5.4;2.2;3.9;8.4;9.5
14.4;61.8;30.1;5.0;7.6;17.8;5.4;2.2;3.9;8.4;9.5
14.4;62.0;30.2;5.0;7.6;17.9;5.5;2.2;3.9;8.4;9.5
14.5;62.2;30.3;5.1;7.7;17.9;5.5;2.3;3.9;8.5;9.6
14.5;62.5;30.4;5.1;7.7;18.0;5.5;2.3;4.0;8.5;9.6
14.6;62.8;30.6;5.1;7.8;18.1;5.5;2.3;4.0;8.5;9.7
14.7;63.2;30.8;5.1;7.8;18.2;5.6;2.3;4.0;8.6;9.7
14.8;63.5;30.9;5.2;7.8;18.3;5.6;2.3;4.0;8.6;9.8
14.8;63.8;31.1;5.2;7.9;18.4;5.6;2.3;4.0;8.7;9.8
14.9;64.0;31.2;5.2;7.9;18.4;5.6;2.3;4.1;8.7;9.8
14.9;64.1;31.2;5.2;7.9;18.5;5.7;2.3;4.1;8.7;9.9
14.9;64.2;31.2;5.2;7.9;18.5;5.7;2.3;4.1;8.7;9.9
14.9;64.2;31.2;5.2;7.9;18.5;5.7;2.3;4.1;8.7;9.9
14.9;64.1;31.2;5.2;7.9;18.5;5.7;2.3;4.1;8.7;9.9
14.9;64.1;31.2;5.2;7.9;18.5;5.6;2.3;4.1;8.7;9.8
14.9;64.0;31.1;5.2;7.9;18.4;5.6;2.3;4.1;8.7;9.8
14.8;63.9;31.1;5.2;7.9;18.4;5.6;2.3;4.0;8.7;9.8
14.8;63.7;31.0;5.2;7.9;18.4;5.6;2.3;4.0;8.7;9.8
14.8;63.6;30.9;5.2;7.8;18.3;5.6;2.3;4.0;8.6;9.8
14.7;63.4;30.8;5.2;7.8;18.3;5.6;2.3;4.0;8.6;9.7
14.7;63.2;30.7;5.1;7.8;18.2;5.6;2.3;4.0;8.6;9.7
14.6;62.9;30.6;5.1;7.8;18.1;5.6;2.3;4.0;8.6;9.7
14.6;62.7;30.5;5.1;7.7;18.1;5.5;2.3;4.0;8.5;9.6
14.5;62.4;30.4;5.1;7.7;18.0;5.5;2.3;4.0;8.5;9.6
14.4;62.1;30.2;5.1;7.7;17.9;5.5;2.3;3.9;8.5;9.6
14.4;61.8;30.1;5.0;7.6;17.8;5.5;2.2;3.9;8.4;9.5
14.3;61.5;29.9;5.0;7.6;17.7;5.4;2.2;3.9;8.4;9.5
14.2;61.2;29.8;5.0;7.5;17.6;5.4;2.2;3.9;8.3;9.4
14.2;61.0;29.7;5.0;7.5;17.6;5.4;2.2;3.9;8.3;9.4
14.1;60.7;29.5;4.9;7.5;17.5;5.4;2.2;3.8;8.3;9.3
14.0;60.4;29.4;4.9;7.4;17.4;5.3;2.2;3.8;8.2;9.3
14.0;60.2;29.3;4.9;7.4;17.3;5.3;2.2;3.8;8.2;9.3
13.9;59.9;29.2;4.9;7.4;17.3;5.3;2.2;3.8;8.2;9.2
13.9;59.7;29.1;4.9;7.4;17.2;5.3;2.2;3.8;8.1;9.2
13.8;59.5;29.0;4.8;7.3;17.1;5.2;2.2;3.8;8.1;9.2
13.8;59.3;28.9;4.8;7.3;17.1;5.2;2.1;3.8;8.1;9.1
13.7;59.1;28.8;4.8;7.3;17.0;5.2;2.1;3.7;8.0;9.1
13.7;58.9;28.7;4.8;7.3;17.0;5.2;2.1;3.7;8.0;9.1
13.6;58.8;28.6;4.8;7.2;16.9;5.2;2.1;3.7;8.0;9.0
13.6;58.6;28.5;4.8;7.2;16.9;5.2;2.1;3.7;8.0;9.0
13.6;58.4;28.4;4.7;7.2;16.8;5.2;2.1;3.7;7.9;9.0
13.5;58.2;28.3;4.7;7.2;16.8;5.1;2.1;3.7;7.9;9.0
13.5;58.0;28.3;4.7;7.2;16.7;5.1;2.1;3.7;7.9;8.9
13.4;57.9;28.2;4.7;7.1;16.7;5.1;2.1;3.7;7.9;8.9
13.4;57.7;28.1;4.7;7.1;16.6;5.1;2.1;3.7;7.9;8.9
13.4;57.6;28.0;4.7;7.1;16.6;5.1;2.1;3.6;7.8;8.9
13.4;57.5;28.0;4.7;7.1;16.6;5.1;2.1;3.6;7.8;8.9
13.3;57.5;28.0;4.7;7.1;16.6;5.1;2.1;3.6;7.8;8.8
13.3;57.5;28.0;4.7;7.1;16.6;5.1;2.1;3.6;7.8;8.8
13.3;57.5;28.0;4.7;7.1;16.6;5.1;2.1;3.6;7.8;8.9
13.4;57.7;28.1;4.7;7.1;16.6;5.1;2.1;3.6;7.8;8.9
13.4;57.9;28.2;4.7;7.1;16.7;5.1;2.1;3.7;7.9;8.9
13.5;58.3;28.4;4.7;7.2;16.8;5.1;2.1;3.7;7.9;9.0
13.6;58.8;28.6;4.8;7.2;16.9;5.2;2.1;3.7;8.0;9.1
13.8;59.4;28.9;4.8;7.3;17.1;5.2;2.2;3.8;8.1;9.1
13.9;60.0;29.2;4.9;7.4;17.3;5.3;2.2;3.8;8.2;9.2
14.0;60.4;29.4;4.9;7.4;17.4;5.3;2.2;3.8;8.2;9.3
14.1;60.6;29.5;4.9;7.5;17.5;5.4;2.2;3.8;8.3;9.3
14.1;60.7;29.6;4.9;7.5;17.5;5.4;2.2;3.8;8.3;9.4
14.1;60.7;29.5;4.9;7.5;17.5;5.4;2.2;3.8;8.3;9.3
14.0;60.4;29.4;4.9;7.4;17.4;5.3;2.2;3.8;8.2;9.3
13.9;60.1;29.3;4.9;7.4;17.3;5.3;2.2;3.8;8.2;9.3
13.9;59.9;29.2;4.9;7.4;17.3;5.3;2.2;3.8;8.2;9.2
13.9;59.7;29.1;4.9;7.4;17.2;5.3;2.2;3.8;8.1;9.2
13.8;59.6;29.0;4.8;7.3;17.2;5.3;2.2;3.8;8.1;9.2
13.8;59.6;29.0;4.8;7.3;17.2;5.3;2.2;3.8;8.1;9.2
13.8;59.6;29.0;4.8;7.3;17.2;5.3;2.2;3.8;8.1;9.2
13.8;59.5;29.0;4.8;7.3;17.2;5.3;2.2;3.8;8.1;9.2
13.8;59.5;28.9;4.8;7.3;17.1;5.2;2.2;3.8;8.1;9.2
13.8;59.3;28.9;4.8;7.3;17.1;5.2;2.2;3.8;8.1;9.1
13.7;59.1;28.8;4.8;7.3;17.0;5.2;2.1;3.7;8.0;9.1
13.6;58.8;28.6;4.8;7.2;16.9;5.2;2.1;3.7;8.0;9.1
13.5;58.4;28.4;4.7;7.2;16.8;5.2;2.1;3.7;8.0;9.0
13.4;58.0;28.2;4.7;7.1;16.7;5.1;2.1;3.7;7.9;8.9
13.3;57.6;28.0;4.7;7.1;16.6;5.1;2.1;3.6;7.8;8.9
13.2;57.1;27.8;4.6;7.0;16.5;5.0;2.1;3.6;7.8;8.8
13.1;56.6;27.5;4.6;7.0;16.3;5.0;2.1;3.6;7.7;8.7
13.0;56.0;27.3;4.5;6.9;16.1;4.9;2.0;3.5;7.6;8.6
12.8;55.4;27.0;4.5;6.8;16.0;4.9;2.0;3.5;7.5;8.5
12.7;54.9;26.7;4.5;6.8;15.8;4.8;2.0;3.5;7.5;8.5
12.6;54.4;26.5;4.4;6.7;15.7;4.8;2.0;3.4;7.4;8.4
12.5;54.1;26.3;4.4;6.7;15.6;4.8;2.0;3.4;7.4;8.3
12.5;53.9;26.2;4.4;6.6;15.5;4.8;2.0;3.4;7.3;8.3
12.4;53.7;26.2;4.4;6.6;15.5;4.7;1.9;3.4;7.3;8.3
12.4;53.7;26.1;4.4;6.6;15.5;4.7;1.9;3.4;7.3;8.3
12.4;53.7;26.1;4.4;6.6;15.5;4.7;1.9;3.4;7.3;8.3
12.4;53.7;26.1;4.4;6.6;15.5;4.7;1.9;3.4;7.3;8.3
12.4;53.6;26.1;4.3;6.6;15.5;4.7;1.9;3.4;7.3;8.3
12.4;53.5;26.1;4.3;6.6;15.4;4.7;1.9;3.4;7.3;8.3
12.4;53.4;26.0;4.3;6.6;15.4;4.7;1.9;3.4;7.3;8.2
12.3;53.3;25.9;4.3;6.6;15.4;4.7;1.9;3.4;7.3;8.2
12.3;53.2;25.9;4.3;6.5;15.3;4.7;1.9;3.4;7.2;8.2
12.3;53.0;25.8;4.3;6.5;15.3;4.7;1.9;3.4;7.2;8.2
12.3;52.9;25.8;4.3;6.5;15.3;4.7;1.9;3.3;7.2;8.2
12.2;52.9;25.7;4.3;6.5;15.2;4.7;1.9;3.3;7.2;8.2
12.2;52.8;25.7;4.3;6.5;15.2;4.7;1.9;3.3;7.2;8.1
