2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
20.2;88.5;45.9;6.7;10.0;26.9;8.6;3.2;5.8;12.6;13.9
20.2;89.2;46.1;6.8;10.1;26.6;8.8;3.2;5.8;12.9;13.8
21.1;89.8;45.2;6.6;10.1;26.9;8.7;3.2;5.8;12.6;14.1
20.0;89.4;45.6;6.7;10.1;27.1;8.7;3.2;5.9;12.8;14.0
20.8;88.4;45.8;6.8;10.2;27.1;8.8;3.2;5.9;12.9;14.1
20.4;89.2;45.7;6.8;10.2;27.0;8.9;3.2;5.9;12.7;13.8
20.7;87.9;45.3;6.9;10.1;26.8;8.7;3.2;5.9;12.8;13.8
20.7;88.8;46.6;6.9;10.2;27.4;8.9;3.2;6.0;12.9;14.2
20.6;88.2;44.8;6.8;10.4;26.6;8.8;3.2;5.9;12.9;14.1
20.4;89.3;46.1;6.9;10.2;27.2;9.1;3.2;5.8;12.9;13.9
20.3;88.7;45.9;6.8;10.1;27.6;8.8;3.2;5.9;12.8;14.3
20.2;90.8;45.6;7.0;10.0;27.1;8.8;3.2;6.0;12.9;14.5
20.3;88.6;46.7;6.8;10.1;26.8;8.9;3.2;6.0;12.8;14.1
20.6;89.5;45.7;6.9;10.1;27.2;8.8;3.3;5.9;12.9;14.3
20.5;90.6;46.3;6.8;10.2;27.0;8.8;3.2;5.9;12.8;14.3
20.4;91.4;46.6;7.0;10.1;27.3;9.0;3.2;5.8;12.7;14.1
20.4;89.9;46.0;6.9;10.3;27.0;9.1;3.2;5.9;12.9;14.1
21.0;91.1;46.3;7.0;10.3;27.1;8.8;3.2;6.0;13.0;14.1
20.8;89.6;45.6;7.0;10.3;27.2;8.9;3.2;6.0;12.9;14.1
20.8;90.6;46.6;6.8;10.2;26.6;9.0;3.3;5.9;12.6;14.0
20.6;89.8;46.2;6.9;10.3;27.0;8.8;3.3;5.9;13.1;14.3
20.4;91.4;45.6;6.9;10.3;27.5;8.8;3.2;6.0;13.1;13.9
20.8;92.4;46.0;6.9;10.3;27.6;9.0;3.3;5.8;12.9;13.9
20.6;91.1;46.5;7.0;10.4;27.1;8.9;3.3;6.0;13.1;14.0
20.6;89.8;46.5;6.9;10.3;26.9;9.0;3.2;6.0;12.9;14.3
21.1;90.1;45.7;7.1;10.4;27.2;8.9;3.2;5.9;12.9;14.4
20.9;91.3;46.7;6.9;10.2;27.4;8.9;3.3;5.9;13.1;14.3
20.7;90.9;46.4;6.9;10.4;27.2;9.1;3.2;6.1;12.8;14.3
20.7;90.2;46.4;7.0;10.2;27.5;9.0;3.3;6.0;13.1;14.2
20.5;90.6;46.2;7.0;10.3;27.2;8.9;3.3;6.0;13.2;14.4
20.6;92.0;47.6;7.0;10.5;27.2;8.9;3.3;6.0;13.1;14.3
21.5;91.3;46.9;7.0;10.3;27.4;9.0;3.3;6.0;13.1;14.4
21.0;91.6;45.9;6.9;10.5;27.6;9.1;3.3;6.0;12.9;14.2
21.0;92.0;45.9;7.0;10.4;27.4;9.1;3.3;6.1;13.1;14.3
20.7;90.1;46.4;7.0;10.6;27.9;8.9;3.3;5.9;12.9;14.3
21.3;91.3;47.2;6.9;10.3;27.7;9.1;3.3;6.0;13.0;14.3
21.0;90.4;46.9;7.0;10.3;27.5;8.8;3.3;5.9;12.9;14.6
20.6;91.7;45.8;6.8;10.3;27.8;9.0;3.3;6.0;13.1;14.3
20.9;90.8;46.3;7.0;10.5;28.2;8.9;3.3;5.9;13.0;14.2
21.0;91.1;45.3;7.0;10.4;27.1;8.8;3.3;6.0;12.9;14.5
20.5;92.1;46.1;6.9;10.3;28.3;8.8;3.3;6.1;12.8;14.5
20.7;91.6;46.6;7.0;10.3;27.2;9.0;3.3;6.0;12.9;14.4
20.7;92.1;46.2;7.0;10.5;27.8;9.0;3.3;6.0;13.1;14.3
21.1;92.4;46.9;6.9;10.4;27.0;8.9;3.3;6.0;13.0;14.5
21.1;91.2;46.6;6.9;10.3;27.1;9.1;3.2;6.0;13.0;14.4
20.7;92.8;46.6;7.0;10.5;27.8;9.2;3.2;6.1;13.2;14.4
21.4;90.5;47.2;7.0;10.2;27.1;9.0;3.3;6.0;13.2;14.5
20.6;88.5;46.4;6.9;10.3;27.2;8.8;3.3;6.0;13.0;14.5
20.7;90.0;47.2;6.9;10.5;27.6;8.8;3.2;6.0;13.1;14.2
20.8;87.5;46.2;7.0;10.2;27.3;8.8;3.3;5.9;13.0;14.4
20.7;89.6;45.7;6.8;10.4;27.0;8.9;3.2;6.0;13.0;14.2
20.6;90.9;45.6;6.9;10.2;27.0;8.9;3.2;5.9;12.7;13.9
20.6;89.5;45.9;6.7;10.1;27.1;8.8;3.2;5.9;12.7;14.1
20.2;89.3;45.2;6.9;10.1;27.4;8.8;3.2;5.8;13.0;13.9
20.3;88.8;45.9;6.8;10.1;26.9;8.7;3.3;5.9;13.0;14.0
20.1;89.2;45.7;6.9;10.0;27.0;8.8;3.2;6.0;13.0;14.1
20.4;90.6;45.7;6.7;10.2;27.3;8.7;3.2;5.9;12.5;14.1
20.7;89.0;45.5;6.8;10.0;27.2;8.7;3.2;5.9;12.6;13.9
20.1;88.5;44.9;6.9;10.0;27.0;8.6;3.2;5.8;12.7;13.7
19.9;89.9;45.0;6.8;10.0;27.3;8.7;3.2;5.8;12.7;13.9
20.3;89.1;45.2;6.7;10.2;27.4;8.7;3.2;5.9;12.9;14.1
20.4;88.0;45.9;6.7;10.1;26.7;8.8;3.2;5.8;12.5;14.3
19.6;88.8;45.6;6.9;10.0;27.3;8.7;3.2;6.0;12.8;14.1
20.3;88.3;45.5;6.7;10.0;26.6;8.7;3.2;5.9;12.7;13.9
20.1;88.6;45.6;6.7;10.0;26.5;8.8;3.1;5.8;12.6;14.0
20.1;89.4;45.4;6.7;10.0;26.7;8.6;3.2;5.8;12.7;14.2
19.9;87.7;43.9;6.6;10.0;26.4;8.8;3.1;5.7;12.5;14.0
20.1;87.7;44.1;6.6;9.9;26.3;8.6;3.2;5.7;12.6;13.6
19.4;86.9;43.9;6.7;9.7;26.1;8.6;3.1;5.7;12.4;13.5
20.0;87.1;44.3;6.6;9.8;26.2;8.5;3.1;5.7;12.4;13.6
19.8;86.8;44.3;6.7;9.7;25.9;8.6;3.1;5.6;12.2;13.6
19.7;87.2;43.5;6.6;9.7;26.1;8.5;3.1;5.8;12.5;13.5
19.6;85.8;44.5;6.6;9.7;26.0;8.5;3.1;5.8;12.4;13.4
19.7;85.2;44.6;6.5;9.9;25.9;8.4;3.1;5.7;12.3;13.6
19.7;85.9;43.2;6.6;9.9;25.7;8.4;3.1;5.7;12.2;13.5
19.6;84.8;44.4;6.7;9.8;25.3;8.4;3.0;5.7;12.5;13.5
19.8;85.1;43.5;6.5;9.8;25.9;8.4;3.1;5.6;12.1;13.4
19.5;86.2;44.4;6.7;9.7;25.7;8.4;3.1;5.6;12.4;13.4
19.6;85.8;44.2;6.6;9.7;26.0;8.4;3.0;5.6;12.3;13.4
19.4;85.2;43.2;6.5;9.7;25.5;8.3;3.0;5.6;12.3;13.4
19.5;85.3;43.1;6.4;9.8;25.8;8.3;3.1;5.5;12.2;13.1
19.1;86.4;43.7;6.5;9.7;25.4;8.3;3.1;5.7;12.1;13.3
18.9;83.6;43.5;6.4;9.6;25.8;8.3;3.0;5.6;12.1;13.1
19.7;83.7;42.7;6.4;9.5;25.1;8.2;3.1;5.7;12.0;13.1
19.6;85.2;42.7;6.5;9.6;25.5;8.2;3.0;5.6;12.1;13.2
19.5;85.1;43.3;6.5;9.6;25.3;8.3;3.0;5.5;12.0;13.3
19.0;84.6;43.8;6.5;9.6;25.6;8.3;3.0;5.6;11.9;13.2
19.2;84.1;42.8;6.5;9.7;25.2;8.3;3.1;5.5;12.0;12.9
19.0;83.9;43.3;6.5;9.6;24.9;8.2;3.0;5.6;12.0;13.4
19.3;85.1;43.0;6.5;9.6;25.2;8.2;3.0;5.5;12.0;13.1
19.0;83.8;42.6;6.6;9.6;25.0;8.3;3.0;5.4;12.1;13.2
19.4;82.3;42.9;6.5;9.5;25.4;8.2;3.0;5.5;11.8;13.1
19.0;84.8;43.1;6.5;9.5;25.5;8.2;3.0;5.6;12.1;13.1
19.0;83.8;42.2;6.4;9.6;25.2;8.2;3.0;5.5;11.9;13.0
18.7;83.7;42.6;6.3;9.6;25.0;8.2;3.0;5.5;12.0;13.1
18.8;85.3;42.6;6.4;9.5;25.2;8.2;3.0;5.5;12.1;13.0
19.3;83.8;43.0;6.3;9.7;25.8;8.2;3.0;5.6;11.7;13.0
19.1;84.7;43.1;6.4;9.4;25.4;8.3;3.1;5.5;12.1;13.2
19.4;83.6;43.3;6.6;9.5;25.5;8.3;3.0;5.5;11.7;13.3
19.1;85.5;43.3;6.5;9.5;25.4;8.3;3.1;5.6;12.3;13.1
19.2;84.6;43.7;6.5;9.7;25.5;8.3;3.0;5.6;12.0;13.1
19.0;85.0;44.1;6.5;9.7;25.7;8.4;3.1;5.6;12.0;13.4
19.4;86.2;42.8;6.5;9.7;25.7;8.3;3.1;5.6;12.2;13.5
19.1;86.1;43.2;6.6;9.6;25.7;8.4;3.1;5.7;12.2;13.2
19.4;85.8;43.4;6.5;9.9;26.0;8.4;3.0;5.6;12.4;13.4
19.6;86.3;43.5;6.5;9.8;26.0;8.4;3.1;5.6;12.2;13.6
19.7;87.2;43.8;6.5;9.8;26.0;8.4;3.1;5.6;12.2;13.7
19.6;87.8;43.9;6.6;9.9;26.4;8.4;3.1;5.7;12.5;13.2
19.9;87.5;44.5;6.7;9.8;26.2;8.5;3.1;5.7;12.5;13.5
19.8;88.3;44.7;6.7;9.8;26.0;8.4;3.1;5.7;12.4;13.7
19.7;88.9;44.9;6.6;10.0;26.2;8.5;3.1;5.7;12.5;13.5
19.4;87.6;45.0;6.6;9.8;26.6;8.6;3.1;5.7;12.6;13.7
19.9;88.3;45.5;6.7;10.0;26.3;8.7;3.1;5.9;12.6;13.8
20.4;90.0;44.8;6.8;10.1;26.3;8.6;3.2;5.8;12.7;14.1
20.0;89.9;45.4;6.8;10.1;27.1;8.8;3.2;5.9;12.6;13.8
20.2;89.6;45.2;6.9;10.2;27.3;8.9;3.3;5.8;12.8;13.7
20.6;90.5;45.0;7.0;10.2;27.7;8.8;3.2;5.9;12.9;14.1
20.4;91.0;45.6;6.9;10.2;27.2;8.9;3.2;6.0;12.8;14.2
20.3;91.1;46.5;6.9;10.2;27.1;9.1;3.2;6.0;12.9;14.2
20.4;89.4;45.6;6.8;10.5;27.4;8.9;3.2;6.0;13.0;14.2
20.6;90.5;46.3;6.9;10.4;27.8;8.9;3.3;6.0;13.2;14.0
21.0;88.4;45.6;6.9;10.3;27.4;8.9;3.2;6.0;12.7;14.1
20.7;89.8;45.6;7.0;10.3;27.0;8.7;3.2;5.8;12.9;14.1
20.5;91.3;46.2;7.0;10.4;27.4;8.9;3.2;5.9;12.9;14.1
20.4;91.1;45.9;6.9;10.4;27.2;8.8;3.2;6.0;13.0;14.2
20.4;91.0;45.6;6.9;10.3;27.5;9.0;3.3;6.0;13.0;14.1
20.8;89.4;45.9;6.8;10.2;27.0;8.9;3.2;5.9;12.8;13.7
20.4;90.2;45.1;6.8;10.0;26.9;8.8;3.2;6.0;12.9;14.0
20.3;89.3;45.4;7.0;10.3;26.7;8.6;3.2;5.9;12.8;14.0
20.3;88.4;46.0;6.9;10.2;27.4;8.8;3.2;5.7;12.7;13.7
20.0;90.1;46.2;6.9;10.1;27.2;8.8;3.2;5.8;12.8;14.0
20.3;88.3;45.0;6.7;9.8;26.9;8.6;3.2;5.8;12.6;13.6
20.2;89.4;45.5;6.7;9.9;26.5;8.6;3.2;5.9;12.7;13.8
20.1;88.0;44.6;6.7;9.9;26.3;8.4;3.1;5.7;12.5;13.6
19.8;86.6;44.6;6.6;9.8;26.4;8.6;3.1;5.6;12.6;13.5
19.6;86.8;43.9;6.5;9.7;26.0;8.6;3.1;5.7;12.3;13.7
19.5;86.7;44.1;6.6;9.8;26.3;8.4;3.1;5.8;12.4;13.3
19.9;86.4;43.4;6.6;9.8;25.8;8.4;3.1;5.6;12.3;13.5
19.4;86.7;43.7;6.4;9.7;25.9;8.5;3.1;5.6;12.4;13.3
19.2;84.5;43.8;6.5;9.6;26.2;8.1;3.1;5.5;12.2;13.3
19.1;84.7;43.4;6.5;9.7;25.5;8.3;3.1;5.5;12.2;13.3
19.0;84.9;43.7;6.5;9.6;25.2;8.3;3.0;5.5;12.2;13.2
19.2;84.4;43.3;6.6;9.4;25.4;8.4;3.0;5.6;11.9;13.0
18.8;84.9;42.0;6.3;9.5;25.2;8.3;3.0;5.5;12.3;13.0
18.9;85.0;42.5;6.3;9.4;25.2;8.2;3.0;5.5;11.9;13.0
19.0;83.8;42.9;6.4;9.5;25.4;8.2;3.0;5.5;12.0;13.1
18.9;83.8;42.5;6.5;9.4;24.9;8.0;2.9;5.5;11.8;13.0
18.6;82.3;42.8;6.3;9.3;24.4;8.1;3.0;5.4;11.7;12.8
19.0;82.0;42.5;6.4;9.4;25.1;8.0;3.0;5.4;11.8;12.8
18.4;82.4;41.8;6.3;9.3;24.6;8.0;3.0;5.4;11.7;12.9
18.4;81.1;42.2;6.3;9.1;24.7;8.0;3.0;5.4;11.7;12.9
18.9;80.0;41.3;6.3;9.2;24.3;8.0;2.9;5.3;11.6;12.5
18.6;81.9;41.7;6.3;9.2;24.5;8.0;2.9;5.4;11.6;12.7
18.7;81.2;41.6;6.2;9.2;24.7;7.9;2.9;5.4;11.6;12.4
18.4;81.8;41.3;6.2;9.1;24.6;7.8;2.9;5.4;11.6;12.9
18.4;81.8;40.7;6.2;9.2;24.1;7.9;2.9;5.4;11.7;12.8
18.5;81.9;41.6;6.2;9.3;24.1;7.9;3.0;5.4;11.7;12.8
18.3;83.6;41.7;6.1;9.2;24.5;8.0;2.9;5.3;11.5;12.5
18.4;81.2;42.0;6.1;9.2;24.7;8.1;2.9;5.4;11.7;12.7
18.8;81.2;42.4;6.3;9.2;25.1;7.9;3.0;5.4;11.5;12.6
19.0;83.0;41.8;6.2;9.4;24.7;8.1;3.0;5.4;11.8;13.0
18.7;84.5;42.3;6.4;9.5;25.2;8.2;3.0;5.5;11.6;13.0
18.9;84.3;42.9;6.5;9.5;25.1;8.3;3.0;5.6;12.0;13.1
19.2;85.8;43.5;6.5;9.6;25.2;8.3;3.1;5.6;12.2;13.1
19.7;85.6;43.4;6.5;9.6;26.3;8.3;3.0;5.6;12.4;13.4
19.4;86.8;43.5;6.6;9.8;25.5;8.5;3.1;5.6;12.2;13.3
19.5;86.4;44.1;6.6;9.8;25.7;8.4;3.1;5.7;12.5;13.6
19.8;86.5;43.7;6.5;9.6;25.8;8.5;3.1;5.7;12.4;13.3
19.1;85.1;44.0;6.5;9.5;25.6;8.4;3.1;5.6;12.3;13.4
19.2;84.8;43.7;6.5;9.7;25.6;8.5;3.0;5.6;12.0;13.3
19.2;84.6;43.3;6.5;9.8;25.3;8.4;3.0;5.6;12.2;13.3
19.1;85.8;43.1;6.5;9.6;25.5;8.2;3.0;5.6;12.2;13.3
19.4;84.5;43.8;6.4;9.6;25.8;8.3;3.1;5.6;11.8;13.3
19.1;84.7;42.8;6.5;9.5;25.5;8.2;3.0;5.5;12.2;13.3
19.3;85.0;43.1;6.3;9.5;25.0;8.1;3.0;5.6;11.9;13.1
19.3;84.2;43.4;6.4;9.5;25.9;8.5;3.0;5.6;11.9;13.1
19.1;85.3;43.4;6.4;9.6;25.8;8.2;3.0;5.6;12.2;13.3
19.1;82.5;42.7;6.5;9.5;25.0;8.0;3.0;5.6;12.1;13.2
18.8;83.4;42.4;6.4;9.6;25.6;8.2;3.0;5.5;11.9;12.9
18.8;82.2;43.2;6.3;9.5;25.2;8.2;3.0;5.4;12.1;13.0
18.6;83.4;42.3;6.3;9.5;24.8;8.2;3.0;5.3;11.8;12.9
18.4;81.9;42.4;6.2;9.4;24.7;7.9;3.0;5.4;11.6;12.9
18.6;82.8;41.7;6.2;9.1;24.5;8.0;2.9;5.4;11.7;12.6
18.2;80.7;41.3;6.3;9.4;24.7;7.9;2.9;5.3;11.3;12.7
18.1;80.8;41.1;6.2;9.1;24.1;7.8;2.9;5.3;11.4;12.4
18.3;79.0;41.6;6.0;9.0;24.4;7.8;2.9;5.2;11.2;12.5
17.9;78.3;40.0;6.0;8.9;23.6;7.6;2.8;5.2;11.1;12.2
17.7;77.8;40.1;5.9;8.8;23.5;7.6;2.8;5.1;10.9;12.2
17.5;77.6;39.8;6.0;8.8;23.4;7.6;2.8;5.1;11.1;12.1
17.1;79.2;39.3;6.0;8.7;23.3;7.6;2.7;4.9;10.9;12.0
17.4;75.2;38.7;5.8;8.6;22.7;7.5;2.8;5.1;10.9;11.7
17.5;76.3;38.5;5.7;8.6;22.9;7.4;2.8;5.0;10.8;11.8
17.1;77.2;38.6;5.7;8.5;23.3;7.5;2.7;5.0;11.0;11.8
17.3;76.2;38.9;5.7;8.8;22.8;7.4;2.7;5.0;10.7;12.0
17.2;77.4;39.2;5.8;8.6;23.0;7.4;2.8;5.0;10.6;11.7
17.1;75.7;38.8;5.9;8.5;23.1;7.4;2.7;4.9;10.7;11.9
17.1;76.8;38.6;5.7;8.7;22.9;7.5;2.7;5.0;10.9;11.6
17.4;76.0;38.1;5.8;8.5;22.7;7.3;2.7;5.0;10.7;11.8
16.9;75.6;38.7;5.8;8.6;22.7;7.3;2.7;5.0;10.7;11.8
17.0;76.5;39.1;5.8;8.5;22.8;7.3;2.8;4.9;10.8;11.5
17.0;75.3;38.8;5.8;8.5;22.6;7.4;2.7;5.1;11.0;11.8
17.0;75.7;37.8;5.7;8.5;22.8;7.4;2.7;4.9;10.7;11.7
17.2;75.0;38.2;5.7;8.5;22.7;7.4;2.7;5.0;10.8;11.5
