2_C-10.61;3_C151.15;4_C-9.47;5_C201.84;6_C-6.27;9_C130.49;10_C228.66;11_C-138.89;12_C-27.88;13_C-13.33;14_C63.6
16.6;74.1;35.8;6.3;8.9;21.7;7.0;2.7;4.9;10.8;12.3
16.7;74.2;35.9;6.3;8.9;21.7;7.1;2.8;4.9;10.8;12.3
16.7;74.4;36.0;6.3;9.0;21.8;7.1;2.8;4.9;10.8;12.3
16.7;74.5;36.1;6.3;9.0;21.8;7.1;2.8;4.9;10.9;12.4
16.8;74.7;36.1;6.3;9.0;21.9;7.1;2.8;4.9;10.9;12.4
16.8;74.9;36.2;6.3;9.0;21.9;7.1;2.8;4.9;10.9;12.4
16.8;75.0;36.3;6.3;9.0;21.9;7.1;2.8;4.9;10.9;12.4
16.9;75.2;36.4;6.3;9.1;22.0;7.1;2.8;5.0;11.0;12.5
16.9;75.4;36.5;6.4;9.1;22.0;7.2;2.8;5.0;11.0;12.5
17.0;75.5;36.5;6.4;9.1;22.1;7.2;2.8;5.0;11.0;12.5
17.0;75.7;36.6;6.4;9.1;22.2;7.2;2.8;5.0;11.0;12.6
17.1;75.9;36.7;6.4;9.1;22.2;7.2;2.8;5.0;11.1;12.6
17.1;76.1;36.8;6.4;9.2;22.3;7.2;2.8;5.0;11.1;12.6
17.2;76.4;36.9;6.4;9.2;22.3;7.3;2.8;5.0;11.1;12.7
17.2;76.6;37.0;6.5;9.2;22.4;7.3;2.8;5.1;11.2;12.7
17.3;76.8;37.2;6.5;9.3;22.5;7.3;2.8;5.1;11.2;12.7
17.3;77.0;37.3;6.5;9.3;22.5;7.3;2.9;5.1;11.2;12.8
17.3;77.1;37.3;6.5;9.3;22.5;7.3;2.9;5.1;11.2;12.8
17.3;77.0;37.2;6.5;9.3;22.5;7.3;2.9;5.1;11.2;12.8
17.2;76.7;37.1;6.5;9.2;22.4;7.3;2.8;5.1;11.2;12.7
17.1;76.3;36.9;6.4;9.2;22.3;7.2;2.8;5.0;11.1;12.7
17.0;75.8;36.7;6.4;9.1;22.2;7.2;2.8;5.0;11.0;12.6
16.9;75.2;36.4;6.4;9.1;22.0;7.1;2.8;5.0;11.0;12.5
16.8;74.7;36.1;6.3;9.0;21.9;7.1;2.8;4.9;10.9;12.4
16.7;74.2;35.9;6.3;8.9;21.7;7.0;2.7;4.9;10.8;12.3
16.6;73.7;35.6;6.2;8.9;21.6;7.0;2.7;4.9;10.7;12.2
16.5;73.3;35.4;6.2;8.8;21.4;7.0;2.7;4.8;10.7;12.1
16.4;72.9;35.2;6.1;8.8;21.3;6.9;2.7;4.8;10.6;12.1
16.3;72.5;35.0;6.1;8.7;21.2;6.9;2.7;4.8;10.6;12.0
16.2;72.2;34.9;6.1;8.7;21.1;6.9;2.7;4.8;10.5;12.0
16.1;71.9;34.8;6.1;8.7;21.0;6.8;2.7;4.7;10.5;11.9
16.1;71.7;34.6;6.0;8.6;21.0;6.8;2.7;4.7;10.4;11.9
16.1;71.5;34.6;6.0;8.6;20.9;6.8;2.6;4.7;10.4;11.8
16.0;71.3;34.5;6.0;8.6;20.9;6.8;2.6;4.7;10.4;11.8
16.0;71.2;34.4;6.0;8.6;20.8;6.8;2.6;4.7;10.4;11.8
16.0;71.0;34.3;6.0;8.6;20.8;6.7;2.6;4.7;10.4;11.8
15.9;70.8;34.2;6.0;8.5;20.7;6.7;2.6;4.7;10.3;11.7
15.8;70.5;34.1;6.0;8.5;20.6;6.7;2.6;4.7;10.3;11.7
15.8;70.2;33.9;5.9;8.5;20.5;6.7;2.6;4.6;10.2;11.6
15.7;69.8;33.7;5.9;8.4;20.4;6.6;2.6;4.6;10.2;11.6
15.6;69.4;33.6;5.9;8.4;20.3;6.6;2.6;4.6;10.1;11.5
15.5;69.1;33.4;5.8;8.3;20.2;6.6;2.6;4.6;10.1;11.5
15.5;68.8;33.3;5.8;8.3;20.1;6.5;2.6;4.5;10.0;11.4
15.4;68.6;33.2;5.8;8.3;20.1;6.5;2.5;4.5;10.0;11.4
15.4;68.4;33.1;5.8;8.3;20.0;6.5;2.5;4.5;10.0;11.3
15.3;68.3;33.0;5.8;8.2;20.0;6.5;2.5;4.5;10.0;11.3
15.3;68.2;33.0;5.8;8.2;20.0;6.5;2.5;4.5;9.9;11.3
15.3;68.1;32.9;5.7;8.2;19.9;6.5;2.5;4.5;9.9;11.3
15.3;68.0;32.8;5.7;8.2;19.9;6.4;2.5;4.5;9.9;11.3
15.2;67.8;32.8;5.7;8.2;19.8;6.4;2.5;4.5;9.9;11.2
15.2;67.6;32.7;5.7;8.2;19.8;6.4;2.5;4.5;9.9;11.2
15.1;67.4;32.6;5.7;8.1;19.7;6.4;2.5;4.4;9.8;11.2
15.1;67.2;32.5;5.7;8.1;19.7;6.4;2.5;4.4;9.8;11.1
15.1;67.0;32.4;5.7;8.1;19.6;6.4;2.5;4.4;9.8;11.1
15.0;66.9;32.3;5.6;8.1;19.6;6.3;2.5;4.4;9.7;11.1
15.0;66.8;32.3;5.6;8.0;19.5;6.3;2.5;4.4;9.7;11.1
15.0;66.7;32.2;5.6;8.0;19.5;6.3;2.5;4.4;9.7;11.0
15.0;66.6;32.2;5.6;8.0;19.5;6.3;2.5;4.4;9.7;11.0
14.9;66.5;32.1;5.6;8.0;19.4;6.3;2.5;4.4;9.7;11.0
14.9;66.5;32.1;5.6;8.0;19.4;6.3;2.5;4.4;9.7;11.0
14.9;66.4;32.1;5.6;8.0;19.4;6.3;2.5;4.4;9.7;11.0
14.9;66.4;32.1;5.6;8.0;19.4;6.3;2.5;4.4;9.7;11.0
14.9;66.3;32.0;5.6;8.0;19.4;6.3;2.5;4.4;9.7;11.0
14.9;66.3;32.0;5.6;8.0;19.4;6.3;2.5;4.4;9.7;11.0
14.9;66.3;32.0;5.6;8.0;19.4;6.3;2.5;4.4;9.7;11.0
14.9;66.3;32.0;5.6;8.0;19.4;6.3;2.5;4.4;9.7;11.0
14.9;66.4;32.1;5.6;8.0;19.4;6.3;2.5;4.4;9.7;11.0
14.9;66.5;32.1;5.6;8.0;19.4;6.3;2.5;4.4;9.7;11.0
15.0;66.7;32.2;5.6;8.0;19.5;6.3;2.5;4.4;9.7;11.0
15.0;66.9;32.3;5.6;8.1;19.5;6.3;2.5;4.4;9.7;11.1
15.1;67.1;32.4;5.7;8.1;19.6;6.4;2.5;4.4;9.8;11.1
15.1;67.3;32.5;5.7;8.1;19.7;6.4;2.5;4.4;9.8;11.2
15.2;67.6;32.7;5.7;8.2;19.8;6.4;2.5;4.5;9.9;11.2
15.3;67.9;32.8;5.7;8.2;19.8;6.4;2.5;4.5;9.9;11.3
15.3;68.2;33.0;5.8;8.2;19.9;6.5;2.5;4.5;9.9;11.3
15.4;68.6;33.1;5.8;8.3;20.0;6.5;2.5;4.5;10.0;11.4
15.5;68.9;33.3;5.8;8.3;20.1;6.5;2.6;4.5;10.0;11.4
15.6;69.3;33.5;5.8;8.4;20.2;6.6;2.6;4.6;10.1;11.5
15.6;69.6;33.6;5.9;8.4;20.4;6.6;2.6;4.6;10.1;11.5
15.7;70.0;33.8;5.9;8.4;20.5;6.6;2.6;4.6;10.2;11.6
15.8;70.4;34.0;5.9;8.5;20.6;6.7;2.6;4.6;10.3;11.7
15.9;70.7;34.2;6.0;8.5;20.7;6.7;2.6;4.7;10.3;11.7
16.0;71.1;34.3;6.0;8.6;20.8;6.7;2.6;4.7;10.4;11.8
16.1;71.5;34.5;6.0;8.6;20.9;6.8;2.7;4.7;10.4;11.9
16.2;72.0;34.8;6.1;8.7;21.0;6.8;2.7;4.7;10.5;11.9
16.3;72.4;35.0;6.1;8.7;21.2;6.9;2.7;4.8;10.6;12.0
16.4;72.9;35.2;6.2;8.8;21.3;6.9;2.7;4.8;10.6;12.1
16.5;73.4;35.4;6.2;8.9;21.5;7.0;2.7;4.8;10.7;12.2
16.6;73.9;35.7;6.2;8.9;21.6;7.0;2.7;4.9;10.8;12.2
16.7;74.3;35.9;6.3;9.0;21.7;7.0;2.8;4.9;10.8;12.3
16.8;74.7;36.1;6.3;9.0;21.8;7.1;2.8;4.9;10.9;12.4
16.9;75.0;36.2;6.3;9.1;21.9;7.1;2.8;5.0;10.9;12.4
16.9;75.3;36.4;6.4;9.1;22.0;7.1;2.8;5.0;11.0;12.5
17.0;75.5;36.5;6.4;9.1;22.1;7.2;2.8;5.0;11.0;12.5
17.0;75.7;36.6;6.4;9.1;22.1;7.2;2.8;5.0;11.0;12.5
17.0;75.9;36.6;6.4;9.2;22.2;7.2;2.8;5.0;11.1;12.6
17.1;76.0;36.7;6.4;9.2;22.2;7.2;2.8;5.0;11.1;12.6
17.1;76.1;36.8;6.4;9.2;22.2;7.2;2.8;5.0;11.1;12.6
17.1;76.2;36.8;6.4;9.2;22.3;7.2;2.8;5.0;11.1;12.6
17.1;76.3;36.8;6.4;9.2;22.3;7.2;2.8;5.0;11.1;12.6
17.1;76.3;36.8;6.4;9.2;22.3;7.2;2.8;5.0;11.1;12.6
17.1;76.3;36.8;6.4;9.2;22.3;7.2;2.8;5.0;11.1;12.6
17.1;76.2;36.8;6.4;9.2;22.3;7.2;2.8;5.0;11.1;12.6
17.1;76.2;36.8;6.4;9.2;22.2;7.2;2.8;5.0;11.1;12.6
17.1;76.0;36.7;6.4;9.2;22.2;7.2;2.8;5.0;11.1;12.6
17.0;75.9;36.6;6.4;9.2;22.2;7.2;2.8;5.0;11.0;12.6
17.0;75.7;36.5;6.4;9.1;22.1;7.2;2.8;5.0;11.0;12.5
17.0;75.5;36.5;6.4;9.1;22.1;7.1;2.8;5.0;11.0;12.5
16.9;75.4;36.4;6.4;9.1;22.0;7.1;2.8;5.0;11.0;12.5
16.9;75.3;36.3;6.4;9.1;22.0;7.1;2.8;5.0;11.0;12.5
16.9;75.2;36.3;6.3;9.1;22.0;7.1;2.8;5.0;10.9;12.5
16.9;75.1;36.2;6.3;9.1;21.9;7.1;2.8;5.0;10.9;12.4
16.8;75.0;36.2;6.3;9.1;21.9;7.1;2.8;5.0;10.9;12.4
16.8;74.9;36.2;6.3;9.0;21.9;7.1;2.8;4.9;10.9;12.4
16.8;74.8;36.1;6.3;9.0;21.9;7.1;2.8;4.9;10.9;12.4
16.8;74.7;36.1;6.3;9.0;21.8;7.1;2.8;4.9;10.9;12.4
16.7;74.6;36.0;6.3;9.0;21.8;7.1;2.8;4.9;10.9;12.4
16.7;74.4;35.9;6.3;9.0;21.7;7.0;2.8;4.9;10.8;12.3
16.7;74.3;35.8;6.3;9.0;21.7;7.0;2.8;4.9;10.8;12.3
16.6;74.1;35.8;6.3;8.9;21.6;7.0;2.7;4.9;10.8;12.3
16.6;73.9;35.7;6.2;8.9;21.6;7.0;2.7;4.9;10.8;12.2
16.6;73.8;35.6;6.2;8.9;21.6;7.0;2.7;4.9;10.7;12.2
16.5;73.6;35.5;6.2;8.9;21.5;7.0;2.7;4.9;10.7;12.2
16.5;73.5;35.5;6.2;8.9;21.5;7.0;2.7;4.9;10.7;12.2
16.5;73.4;35.4;6.2;8.9;21.4;6.9;2.7;4.8;10.7;12.2
16.5;73.3;35.4;6.2;8.8;21.4;6.9;2.7;4.8;10.7;12.1
16.4;73.2;35.3;6.2;8.8;21.4;6.9;2.7;4.8;10.7;12.1
16.4;73.2;35.3;6.2;8.8;21.4;6.9;2.7;4.8;10.7;12.1
16.4;73.2;35.3;6.2;8.8;21.4;6.9;2.7;4.8;10.7;12.1
16.5;73.3;35.4;6.2;8.8;21.4;6.9;2.7;4.8;10.7;12.1
16.5;73.4;35.4;6.2;8.9;21.4;6.9;2.7;4.8;10.7;12.2
16.6;73.7;35.6;6.2;8.9;21.5;7.0;2.7;4.9;10.7;12.2
16.7;74.2;35.8;6.3;8.9;21.7;7.0;2.7;4.9;10.8;12.3
16.8;74.7;36.0;6.3;9.0;21.8;7.1;2.8;4.9;10.9;12.4
16.9;75.4;36.4;6.4;9.1;22.0;7.1;2.8;5.0;11.0;12.5
17.1;76.3;36.8;6.4;9.2;22.3;7.2;2.8;5.0;11.1;12.6
17.3;77.1;37.2;6.5;9.3;22.5;7.3;2.9;5.1;11.2;12.8
17.5;77.8;37.5;6.6;9.4;22.7;7.4;2.9;5.1;11.3;12.9
17.6;78.1;37.7;6.6;9.4;22.8;7.4;2.9;5.2;11.4;12.9
17.6;78.3;37.8;6.6;9.5;22.9;7.4;2.9;5.2;11.4;13.0
17.6;78.3;37.8;6.6;9.4;22.9;7.4;2.9;5.2;11.4;13.0
17.5;78.0;37.6;6.6;9.4;22.8;7.4;2.9;5.2;11.4;12.9
17.5;77.7;37.5;6.6;9.4;22.7;7.3;2.9;5.1;11.3;12.9
17.4;77.5;37.4;6.5;9.3;22.6;7.3;2.9;5.1;11.3;12.8
17.4;77.3;37.3;6.5;9.3;22.6;7.3;2.9;5.1;11.3;12.8
17.3;77.2;37.2;6.5;9.3;22.5;7.3;2.9;5.1;11.2;12.8
17.3;77.1;37.2;6.5;9.3;22.5;7.3;2.9;5.1;11.2;12.8
17.3;77.2;37.2;6.5;9.3;22.5;7.3;2.9;5.1;11.2;12.8
17.3;77.2;37.2;6.5;9.3;22.6;7.3;2.9;5.1;11.2;12.8
17.3;77.2;37.2;6.5;9.3;22.5;7.3;2.9;5.1;11.2;12.8
17.3;77.0;37.1;6.5;9.3;22.5;7.3;2.9;5.1;11.2;12.8
17.2;76.7;37.0;6.5;9.3;22.4;7.3;2.8;5.1;11.2;12.7
17.2;76.4;36.8;6.4;9.2;22.3;7.2;2.8;5.0;11.1;12.6
17.1;75.9;36.6;6.4;9.2;22.2;7.2;2.8;5.0;11.1;12.6
17.0;75.5;36.4;6.4;9.1;22.0;7.1;2.8;5.0;11.0;12.5
16.8;74.9;36.1;6.3;9.0;21.9;7.1;2.8;4.9;10.9;12.4
16.7;74.4;35.9;6.3;9.0;21.7;7.0;2.8;4.9;10.8;12.3
16.6;73.7;35.5;6.2;8.9;21.5;7.0;2.7;4.9;10.7;12.2
16.4;73.0;35.2;6.2;8.8;21.3;6.9;2.7;4.8;10.6;12.1
16.2;72.3;34.8;6.1;8.7;21.1;6.8;2.7;4.8;10.5;12.0
16.1;71.6;34.5;6.0;8.6;20.9;6.8;2.7;4.7;10.4;11.9
15.9;71.0;34.2;6.0;8.6;20.7;6.7;2.6;4.7;10.3;11.8
15.8;70.6;34.0;6.0;8.5;20.6;6.7;2.6;4.7;10.3;11.7
15.8;70.3;33.9;5.9;8.5;20.5;6.6;2.6;4.6;10.2;11.6
15.7;70.1;33.8;5.9;8.5;20.5;6.6;2.6;4.6;10.2;11.6
15.7;70.0;33.8;5.9;8.5;20.4;6.6;2.6;4.6;10.2;11.6
15.7;70.1;33.8;5.9;8.5;20.5;6.6;2.6;4.6;10.2;11.6
15.7;70.0;33.8;5.9;8.5;20.4;6.6;2.6;4.6;10.2;11.6
15.7;70.0;33.7;5.9;8.4;20.4;6.6;2.6;4.6;10.2;11.6
15.7;69.8;33.7;5.9;8.4;20.4;6.6;2.6;4.6;10.2;11.6
15.6;69.7;33.6;5.9;8.4;20.3;6.6;2.6;4.6;10.1;11.5
15.6;69.5;33.5;5.9;8.4;20.3;6.6;2.6;4.6;10.1;11.5
15.6;69.3;33.4;5.8;8.4;20.2;6.5;2.6;4.6;10.1;11.5
15.5;69.1;33.3;5.8;8.3;20.2;6.5;2.6;4.6;10.1;11.4
15.5;69.0;33.2;5.8;8.3;20.1;6.5;2.6;4.6;10.0;11.4
15.5;68.9;33.2;5.8;8.3;20.1;6.5;2.6;4.5;10.0;11.4
15.5;68.8;33.2;5.8;8.3;20.1;6.5;2.5;4.5;10.0;11.4
